       Wave            Flux
       4452.9476     -0.29521513
       4453.9731      0.32061277
       4454.9988     -0.56303813
       4456.0247    -0.010787503
       4457.0509       1.2088818
       4458.0773       2.2637636
       4459.1039       1.4414017
       4460.1308     -0.33521582
       4461.1579      0.77344054
       4462.1853      0.11515981
       4463.2128     -0.76905626
       4464.2407       1.4021929
       4465.2687     -0.74170467
       4466.2970      -1.1399254
       4467.3256       1.0748767
       4468.3543      -2.5691265
       4469.3833       2.8771099
       4470.4126    -0.074555331
       4471.4421       1.9522739
       4472.4718       3.2266097
       4473.5017      0.54019616
       4474.5319       1.3401145
       4475.5624       3.3377098
       4476.5930     -0.67963378
       4477.6239    -0.046702250
       4478.6551       2.9233233
       4479.6865       1.0031023
       4480.7181      -1.3611231
       4481.7499     -0.66113586
       4482.7820       1.8912507
       4483.8144       3.7759508
       4484.8469       1.7990391
       4485.8797     -0.23837448
       4486.9128      0.66147367
       4487.9461     0.050173322
       4488.9796    -0.070704348
       4490.0134     -0.12025668
       4491.0474      -3.3290935
       4492.0816     -0.75187470
       4493.1161       1.3449786
       4494.1508     -0.61617792
       4495.1857       2.3128130
       4496.2209     -0.23920308
       4497.2563      -1.2098255
       4498.2920      -2.1378101
       4499.3279     -0.67879297
       4500.3640     -0.38950044
       4501.4004      0.24648519
       4502.4370      0.40328474
       4503.4739       1.6843931
       4504.5110       3.0926407
       4505.5483       2.2888478
       4506.5859       1.0464902
       4507.6237       1.3174803
       4508.6618       2.3256733
       4509.7001       2.4218348
       4510.7386       2.9095165
       4511.7774    -0.031802866
       4512.8164      -2.1676573
       4513.8556       1.8287299
       4514.8951       3.1917121
       4515.9348     -0.84530647
       4516.9748     -0.64423272
       4518.0150       1.2898657
       4519.0554     -0.84409681
       4520.0961       4.1570650
       4521.1370      -1.0279464
       4522.1782      -3.4442233
       4523.2196     -0.24791196
       4524.2613      -1.4756358
       4525.3031     -0.86534329
       4526.3453      -1.8300754
       4527.3876      -1.7012875
       4528.4302      -1.2535419
       4529.4731      -1.5153896
       4530.5162      -3.4229282
       4531.5595      0.62539745
       4532.6030      -2.8086878
       4533.6468      -2.0235763
       4534.6909     -0.15649106
       4535.7352      0.27736180
       4536.7797       2.8115681
       4537.8245      -1.3660796
       4538.8695   -0.0040971443
       4539.9147       2.5357442
       4540.9602     -0.79417990
       4542.0059     -0.23492867
       4543.0519      0.92906535
       4544.0981     -0.31467664
       4545.1446     -0.13985821
       4546.1913     -0.93115735
       4547.2382      -1.4410839
       4548.2854      -2.2018534
       4549.3328      -3.5941199
       4550.3804      -1.8488638
       4551.4283     -0.97853497
       4552.4765      -3.1635685
       4553.5249      0.77614157
       4554.5735      -1.2503034
       4555.6223       1.4066230
       4556.6714       4.3737188
       4557.7208       1.9811768
       4558.7704       1.2177531
       4559.8202       2.4436440
       4560.8703       1.2477478
       4561.9206     0.053292098
       4562.9712       1.0067460
       4564.0220       1.4390993
       4565.0730      -1.6229930
       4566.1243      -1.1551773
       4567.1758     -0.13906894
       4568.2276       4.1369724
       4569.2796     -0.26281382
       4570.3318       2.0871390
       4571.3843      -2.0209565
       4572.4370      0.33492342
       4573.4900      0.32225137
       4574.5432       1.4348874
       4575.5967       1.6708216
       4576.6504     -0.26782376
       4577.7044     -0.63799242
       4578.7585     -0.26287555
       4579.8130      0.17894716
       4580.8677     -0.94116016
       4581.9226     -0.93754822
       4582.9777      -1.1660980
       4584.0331      -3.1441345
       4585.0888     -0.78443226
       4586.1447     -0.97483185
       4587.2008      0.16120275
       4588.2572       2.3433589
       4589.3138     -0.34159609
       4590.3707      0.85981999
       4591.4278       1.0702649
       4592.4851       2.2876997
       4593.5427      0.99889633
       4594.6006       1.4518763
       4595.6586     -0.12080573
       4596.7170       1.1126659
       4597.7755     -0.23195307
       4598.8343      -2.7799593
       4599.8934      -1.1778868
       4600.9527       1.6718333
       4602.0122     -0.40350220
       4603.0720      0.57626230
       4604.1321       1.3338164
       4605.1923     -0.24141168
       4606.2529       3.8284005
       4607.3136      0.11502044
       4608.3746       1.4002712
       4609.4359       3.0337990
       4610.4974       3.1809554
       4611.5591     0.060049814
       4612.6211      -2.1936241
       4613.6833       1.1805420
       4614.7458      0.93206976
       4615.8085      0.32993255
       4616.8715       1.1483905
       4617.9347    -0.026357557
       4618.9982     -0.38163432
       4620.0619     -0.18720422
       4621.1258      0.39350332
       4622.1900       1.7385088
       4623.2544      0.62562829
       4624.3191      0.26093324
       4625.3840       2.5956027
       4626.4492       1.4359431
       4627.5146     -0.52515388
       4628.5803     0.075437747
       4629.6462      0.79878652
       4630.7123     -0.55359830
       4631.7787       1.8778790
       4632.8454       1.1338268
       4633.9123     0.034527358
       4634.9794      -1.1315390
       4636.0468      -3.4422008
       4637.1144      0.89592636
       4638.1823      -2.5312802
       4639.2504     -0.40128782
       4640.3188      -2.9967892
       4641.3874     -0.24202110
       4642.4562      -1.6564370
       4643.5253       1.9527901
       4644.5947     -0.20156497
       4645.6643      0.65056084
       4646.7341      -2.2570654
       4647.8042       1.3024191
       4648.8745      0.83003964
       4649.9451      -1.7774046
       4651.0159      0.39495274
       4652.0870     -0.15473491
       4653.1583      0.95042588
       4654.2299     -0.95459781
       4655.3017      -1.2125095
       4656.3738      -1.1307052
       4657.4461      -1.1587903
       4658.5186      -4.6371178
       4659.5914     -0.76273392
       4660.6645      0.58682559
       4661.7378       1.2472603
       4662.8113     -0.14336075
       4663.8851      0.13943361
       4664.9591      -2.2689073
       4666.0334      -2.2925998
       4667.1079      -1.9698431
       4668.1827      -1.8738430
       4669.2577     -0.59198896
       4670.3330      -1.2785226
       4671.4085      -2.0340611
       4672.4843     0.061042781
       4673.5603       1.8158279
       4674.6366     -0.25839152
       4675.7131      -1.0421017
       4676.7898      0.23505146
       4677.8669     -0.36763601
       4678.9441      -1.2509023
       4680.0216      -1.0991687
       4681.0994      0.27230906
       4682.1774     0.016816551
       4683.2556      0.90284617
       4684.3341       1.8361896
       4685.4129       1.2261432
       4686.4918       1.6383115
       4687.5711      0.29843913
       4688.6506     -0.56123587
       4689.7303     -0.69274981
       4690.8103       1.0666635
       4691.8905     -0.10694296
       4692.9710       2.4267229
       4694.0518       2.4094259
       4695.1327     -0.31755253
       4696.2140      -1.2915892
       4697.2955      -3.1420734
       4698.3772     -0.51143437
       4699.4592      -1.8652860
       4700.5414       1.2354359
       4701.6239      0.20122201
       4702.7066       1.3737986
       4703.7896     -0.25412419
       4704.8728      -1.0165387
       4705.9563      0.20718174
       4707.0400     -0.41011747
       4708.1240     -0.65504800
       4709.2082     -0.12703489
       4710.2927       1.3835544
       4711.3774      0.16844763
       4712.4624     -0.37614183
       4713.5476       3.4179603
       4714.6331      -1.8034475
       4715.7188       4.3467189
       4716.8048     -0.22009412
       4717.8910      -2.4709588
       4718.9774       2.6631106
       4720.0642      0.28814084
       4721.1511       1.1531590
       4722.2384       3.4643738
       4723.3258       2.1649370
       4724.4136       4.7363862
       4725.5015   -0.0062620520
       4726.5898     -0.41256538
       4727.6782      -1.5355282
       4728.7670       1.3905578
       4729.8559      0.31363133
       4730.9452       1.9277365
       4732.0346      -1.3642687
       4733.1244     -0.30952243
       4734.2144      0.82057537
       4735.3046      0.66649690
       4736.3951       1.7290252
       4737.4858      0.22584172
       4738.5768      -1.0154494
       4739.6680      0.31359603
       4740.7595     -0.76826405
       4741.8512       1.9502472
       4742.9432     -0.45922431
       4744.0355     -0.10664053
       4745.1280       1.4621462
       4746.2207      -1.5123329
       4747.3137     -0.28137515
       4748.4070       1.9633831
       4749.5005      0.17411573
       4750.5942     -0.73687122
       4751.6882      -3.2816182
       4752.7825     -0.73677839
       4753.8770       1.1442039
       4754.9717     -0.10038959
       4756.0668     -0.85933552
       4757.1620     0.073867027
       4758.2575       1.6952219
       4759.3533      0.24378199
       4760.4493      -1.3141938
       4761.5456     -0.72085358
       4762.6421     -0.90773421
       4763.7389      -1.7251860
       4764.8359      -1.5552183
       4765.9332      0.76961160
       4767.0307       1.6165211
       4768.1285     -0.70933382
       4769.2266     0.090662897
       4770.3249      0.57302055
       4771.4234      -1.7475973
       4772.5222    -0.065916158
       4773.6213       2.3946182
       4774.7206       2.0680223
       4775.8201      0.71996808
       4776.9199      -1.5482847
       4778.0200      -1.1454762
       4779.1203     -0.76589445
       4780.2209      -2.3178611
       4781.3217      0.21168557
       4782.4228      0.18569169
       4783.5241    -0.075610198
       4784.6257      0.20095667
       4785.7276     -0.72531870
       4786.8297       2.0350410
       4787.9320     -0.58558646
       4789.0346     -0.60548513
       4790.1375      0.65477093
       4791.2406      -1.1501423
       4792.3439     -0.18395662
       4793.4476       1.7931309
       4794.5514       2.4394090
       4795.6556      -1.2075160
       4796.7599      -1.6469196
       4797.8646       1.2050952
       4798.9695       1.9629792
       4800.0746       2.5295660
       4801.1800       2.1209389
       4802.2857       1.6327430
       4803.3916     -0.37243155
       4804.4977      -1.0172470
       4805.6041      0.55158713
       4806.7108     0.031977660
       4807.8177       1.1469285
       4808.9249       1.1305047
       4810.0323      0.44238765
       4811.1400       1.4457179
       4812.2480       3.3104375
       4813.3562      0.57228495
       4814.4646      0.75287095
       4815.5734     -0.53293216
       4816.6823      0.25144026
       4817.7915       3.5816859
       4818.9010     -0.10596510
       4820.0108       1.0572062
       4821.1207       2.3928697
       4822.2310      0.93742607
       4823.3415      0.58985242
       4824.4522     -0.77149334
       4825.5633      -2.2079013
       4826.6745      0.39109260
       4827.7860       1.8814336
       4828.8978     -0.48469791
       4830.0099      -1.2988297
       4831.1222      -1.3051019
       4832.2347     -0.85230097
       4833.3475      0.36954899
       4834.4606      0.16756425
       4835.5739       1.2536577
       4836.6875       1.1127553
       4837.8013      0.41534511
       4838.9154     -0.73704196
       4840.0297      -2.1875056
       4841.1443     0.097964566
       4842.2592     0.058695945
       4843.3743     -0.92154355
       4844.4896     -0.61167947
       4845.6053      -1.3206119
       4846.7212      0.10695934
       4847.8373       1.6466914
       4848.9537     -0.75742912
       4850.0703      -1.2599976
       4851.1873      -1.2373497
       4852.3044      -1.5106516
       4853.4218     -0.21308797
       4854.5395     -0.80213586
       4855.6575     -0.50648830
       4856.7757      0.40526010
       4857.8941       4.9310206
       4859.0128       11.124078
       4860.1318       10.803537
       4861.2510       12.205649
       4862.3705       13.042561
       4863.4903       9.2388577
       4864.6103       6.0758432
       4865.7305       2.2527506
       4866.8510     0.059102724
       4867.9718     -0.84657183
       4869.0928     -0.66163286
       4870.2141     -0.90747911
       4871.3357      -1.8024169
       4872.4575      -1.9186179
       4873.5796     -0.19683862
       4874.7019      0.54355919
       4875.8245      -1.9539663
       4876.9473     -0.74925383
       4878.0704     -0.69127389
       4879.1938      -1.3442036
       4880.3174       1.4341805
       4881.4413       1.2365106
       4882.5654       1.4981389
       4883.6898     -0.73547823
       4884.8144      -2.8199694
       4885.9394      0.48643531
       4887.0645     -0.87990856
       4888.1900      0.68483922
       4889.3156     0.072186604
       4890.4416     -0.50009791
       4891.5678      -1.6627441
       4892.6943     -0.32219273
       4893.8210       1.0606801
       4894.9480      0.75668947
       4896.0752       3.2169411
       4897.2027       3.4124870
       4898.3305       3.4148595
       4899.4585       2.1634456
       4900.5868     -0.32663018
       4901.7153      -1.3636153
       4902.8442      -1.5383556
       4903.9732     -0.48128269
       4905.1025      0.89970724
       4906.2321     -0.98927279
       4907.3620     -0.59914888
       4908.4921      -1.4456181
       4909.6224      0.76472754
       4910.7531      0.42856203
       4911.8839      0.22649189
       4913.0151      -1.7550143
       4914.1465     -0.25570316
       4915.2782      0.70449858
       4916.4101      0.12623572
       4917.5423      0.42114251
       4918.6747     -0.23205572
       4919.8074     -0.90681519
       4920.9404      -1.1962541
       4922.0736      0.21166328
       4923.2071    -0.010661538
       4924.3409      -1.1677409
       4925.4749     0.077683184
       4926.6092     0.049710418
       4927.7437     -0.51662811
       4928.8785     -0.29914257
       4930.0136     -0.66618211
       4931.1489     -0.70163258
       4932.2845       1.6666232
       4933.4203       2.5482087
       4934.5564       2.1961548
       4935.6928     -0.43536169
       4936.8294       1.4802144
       4937.9663    -0.020996664
       4939.1035     -0.60684348
       4940.2409       1.2113611
       4941.3785       3.2030768
       4942.5165     -0.83234737
       4943.6547      0.76719881
       4944.7931       1.6560827
       4945.9319       2.5514397
       4947.0709       1.4446407
       4948.2101     -0.27734032
       4949.3496       2.3768700
       4950.4894     -0.17238251
       4951.6294       2.4760894
       4952.7697       4.2103840
       4953.9103       6.5679670
       4955.0511       9.6850315
       4956.1922       12.438223
       4957.3335       18.643081
       4958.4751       22.148712
       4959.6170       20.783655
       4960.7592       19.154637
       4961.9016       13.511730
       4963.0442       3.8220853
       4964.1871       2.9015885
       4965.3303      -1.1846963
       4966.4738      0.94700110
       4967.6175       1.0996109
       4968.7615      0.34741483
       4969.9057      -2.0799524
       4971.0502       1.3721489
       4972.1950       1.0614827
       4973.3400       3.1245245
       4974.4853       1.1973784
       4975.6309      0.71043490
       4976.7767      -1.3328335
       4977.9228     -0.93414324
       4979.0692      -2.0078970
       4980.2158      -1.0739133
       4981.3627      -1.8234535
       4982.5098     -0.42921009
       4983.6572     0.070562903
       4984.8049      0.34898640
       4985.9528     -0.69803339
       4987.1010       2.8673766
       4988.2495      -1.2266979
       4989.3982       2.0507465
       4990.5472       2.0771423
       4991.6965       1.3945762
       4992.8460       2.4652888
       4993.9958      -1.7082165
       4995.1459     -0.96863196
       4996.2962       1.6059017
       4997.4468       3.7757408
       4998.5976       3.4582211
       4999.7487       6.4056766
       5000.9001       10.063014
       5002.0517       16.111272
       5003.2037       30.639034
       5004.3558       45.547895
       5005.5083       56.216732
       5006.6610       63.745006
       5007.8139       65.423235
       5008.9672       53.648942
       5010.1207       35.014377
       5011.2745       15.108193
       5012.4285       3.7407274
       5013.5828     -0.56250758
       5014.7374       1.2389079
       5015.8922      0.97530223
       5017.0473      -1.8649375
       5018.2026      -1.9117208
       5019.3583      -1.3040093
       5020.5142      -1.7080089
       5021.6703      0.29729494
       5022.8268    -0.034017058
       5023.9834     -0.40789694
       5025.1404     -0.52100171
       5026.2976      0.13274300
       5027.4551      -1.4986345
       5028.6129      -1.2838929
       5029.7709       1.4487442
       5030.9292       1.9383251
       5032.0878     -0.59595573
       5033.2466       4.0281941
       5034.4057      -1.9461522
       5035.5650      0.58689491
       5036.7247       1.4576848
       5037.8846     -0.35259388
       5039.0447      -1.1775930
       5040.2052     -0.68442171
       5041.3658     -0.91676777
       5042.5268      0.46375407
       5043.6880       1.0271339
       5044.8495     -0.47460714
       5046.0113       2.6004803
       5047.1733       1.1693958
       5048.3356     -0.82160281
       5049.4982       1.0575880
       5050.6610      -1.4551695
       5051.8241       1.6101150
       5052.9875       2.6945649
       5054.1512      -1.1520646
       5055.3151       2.5035794
       5056.4792       2.3443190
       5057.6437       1.8888158
       5058.8084       5.0392881
       5059.9734      0.37346075
       5061.1386     -0.58038582
       5062.3041     -0.92705306
       5063.4699      0.77456239
       5064.6360       1.7865822
       5065.8023      -2.5693250
       5066.9689       1.2885908
       5068.1357     -0.76422904
       5069.3029       3.0762574
       5070.4703     -0.85656250
       5071.6379     -0.79277244
       5072.8059       2.3536059
       5073.9741      0.28656762
       5075.1425      -1.2754110
       5076.3113       2.5364757
       5077.4803      0.18500863
       5078.6496       1.6963310
       5079.8191     -0.12431358
       5080.9889      -2.8965957
       5082.1590     -0.90652748
       5083.3294      0.58797908
       5084.5000    -0.027921348
       5085.6709     -0.39303579
       5086.8421     -0.32873478
       5088.0135      0.42411277
       5089.1852    -0.032989132
       5090.3572      0.54693860
       5091.5294      0.24892100
       5092.7019     -0.24039810
       5093.8747      0.90492220
       5095.0478     -0.28190368
       5096.2211       1.1250005
       5097.3947      -1.4508941
       5098.5686      0.77198164
       5099.7427    0.0012673708
       5100.9171     -0.94132910
       5102.0918      -1.7451221
       5103.2667      -2.5041367
       5104.4419      0.15274943
       5105.6174     -0.62837483
       5106.7932      -2.9005957
       5107.9692      -2.7090513
       5109.1455       2.0996739
       5110.3221      -1.1714649
       5111.4989       1.2531537
       5112.6761     0.044396346
       5113.8534   -0.0056152569
       5115.0311     -0.59875881
       5116.2090     -0.68362829
       5117.3872     -0.98796115
       5118.5657     -0.59388027
       5119.7444       1.0032185
       5120.9234       1.0392782
       5122.1027      0.48168161
       5123.2823     0.096545658
       5124.4621      -1.2662596
       5125.6422      0.41791652
       5126.8226      -1.9654538
       5128.0032    -0.047322022
       5129.1841     -0.60564961
       5130.3653      -2.0818869
       5131.5468      0.58703142
       5132.7285       1.0270099
       5133.9105       1.1525626
       5135.0928      0.40482227
       5136.2753      -1.0094894
       5137.4581     -0.88321876
       5138.6412      -2.5086756
       5139.8246      -1.2296272
       5141.0082      -1.6478035
       5142.1921      -2.7937283
       5143.3763      0.68463699
       5144.5608      -1.8068221
       5145.7455      -1.9383674
       5146.9305      -1.6034323
       5148.1158      -3.6483771
       5149.3013      -1.9874032
       5150.4871     -0.56184891
       5151.6732      -1.9495562
       5152.8596     -0.26743653
       5154.0462      -1.8398894
       5155.2331      0.45414252
       5156.4203       1.4486840
       5157.6078     -0.67540726
       5158.7955      -1.5288681
       5159.9835      -1.4090105
       5161.1718      -3.7474820
       5162.3604      -1.4767735
       5163.5492      0.11442667
       5164.7383       4.4521370
       5165.9276      -29.536242
       5167.1173     -0.70696947
       5168.3072      -26.568525
       5169.4974      -31.978480
       5170.6879      -9.6654311
       5171.8786      -9.2654635
       5173.0696      -5.2872195
       5174.2609      -2.3492493
       5175.4525      -1.1225233
       5176.6443      0.58052109
       5177.8365     -0.60569520
       5179.0288      -3.9981864
       5180.2215      -2.1293891
       5181.4144     -0.98530392
       5182.6077      -5.2380529
       5183.8012      -2.5876777
       5184.9949      -1.4533356
       5186.1890      -2.8137481
       5187.3833      -1.8055680
       5188.5779      -2.5079347
       5189.7727     -0.33901838
       5190.9679      -2.2118223
       5192.1633      -2.3512569
       5193.3590     -0.33440130
       5194.5549      -1.2098974
       5195.7512      -1.5235578
       5196.9477      0.41761343
       5198.1445       1.3145883
       5199.3415       2.6928492
       5200.5389       1.7891758
       5201.7365     -0.21078526
       5202.9344      0.18678806
       5204.1326      -1.9281372
       5205.3310      -3.9035298
       5206.5297      -1.1612794
       5207.7287      -2.7608682
       5208.9280      -1.7363409
       5210.1275      0.35619135
       5211.3274      -1.3581570
       5212.5275    -0.097792964
       5213.7278      0.83894386
       5214.9285     -0.48997317
       5216.1294      -1.9244924
       5217.3306     -0.32136978
       5218.5321      0.46864139
       5219.7339       2.1889033
       5220.9359       1.2767659
       5222.1382      -1.0938786
       5223.3408       1.5001702
       5224.5437      -1.9695691
       5225.7468      -4.5134487
       5226.9503      -2.3177167
       5228.1540     -0.45666658
       5229.3579      -1.2161231
       5230.5622      -1.7036463
       5231.7667       1.9820991
       5232.9715      -1.0054520
       5234.1766      0.12688011
       5235.3820     -0.15477099
       5236.5876      -2.3165114
       5237.7935     -0.63828021
       5238.9997       2.2027691
       5240.2062       1.4230805
       5241.4130     -0.11769497
       5242.6200      0.12047303
       5243.8273       1.5866491
       5245.0349      0.24891860
       5246.2428      -1.5213917
       5247.4509     -0.96151853
       5248.6593      0.18456800
       5249.8680     -0.31120512
       5251.0770     -0.12086057
       5252.2863      -2.8167481
       5253.4958      -1.3859366
       5254.7056       1.2015328
       5255.9157      0.62176882
       5257.1261     -0.63365845
       5258.3367     -0.93800526
       5259.5476      0.57744008
       5260.7588     -0.27903261
       5261.9703      -3.1151358
       5263.1821      -2.7149020
       5264.3941      -1.5877541
       5265.6065      -1.1083136
       5266.8191      -3.3223466
       5268.0319      -2.1542733
       5269.2451      -1.4310781
       5270.4585      -3.6639550
       5271.6723      -1.9270987
       5272.8863      -1.9012325
       5274.1005      -1.6966285
       5275.3151      -1.8411462
       5276.5299     -0.72077379
       5277.7450     -0.40441630
       5278.9604      -2.4304763
       5280.1761      -2.6261662
       5281.3921      -1.1199385
       5282.6083     -0.53155690
       5283.8248     -0.28063380
       5285.0416     -0.31437238
       5286.2587       2.3327561
       5287.4761      0.65197730
       5288.6937       1.2720967
       5289.9116     -0.58551901
       5291.1298      -1.3095375
       5292.3483      -1.0333818
       5293.5670       1.0969616
       5294.7861      0.25690005
       5296.0054     -0.70649002
       5297.2250     -0.50008220
       5298.4449      -1.4067215
       5299.6651      -1.5372944
       5300.8855     -0.25644321
       5302.1062      -2.8024362
       5303.3272       2.4336274
       5304.5485       1.2762753
       5305.7701       1.9201560
       5306.9919      0.71409513
       5308.2141       2.8882565
       5309.4365       1.0447991
       5310.6592      0.80513623
       5311.8822      0.95989166
       5313.1054       1.0322549
       5314.3290      0.91418267
       5315.5528     -0.40140623
       5316.7769       1.0720317
       5318.0013       1.3967577
       5319.2259      0.81706120
       5320.4509       1.7919415
       5321.6761      0.57300957
       5322.9016     -0.90242416
       5324.1274       1.0806737
       5325.3535      0.46993660
       5326.5799      -1.1923690
       5327.8065      -3.8263186
       5329.0334     -0.36639895
       5330.2606      -1.6089010
       5331.4881      0.15637933
       5332.7159       1.6661898
       5333.9440       2.5278918
       5335.1723    -0.089245779
       5336.4009      -1.0752850
       5337.6298      0.60132993
       5338.8590      -1.1559143
       5340.0885      -1.3092925
       5341.3182      -2.2991315
       5342.5483      0.55252894
       5343.7786       1.2144197
       5345.0092      -1.9657868
       5346.2401       1.7173802
       5347.4712     -0.42573409
       5348.7027      0.23727899
       5349.9344      0.94173725
       5351.1665    -0.040402508
       5352.3988     -0.35306404
       5353.6313      0.43646745
       5354.8642      0.94121993
       5356.0974       2.2400215
       5357.3308       1.8018870
       5358.5645       2.1799400
       5359.7985      0.74946544
       5361.0328      0.56240462
       5362.2674       1.1711483
       5363.5023      0.42325131
       5364.7374    -0.072578409
       5365.9729     -0.24556224
       5367.2086       1.0588635
       5368.4446     0.074089211
       5369.6808     -0.15354269
       5370.9174       1.1961417
       5372.1543     -0.13959500
       5373.3914       1.7289202
       5374.6288       4.0718613
       5375.8665       2.4363719
       5377.1045      0.86209375
       5378.3428       2.8344076
       5379.5814     -0.82729700
       5380.8202       2.0785821
       5382.0593       2.1904363
       5383.2988     -0.46739409
       5384.5385      0.16517554
       5385.7785       1.0411374
       5387.0187       1.9156523
       5388.2593     -0.14022651
       5389.5001     -0.55597288
       5390.7413      0.93871334
       5391.9827     -0.88680341
       5393.2244      -1.1396229
       5394.4664     0.059379905
       5395.7087      -2.4768492
       5396.9512      -1.7471041
       5398.1941       1.5018058
       5399.4372      0.32164482
       5400.6806      0.11662372
       5401.9243     -0.31252330
       5403.1683      -1.2571250
       5404.4126    -0.083605903
       5405.6572      0.27118862
       5406.9020     -0.73290430
       5408.1472      -2.5047197
       5409.3926      -1.6404882
       5410.6383     -0.32738228
       5411.8843       2.0605485
       5413.1306      0.58525301
       5414.3772     -0.83504338
       5415.6240      0.89415821
       5416.8712       2.1166801
       5418.1186       1.3516978
       5419.3663      0.68875995
       5420.6143      0.34924814
       5421.8626       1.3671155
       5423.1112     -0.65724798
       5424.3601       2.3418937
       5425.6092       2.2253195
       5426.8587      -1.1845205
       5428.1084      0.91854206
       5429.3585       1.0244537
       5430.6088      -2.7551586
       5431.8594      -1.3224044
       5433.1103     -0.36783033
       5434.3614      -2.7398635
       5435.6129       1.8944761
       5436.8646      0.45637527
       5438.1167     0.068486303
       5439.3690      0.15368698
       5440.6216     -0.99644995
       5441.8745       1.0729633
       5443.1277       1.0569702
       5444.3812      -1.1507149
       5445.6350      -1.4055778
       5446.8890      -2.0870110
       5448.1434      -2.7094320
       5449.3980    -0.043425130
       5450.6529     -0.14445264
       5451.9082     -0.93994841
       5453.1637      -2.1909722
       5454.4194       1.0127240
       5455.6755      -4.1630485
       5456.9319     -0.75701378
       5458.1886       2.2629400
       5459.4455      0.42406343
       5460.7028      -2.7477300
       5461.9603      -4.2307337
       5463.2181       2.1001268
       5464.4762      -1.6798793
       5465.7346      -2.1799374
       5466.9933      -3.1923206
       5468.2523     -0.28342460
       5469.5115      -1.2775346
       5470.7711      0.86725601
       5472.0309       1.1837629
       5473.2911       1.0990461
       5474.5515      0.52984500
       5475.8122      -1.2027361
       5477.0732     -0.19459097
       5478.3345      -2.4816896
       5479.5961      -1.8230816
       5480.8580      0.27690205
       5482.1202      -1.9119915
       5483.3826      -2.1001958
       5484.6454     -0.66982817
       5485.9084       1.1643548
       5487.1718      0.91515747
       5488.4354     -0.23655556
       5489.6993     -0.88585463
       5490.9635     -0.99795617
       5492.2280     -0.26299011
       5493.4928    0.0082431506
       5494.7579       1.8938293
       5496.0232      0.15140708
       5497.2889      -1.6817818
       5498.5549      -1.3197273
       5499.8211     -0.88206212
       5501.0876      -1.4785244
       5502.3545      0.34783524
       5503.6216      0.49543322
       5504.8890     -0.86677505
       5506.1567      0.28617583
       5507.4247      0.23446116
       5508.6930     -0.13800029
       5509.9616      0.99480486
       5511.2304      -1.4216763
       5512.4996     -0.36755177
       5513.7691       1.2298304
       5515.0388       1.3581192
       5516.3088      -1.1310525
       5517.5792      -1.1394751
       5518.8498       1.3886695
       5520.1207       1.1915348
       5521.3919     -0.43622521
       5522.6634       2.5517084
       5523.9352     -0.79462336
       5525.2073      -1.8261488
       5526.4797       4.5401076
       5527.7524      -1.3464387
       5529.0254      0.66952838
       5530.2986       1.2863918
       5531.5722     0.032597398
       5532.8460      0.12524654
       5534.1202      0.65965484
       5535.3946     -0.39036386
       5536.6693      -1.5617815
       5537.9444       1.6481110
       5539.2197       1.6784309
       5540.4953       2.4575198
       5541.7712     -0.45764169
       5543.0474       1.3057116
       5544.3239     -0.22558767
       5545.6007      -2.1340383
       5546.8777      0.97057991
       5548.1551       3.0846014
       5549.4328      0.85755943
       5550.7107     -0.24532645
       5551.9890       1.0600768
       5553.2675      0.24179692
       5554.5464     -0.24209907
       5555.8255       1.6893817
       5557.1050      0.95715359
       5558.3847       1.8048098
       5559.6647     -0.75555495
       5560.9450      0.27872414
       5562.2256     -0.63757692
       5563.5066      -2.2549033
       5564.7878     -0.30838305
       5566.0693      0.12876956
       5567.3510      0.17376216
       5568.6331       2.3271836
       5569.9155      -3.0725400
       5571.1982      -1.4770386
       5572.4812     -0.12016486
       5573.7644      -1.7767443
       5575.0480     -0.34745750
       5576.3319       1.5676316
       5577.6160       1.2032257
       5578.9005    -0.082966667
       5580.1852      -2.1546293
       5581.4703      -1.6869499
       5582.7556       1.0934994
       5584.0412      0.94849165
       5585.3272     0.096504388
       5586.6134      -1.5400242
       5587.8999     -0.16961295
       5589.1867      -1.5623908
       5590.4739      0.68861545
       5591.7613      -1.2238697
       5593.0490      -1.5968763
       5594.3370      -1.7736229
       5595.6253      -1.8498008
       5596.9139      -1.0251465
       5598.2028     -0.41484252
       5599.4920      0.53115990
       5600.7815      0.64977162
       5602.0713      -4.1071264
       5603.3613      -1.2766423
       5604.6517      -1.8405310
       5605.9424       1.2805439
       5607.2334      0.49437443
       5608.5246      0.33160332
       5609.8162     -0.30672904
       5611.1081      0.54701955
       5612.4002      0.52983717
       5613.6927      -1.5137731
       5614.9855      -1.1574500
       5616.2785    -0.094418199
       5617.5719      -3.0430326
       5618.8655     -0.71870212
       5620.1595      0.62501776
       5621.4537       2.4845299
       5622.7483       1.6019229
       5624.0431       1.7939214
       5625.3383     -0.51399806
       5626.6337      0.31545145
       5627.9294     0.085831479
       5629.2255      0.94165469
       5630.5218       2.1118268
       5631.8185      0.42822715
       5633.1154       1.0296737
       5634.4126     -0.45545783
       5635.7102      0.28643428
       5637.0080      0.30294354
       5638.3061      0.90799140
       5639.6045      -1.3342591
       5640.9033     -0.32574442
       5642.2023       2.0722716
       5643.5016       1.9986767
       5644.8012      0.41832298
       5646.1012     -0.39818885
       5647.4014     -0.74903983
       5648.7019     -0.86308865
       5650.0027     -0.70521311
       5651.3038      -1.1119701
