       Wave            Flux
       4497.8743       1.2836522
       4498.9101       2.1337794
       4499.9462       1.7489356
       4500.9824     0.048365520
       4502.0190       2.8851158
       4503.0557       2.1583100
       4504.0927       4.7881438
       4505.1300      0.44056549
       4506.1674       1.8628753
       4507.2052       2.7393443
       4508.2431       2.2927493
       4509.2813       2.5052574
       4510.3197      0.37081656
       4511.3584       1.9881917
       4512.3973       1.9757874
       4513.4365       1.9237272
       4514.4759       1.7235079
       4515.5155     -0.74014458
       4516.5554      -2.7172070
       4517.5955     -0.14451913
       4518.6358       1.8020779
       4519.6764      0.47096186
       4520.7172      0.73039176
       4521.7583      0.28672423
       4522.7996      -1.1265275
       4523.8412     -0.99439874
       4524.8830      -3.1824240
       4525.9250       1.1614930
       4526.9672      0.86871760
       4528.0098      -2.6902304
       4529.0525     -0.69794224
       4530.0955     -0.85548561
       4531.1387      -1.9435101
       4532.1822      -2.2282452
       4533.2259     -0.66256160
       4534.2698      -1.5402288
       4535.3140    -0.017349981
       4536.3585      -2.3214978
       4537.4031      0.59485718
       4538.4480      -1.4656219
       4539.4932       1.3656973
       4540.5386     -0.71662301
       4541.5842      0.62529858
       4542.6301       1.2838520
       4543.6762       1.1392167
       4544.7225      0.17462346
       4545.7691      -1.3272043
       4546.8160     -0.16240716
       4547.8631      -1.4463483
       4548.9104      -1.6734349
       4549.9579       2.0413007
       4551.0057     -0.71377255
       4552.0538      -1.4257971
       4553.1021      -1.6088065
       4554.1506      -3.5565145
       4555.1993      -2.6834666
       4556.2484     -0.88268076
       4557.2976      -1.7449612
       4558.3471      -2.1068120
       4559.3968       2.4765049
       4560.4468      -1.7112017
       4561.4970      -1.3184182
       4562.5475      -1.3456515
       4563.5982       1.6534210
       4564.6491     -0.97376360
       4565.7003     -0.52964011
       4566.7517     -0.43314818
       4567.8034       3.0811562
       4568.8553       2.8547669
       4569.9075      0.37617752
       4570.9599      -2.0207410
       4572.0125    -0.096550926
       4573.0654       1.4633195
       4574.1185       1.2059251
       4575.1719       2.4517406
       4576.2255       1.1235259
       4577.2793     -0.20199090
       4578.3334      0.24968305
       4579.3877      -1.6250624
       4580.4423      0.81061878
       4581.4971     -0.11106872
       4582.5522      -2.0820610
       4583.6075      -2.1551808
       4584.6631     -0.88211291
       4585.7189      -3.8828056
       4586.7749      -1.6978712
       4587.8312       1.8033108
       4588.8877       1.8350023
       4589.9445       1.1945504
       4591.0015    -0.041181361
       4592.0587      -1.8064020
       4593.1162      0.16194620
       4594.1740      0.87024182
       4595.2319      0.40646952
       4596.2902     -0.49878882
       4597.3486      -1.7914980
       4598.4073       1.1443189
       4599.4663      -1.3012300
       4600.5255      -1.3315063
       4601.5850      -2.5511446
       4602.6446      -2.1819625
       4603.7046      0.75266026
       4604.7648      0.98959609
       4605.8252     -0.50953317
       4606.8858       1.4469519
       4607.9468       2.2898033
       4609.0079       1.9095356
       4610.0693       3.0525272
       4611.1310      0.43538841
       4612.1928      0.33758182
       4613.2550      0.61333699
       4614.3173     -0.15891970
       4615.3800    -0.052122573
       4616.4428       1.0204929
       4617.5059      0.82637657
       4618.5693      0.25771669
       4619.6329      0.59075384
       4620.6967      0.54830439
       4621.7608    0.0080831449
       4622.8252       2.2996206
       4623.8898      -2.1011104
       4624.9546       2.3424212
       4626.0197      0.32540215
       4627.0850       1.2545401
       4628.1505      0.57796628
       4629.2163       2.0644640
       4630.2824      0.95528751
       4631.3487      0.71785212
       4632.4152       1.2807876
       4633.4820      0.39029467
       4634.5491     -0.41808329
       4635.6163     -0.38843003
       4636.6839     -0.21936153
       4637.7516      0.46798610
       4638.8197       1.5191014
       4639.8879      0.25960972
       4640.9564     0.017279165
       4642.0252      0.78813287
       4643.0942      0.93061320
       4644.1634      -1.2226828
       4645.2329      -2.0413371
       4646.3027      -1.5411155
       4647.3727      -1.6879755
       4648.4429     -0.58065714
       4649.5134      -3.0552383
       4650.5841      0.86735037
       4651.6551      -1.5114710
       4652.7263     -0.76901531
       4653.7978     -0.68633800
       4654.8695     -0.48112850
       4655.9414      -1.1992871
       4657.0136      -1.5230165
       4658.0861     0.064471051
       4659.1588       2.2188867
       4660.2317      0.54711288
       4661.3049       2.1242452
       4662.3784     -0.54016276
       4663.4521     0.079109232
       4664.5260      0.44797203
       4665.6002     -0.88976573
       4666.6746      -1.2794658
       4667.7493     -0.93226352
       4668.8242      -1.0979760
       4669.8994      0.82368848
       4670.9748      0.32003369
       4672.0505       2.1710773
       4673.1264       1.5776037
       4674.2026     -0.58065947
       4675.2790      -1.5486339
       4676.3556      0.51354154
       4677.4325       2.3660408
       4678.5097      0.27305510
       4679.5871      -1.8029681
       4680.6648      -2.1096081
       4681.7427     -0.16538574
       4682.8208     -0.21945052
       4683.8992      -2.0342937
       4684.9778      0.45821654
       4686.0567       1.9080638
       4687.1359       1.1388813
       4688.2153      0.56216266
       4689.2949       1.3895284
       4690.3748      0.94000430
       4691.4549      -1.6278186
       4692.5353      0.89440907
       4693.6160      -1.2602247
       4694.6968      -2.2621051
       4695.7780       1.5158383
       4696.8593       2.3028324
       4697.9410     -0.78727647
       4699.0229      -1.2642003
       4700.1050     -0.82666242
       4701.1874      0.19620107
       4702.2700      -1.6797585
       4703.3529      -2.6126439
       4704.4360      -2.5549716
       4705.5194      -1.8866259
       4706.6030     -0.47884898
       4707.6869      -1.7144491
       4708.7710      0.67045505
       4709.8554      -2.5212725
       4710.9400      -1.3758609
       4712.0248      -3.1032533
       4713.1100     -0.83311976
       4714.1953     -0.24936110
       4715.2810     -0.71525279
       4716.3668       1.9479000
       4717.4530    -0.027918870
       4718.5393       1.8056847
       4719.6260      0.96627868
       4720.7128     -0.72413916
       4721.7999       1.4966277
       4722.8873      0.85819671
       4723.9749       1.4354226
       4725.0628       1.9153237
       4726.1509       3.1341387
       4727.2393     -0.87541566
       4728.3279     -0.25170407
       4729.4168     -0.19998783
       4730.5059     -0.44958038
       4731.5953     -0.67197636
       4732.6850       1.2948831
       4733.7748       1.2555411
       4734.8650       1.9749866
       4735.9553      0.47463275
       4737.0460     -0.71036961
       4738.1369       1.0024488
       4739.2280      0.80424044
       4740.3194     -0.29211470
       4741.4110      -1.6509795
       4742.5029       1.0779485
       4743.5950       4.1303554
       4744.6874       1.6235394
       4745.7801       1.5161592
       4746.8730       2.4322325
       4747.9661       1.2999667
       4749.0595       2.1385436
       4750.1532      0.92459017
       4751.2471      -2.2206512
       4752.3412      -2.1287209
       4753.4356     -0.15203554
       4754.5303      -1.9127682
       4755.6252      -1.3949792
       4756.7204     -0.22995110
       4757.8158      -1.8724526
       4758.9114      0.77378090
       4760.0074      0.73691791
       4761.1035     -0.13596343
       4762.2000      0.79645212
       4763.2966     -0.11227339
       4764.3936      -2.7152918
       4765.4907      -2.2415582
       4766.5882      -2.2625053
       4767.6859      -1.9820028
       4768.7838     -0.25576049
       4769.8820     -0.33406463
       4770.9804      0.48120022
       4772.0791     -0.53549051
       4773.1781       1.4891733
       4774.2773       1.4729028
       4775.3768     -0.64802877
       4776.4765       3.5432508
       4777.5764       1.6933355
       4778.6766       1.2778415
       4779.7771      -1.0859500
       4780.8778      -1.3837883
       4781.9788       2.0000335
       4783.0800       1.2683529
       4784.1815      0.49994818
       4785.2833      0.91195049
       4786.3853      -2.5916972
       4787.4875       1.4453011
       4788.5900     -0.14062052
       4789.6928      -1.2151985
       4790.7958       1.8863981
       4791.8990       1.3195436
       4793.0025      -1.6895968
       4794.1063      0.29552576
       4795.2103       1.9738756
       4796.3146       1.2907600
       4797.4191     -0.90372852
       4798.5239     -0.34697415
       4799.6290     -0.36284359
       4800.7343     -0.29973821
       4801.8398       1.2192752
       4802.9456     -0.22934827
       4804.0517       1.2247826
       4805.1580       1.0888447
       4806.2646      -1.1909824
       4807.3714     -0.77770582
       4808.4785      -1.2603156
       4809.5858      -1.0069653
       4810.6934    -0.016817151
       4811.8012       2.3781659
       4812.9093     -0.20531845
       4814.0177       1.1816478
       4815.1263       1.3276442
       4816.2352     -0.42731151
       4817.3443       1.0184330
       4818.4537       1.7007499
       4819.5633       1.6951556
       4820.6732       1.3429622
       4821.7833     -0.54894778
       4822.8937     -0.63461949
       4824.0044       1.2654142
       4825.1153     -0.65274573
       4826.2264     -0.22373311
       4827.3379     0.056701095
       4828.4495      -1.3363717
       4829.5615      0.40652336
       4830.6737      0.40556375
       4831.7861     -0.44704290
       4832.8988      -1.1396698
       4834.0118      -1.0182485
       4835.1250       1.7991878
       4836.2384       1.2367342
       4837.3522     -0.76207422
       4838.4661      -1.5114954
       4839.5804      0.52355465
       4840.6949     0.066155817
       4841.8096      -1.0124126
       4842.9246     -0.46594180
       4844.0399      0.87627671
       4845.1554      0.24938799
       4846.2712      0.88851062
       4847.3872     -0.47111396
       4848.5035      0.23246070
       4849.6201       1.5856743
       4850.7369     -0.71062394
       4851.8540    -0.097419027
       4852.9713      -1.1917844
       4854.0889      -3.4461452
       4855.2067      -2.6522015
       4856.3248     -0.86301188
       4857.4431     -0.17130272
       4858.5618       7.0120567
       4859.6806       14.419494
       4860.7997       17.936429
       4861.9191       17.595475
       4863.0388       10.637542
       4864.1587       2.7165220
       4865.2788      -1.7196483
       4866.3992      -1.4295017
       4867.5199      -1.6427321
       4868.6408      -2.8846073
       4869.7620      -2.5532652
       4870.8835     -0.68414313
       4872.0052      -2.0601478
       4873.1271      -3.3088765
       4874.2494      -1.0180305
       4875.3718      0.19346545
       4876.4946     -0.97084805
       4877.6176      -1.0349988
       4878.7408    -0.018594728
       4879.8643      0.13737882
       4880.9881      0.54592083
       4882.1121      0.69992364
       4883.2364      -1.1417420
       4884.3610      -1.9619894
       4885.4858      -1.7611467
       4886.6109      -3.2671718
       4887.7362      -1.9514910
       4888.8618     -0.39604717
       4889.9876      -3.0461193
       4891.1137      -2.3911945
       4892.2401      -1.3062485
       4893.3667     -0.49350402
       4894.4936       1.1229909
       4895.6207      0.55154529
       4896.7481      0.19044218
       4897.8758       1.8438503
       4899.0037      0.66860749
       4900.1319     0.020786149
       4901.2603      0.24547697
       4902.3890      0.40842797
       4903.5180      0.92809658
       4904.6472     -0.22130610
       4905.7767      0.56137674
       4906.9064      -1.3165910
       4908.0364      -1.8146191
       4909.1667      -1.2645580
       4910.2972     -0.68740344
       4911.4280      0.65971558
       4912.5590      0.73576350
       4913.6903      0.28505722
       4914.8219       1.8869215
       4915.9537       2.5953808
       4917.0858     -0.24819335
       4918.2181      -2.3277004
       4919.3507      -4.0418913
       4920.4836      -1.8114530
       4921.6167     -0.13169802
       4922.7501      -1.4421025
       4923.8838     0.047282515
       4925.0177      0.24176955
       4926.1518      0.94056792
       4927.2863      0.67457496
       4928.4210      0.50473493
       4929.5559     0.012160409
       4930.6911      0.23264353
       4931.8266       2.7758491
       4932.9623     0.092972701
       4934.0983     -0.29827601
       4935.2346     -0.76555390
       4936.3711      -1.6240719
       4937.5079     -0.92653647
       4938.6450      -1.1290665
       4939.7823       1.5334854
       4940.9198     -0.58509421
       4942.0577       2.6605066
       4943.1958      0.64849025
       4944.3341       1.8001052
       4945.4727      0.49281250
       4946.6116       2.4569821
       4947.7508       1.1316733
       4948.8902     0.044237235
       4950.0298       3.0154780
       4951.1698       1.6839775
       4952.3100       3.4862664
       4953.4504       2.8160131
       4954.5911       3.9584796
       4955.7321       9.5130771
       4956.8734       18.224583
       4958.0149       21.582512
       4959.1566       18.850491
       4960.2987       9.9001865
       4961.4410       8.9674133
       4962.5835       5.9391827
       4963.7263       3.5544875
       4964.8694      -1.0387565
       4966.0128     -0.29610630
       4967.1564       1.4543733
       4968.3002     -0.63639279
       4969.4444      0.73554732
       4970.5888       1.2399878
       4971.7335      0.85464385
       4972.8784       1.3503124
       4974.0236       2.2272377
       4975.1690    -0.091884212
       4976.3147      0.60178743
       4977.4607     -0.90801014
       4978.6070      0.49684424
       4979.7535      0.33130144
       4980.9003      -3.2102469
       4982.0473      -3.1907995
       4983.1946     -0.56411904
       4984.3422      -2.3549650
       4985.4900     -0.75506191
       4986.6381      0.15894156
       4987.7865       1.4512988
       4988.9351     -0.64519062
       4990.0840     -0.66100993
       4991.2331      0.76388035
       4992.3825      0.40670018
       4993.5322     0.051580321
       4994.6822       1.0744840
       4995.8324     -0.61300832
       4996.9829       1.9744841
       4998.1336       1.6229853
       4999.2846       3.9237120
       5000.4359       5.1472541
       5001.5874       7.8031308
       5002.7392       16.667253
       5003.8913       34.264929
       5005.0436       57.115092
       5006.1962       67.916550
       5007.3491       54.876308
       5008.5022       33.142606
       5009.6556       17.923904
       5010.8093       7.3171937
       5011.9632       3.2523386
       5013.1174       2.3413456
       5014.2719      -1.0643789
       5015.4266      -1.9863551
       5016.5816     -0.89426403
       5017.7368      -1.2375398
       5018.8923      -1.2108589
       5020.0481    -0.096523322
       5021.2042     0.015147521
       5022.3605     -0.88997782
       5023.5171     -0.15684826
       5024.6739      -2.8758147
       5025.8311      0.51629446
       5026.9884       1.2154708
       5028.1461      -2.4453700
       5029.3040      0.45211400
       5030.4622     -0.67919144
       5031.6207      -1.3474310
       5032.7794     -0.94228377
       5033.9384      0.23742082
       5035.0976      0.32054577
       5036.2571     -0.34682441
       5037.4169      0.83206321
       5038.5770      -1.4759229
       5039.7373     -0.71160469
       5040.8979      -2.6703377
       5042.0587      -2.1704582
       5043.2199     -0.21016926
       5044.3813     -0.45632634
       5045.5429       1.9028326
       5046.7048       2.0370723
       5047.8670      0.66335276
       5049.0295     -0.25973858
       5050.1922      0.49303854
       5051.3552      -1.1164707
       5052.5185      0.71284291
       5053.6820       1.8795071
       5054.8458       1.6778336
       5056.0099      0.57447007
       5057.1742       3.3290427
       5058.3388       1.6474964
       5059.5037       1.3088591
       5060.6688      0.26134003
       5061.8342       1.3992038
       5062.9999       1.2720206
       5064.1659      -2.1446477
       5065.3321      -1.1127961
       5066.4985     -0.81218042
       5067.6653      0.68389470
       5068.8323     -0.57203612
       5069.9996       2.4858724
       5071.1672       1.0784510
       5072.3350       1.1485805
       5073.5031     -0.27668228
       5074.6714     -0.93716520
       5075.8401      0.67622536
       5077.0090       1.6287912
       5078.1782      -2.3315790
       5079.3476     -0.69767423
       5080.5173      -1.8421451
       5081.6873     -0.49788168
       5082.8575      -1.3207439
       5084.0280      0.36813870
       5085.1988     -0.98616126
       5086.3699     -0.91870228
       5087.5412      -1.3287540
       5088.7128     -0.33912092
       5089.8847      0.45822800
       5091.0568       2.1350538
       5092.2292       1.5812530
       5093.4019       2.9414076
       5094.5748     -0.34355490
       5095.7481      -1.1289883
       5096.9215    -0.015559607
       5098.0953      -1.0770945
       5099.2693      -2.8048781
       5100.4436     -0.83769131
       5101.6182     -0.53924891
       5102.7930      0.11148514
       5103.9681      0.74860552
       5105.1435      0.28355821
       5106.3192      0.10216301
       5107.4951      0.45347024
       5108.6713       1.0109024
       5109.8477       1.7599271
       5111.0245     -0.67460132
       5112.2015    0.0068199094
       5113.3788       1.1128986
       5114.5563       1.7382098
       5115.7341       1.7470032
       5116.9122      0.54290989
       5118.0906       2.2878824
       5119.2692      -3.0600537
       5120.4481      -1.2197189
       5121.6273      0.79597652
       5122.8067      0.80231839
       5123.9864     0.075627404
       5125.1664      -3.9181368
       5126.3467      -1.0934200
       5127.5272      -1.6854174
       5128.7080      -1.1485228
       5129.8891     -0.63244144
       5131.0705      -1.2349816
       5132.2521     -0.11586824
       5133.4340      0.48559506
       5134.6161     -0.58540565
       5135.7986    -0.079327964
       5136.9813     -0.85712195
       5138.1643      -1.7468880
       5139.3475      -2.9762757
       5140.5310     -0.77119722
       5141.7148      -1.1296401
       5142.8989     -0.87161910
       5144.0833      -2.1191898
       5145.2679      -2.2423515
       5146.4528      -1.3296577
       5147.6379      0.24184943
       5148.8234      0.78941331
       5150.0091      -1.6982144
       5151.1951      -1.0474461
       5152.3813      -1.0545778
       5153.5678      -1.1479132
       5154.7546       2.4934753
       5155.9417     -0.18652901
       5157.1291       1.3253172
       5158.3167      0.76918321
       5159.5046      0.42025898
       5160.6927      -1.8148145
       5161.8812      -1.4732549
       5163.0699      -2.8028169
       5164.2589      -2.3078997
       5165.4482      -2.2173217
       5166.6377      -3.8497765
       5167.8275      -5.4845413
       5169.0176      -5.6975364
       5170.2079      -5.9176891
       5171.3986      -6.2043725
       5172.5895      -4.9376200
       5173.7807      -3.9729491
       5174.9721      -2.3101761
       5176.1639      0.44729016
       5177.3559     -0.20705363
       5178.5481      -2.0303858
       5179.7407      -2.7192742
       5180.9335      -3.8770111
       5182.1266      -4.8686323
       5183.3200      -4.1323915
       5184.5136      -3.4459414
       5185.7076      -2.5110896
       5186.9018     -0.84225522
       5188.0963      -2.0968833
       5189.2910      -1.6082158
       5190.4860     -0.55777015
       5191.6813     -0.37329128
       5192.8769      -2.1488378
       5194.0728      -1.5792205
       5195.2689     -0.96730043
       5196.4653      0.86573186
       5197.6620      0.22070412
       5198.8589       2.9072749
       5200.0562       1.1222241
       5201.2537     -0.70623507
       5202.4515      -2.1875144
       5203.6495      -2.1467355
       5204.8479      -2.2778087
       5206.0465      -3.2383942
       5207.2453      -4.6004181
       5208.4445      -5.7567593
       5209.6439      -2.6879270
       5210.8437      -3.1096770
       5212.0437     -0.21667120
       5213.2439      -2.0335900
       5214.4445     -0.35644377
       5215.6453       24.775197
       5216.8464      -30.219964
       5218.0478       32.107451
       5219.2494      -7.7420888
       5220.4513      -6.0223265
       5221.6535      -2.5703785
       5222.8560    -0.063489388
       5224.0588      -2.3110702
       5225.2618      -1.0761187
       5226.4651      -1.8006121
       5227.6687      -3.1756502
       5228.8726      -3.0421965
       5230.0767      -1.8831288
       5231.2811      -1.3186470
       5232.4858      0.83131057
       5233.6908      -3.1286517
       5234.8961     -0.75331810
       5236.1016       2.0102317
       5237.3074       1.3231113
       5238.5135    -0.088940229
       5239.7198      -1.8752513
       5240.9265      0.30760236
       5242.1334       1.1565780
       5243.3406      0.59910130
       5244.5481      0.19946135
       5245.7558     -0.58814395
       5246.9639     -0.16703270
       5248.1722      -1.7245945
       5249.3807      0.87880498
       5250.5896      0.10429528
       5251.7988     -0.89252736
       5253.0082     -0.32931972
       5254.2179      0.70806865
       5255.4279      0.14247704
       5256.6381      0.44462428
       5257.8487      0.17487453
       5259.0595      0.75230320
       5260.2706    0.0033807813
       5261.4819      -1.4224063
       5262.6936      -1.4482777
       5263.9055      -1.1743038
       5265.1177      -3.3316743
       5266.3302      -2.7990553
       5267.5430      -4.2547594
       5268.7560      -3.6798033
       5269.9694      -2.5433481
       5271.1830      -1.6134068
       5272.3968      -1.7373802
       5273.6110      -2.0116750
       5274.8255      -1.5163831
       5276.0402     -0.88815793
       5277.2552      0.13583255
       5278.4705       1.2027378
       5279.6860    -0.054924583
       5280.9019      0.28275151
       5282.1180     -0.38983127
       5283.3344     -0.61450407
       5284.5511      -1.9801871
       5285.7681       1.6046882
       5286.9853       1.8589276
       5288.2028     -0.69016194
       5289.4206       1.2147249
       5290.6387      0.59868577
       5291.8571       2.5714605
       5293.0757       2.1582556
       5294.2947      0.23833568
       5295.5139       2.5809259
       5296.7334      -1.3609296
       5297.9531      -1.8461431
       5299.1732      -1.3821679
       5300.3935      0.71519811
       5301.6141      0.89533726
       5302.8350      0.14487836
       5304.0562      0.56383992
       5305.2776       2.8515140
       5306.4994       3.3576651
       5307.7214    -0.054933662
       5308.9437       1.9190717
       5310.1663      0.34378640
       5311.3891      0.97551899
       5312.6123      -2.3705684
       5313.8357       1.3063864
       5315.0594       2.5618123
       5316.2834      0.46070556
       5317.5077     -0.37320907
       5318.7322      0.51659506
       5319.9571      0.36682541
       5321.1822      0.38094562
       5322.4076     -0.99112140
       5323.6333      -2.8350277
       5324.8592     -0.38310529
       5326.0855      0.71733480
       5327.3120      -3.3257083
       5328.5388      -3.3768646
       5329.7659      -2.4566259
       5330.9933     -0.42858883
       5332.2210     -0.62259819
       5333.4489     -0.27386388
       5334.6771      0.47267950
       5335.9056       1.5281403
       5337.1344       1.4592877
       5338.3635      -4.2612823
       5339.5928      -1.1956515
       5340.8225     -0.92040124
       5342.0524      0.52518797
       5343.2826      0.45794189
       5344.5131     -0.58279216
       5345.7439      0.32576683
       5346.9749     -0.55098894
       5348.2063       1.5221052
       5349.4379     -0.28463837
       5350.6698     -0.95017570
       5351.9020     -0.68336071
       5353.1345       1.3060856
       5354.3672       2.8391205
       5355.6003       1.6886652
       5356.8336    -0.030857799
       5358.0672       2.2581773
       5359.3011      0.18980463
       5360.5353      0.54933065
       5361.7697     -0.15312976
       5363.0045     0.010459839
       5364.2395     -0.33582421
       5365.4748      -1.1198917
       5366.7104     -0.16188533
       5367.9463      -1.2538917
       5369.1825      -1.9509270
       5370.4189      -1.4245746
       5371.6557      0.65018877
       5372.8927       1.2485853
       5374.1300       1.2050865
       5375.3676       2.3397195
       5376.6055       1.9383516
       5377.8436       1.2426696
       5379.0821      -2.0514771
       5380.3208       1.4810082
       5381.5598       1.9485575
       5382.7991       1.6364169
       5384.0387      0.77456289
       5385.2786      -1.2138625
       5386.5188     -0.27669508
       5387.7592     -0.56628810
       5388.9999       1.0500408
       5390.2410     -0.76781110
       5391.4823      -3.0799665
       5392.7238       1.5254490
       5393.9657     -0.33946368
       5395.2079     -0.18264421
       5396.4503      0.66994378
       5397.6931      -1.8638707
       5398.9361      -1.2525247
       5400.1794    -0.045559955
       5401.4230      -1.3578468
       5402.6669     -0.11856366
       5403.9110      -1.3657359
       5405.1555      -1.5752216
       5406.4002     -0.53048803
       5407.6452     -0.70669406
       5408.8905       1.0564667
       5410.1361       1.1629082
       5411.3820      0.36431921
       5412.6282       1.2351549
       5413.8747     -0.33645275
       5415.1214      0.69546086
       5416.3684       2.6423354
       5417.6158       1.2446550
       5418.8634      0.35060481
       5420.1113      0.91357111
       5421.3594     -0.14017453
       5422.6079      -1.3862173
       5423.8567       1.2381348
       5425.1057       3.1928289
       5426.3550     -0.45226078
       5427.6047      0.46765208
       5428.8546     -0.72218689
       5430.1048      -1.2872408
       5431.3552      0.10781893
       5432.6060      0.83136598
       5433.8571      0.44182260
       5435.1084     -0.36220734
       5436.3600     -0.34439808
       5437.6120       1.6723135
       5438.8642      0.81284248
       5440.1167       2.1715015
       5441.3695       1.9784504
       5442.6225       1.3481757
       5443.8759       1.4986667
       5445.1296      0.35953272
       5446.3835      -1.7040282
       5447.6377      -1.0696386
       5448.8923      0.60924893
       5450.1471      0.67090182
       5451.4022      0.35972035
       5452.6576     -0.61576012
       5453.9132     -0.73914198
       5455.1692       1.3503392
       5456.4255       1.5116399
       5457.6820      0.28716144
       5458.9388       1.5382306
       5460.1960       2.2265840
       5461.4534     -0.34774787
       5462.7111      0.44790635
       5463.9691     -0.98607097
       5465.2273      0.45681548
       5466.4859       1.1288508
       5467.7448     -0.81922505
       5469.0039     -0.13884104
       5470.2634     0.057233558
       5471.5231     -0.18579103
       5472.7831     -0.68808924
       5474.0434     -0.62291353
       5475.3040      -1.1031205
       5476.5649      -3.4700938
       5477.8261     -0.40901086
       5479.0876       1.8989258
       5480.3493     -0.88544537
       5481.6114      0.51432636
       5482.8737      0.14228670
       5484.1364     -0.33129441
       5485.3993      0.70250426
       5486.6625    -0.099053003
       5487.9260      -1.4841209
       5489.1898     -0.72619547
       5490.4539       1.3816160
       5491.7183       1.8364116
       5492.9830      0.96604715
       5494.2479      0.70764293
       5495.5132     -0.26170180
       5496.7787      -1.9420076
       5498.0445     -0.34631223
       5499.3107     -0.52908956
       5500.5771     -0.15308969
       5501.8438     -0.42765485
       5503.1108      -2.0555446
       5504.3781      -1.5770522
       5505.6457     -0.97102258
       5506.9136     0.081437456
       5508.1817      -3.9092594
       5509.4502      -6.7312069
       5510.7190     -0.84327595
       5511.9880      0.92419867
       5513.2573      -2.0502146
       5514.5270      -4.5678517
       5515.7969      -1.0073826
       5517.0671       1.4973810
       5518.3376      -1.9411241
       5519.6084     -0.10129173
       5520.8795       1.7890787
       5522.1509       1.0956862
       5523.4226       1.4601552
       5524.6946    -0.061972023
       5525.9668       2.4456172
       5527.2394    0.0059297786
       5528.5122      0.25261977
       5529.7854      -1.0021266
       5531.0588      -2.0741657
       5532.3325     -0.26802974
       5533.6066      -1.5858903
       5534.8809     -0.51272832
       5536.1555     -0.24158141
       5537.4304       1.8024934
       5538.7056     0.063343913
       5539.9811      0.74716234
       5541.2569      0.28658123
       5542.5330      0.44478133
       5543.8093      0.51676420
       5545.0860     -0.48493638
       5546.3630     -0.21597919
       5547.6402       1.1152388
       5548.9178    -0.061509071
       5550.1956       1.2733216
       5551.4737     -0.56880665
       5552.7522      0.88838269
       5554.0309       1.6219860
       5555.3099     -0.36516508
       5556.5892     0.067552431
       5557.8688     -0.14671484
       5559.1488     -0.64722859
       5560.4289     -0.42157154
       5561.7094     0.068063756
       5562.9902      0.16120182
       5564.2713     -0.96181103
       5565.5527    -0.045849150
       5566.8344     -0.83777272
       5568.1163     0.017433356
       5569.3986     -0.38766603
       5570.6812      -1.3137771
       5571.9640     -0.15447457
       5573.2472     -0.93921605
       5574.5306    -0.010168253
       5575.8144      0.65352276
       5577.0984      -1.2009549
       5578.3827       1.8947149
       5579.6674      -1.5024448
       5580.9523      0.99703011
       5582.2375     -0.23099475
       5583.5230       1.8412894
       5584.8088       1.4108558
       5586.0949     -0.64956085
       5587.3813      -1.5721856
       5588.6680      -1.4262816
       5589.9550     -0.96911924
       5591.2423      -1.5613415
       5592.5299     -0.92999227
       5593.8178       1.8900959
       5595.1060     -0.97788351
       5596.3945      -1.6325385
       5597.6832       1.8036075
       5598.9723      0.13503467
       5600.2617      0.38619791
       5601.5514      0.15747944
       5602.8413       2.5370812
       5604.1316       1.6988256
       5605.4221     -0.42272321
       5606.7130       1.6533579
       5608.0041       1.4314673
       5609.2956      0.36734226
       5610.5873      0.58352496
       5611.8794   -0.0035262973
       5613.1717      0.88318446
       5614.4644      -1.8139779
       5615.7573      -1.1890591
       5617.0505      -1.7153605
       5618.3441      -1.0110822
       5619.6379     -0.23315711
       5620.9320      -1.0369168
       5622.2265     0.045433634
       5623.5212       1.1852528
       5624.8162      -1.7115530
       5626.1115      0.77591076
       5627.4072     -0.87384594
       5628.7031      0.49836725
       5629.9993     -0.23927589
       5631.2958      0.64742073
       5632.5926    0.0081317191
       5633.8897     -0.84264643
       5635.1871      0.37659618
       5636.4849      0.37872723
       5637.7829     -0.79920610
       5639.0812     -0.53187445
       5640.3798      -1.3328197
       5641.6787      -2.6749661
       5642.9779     -0.29349286
       5644.2774      0.30958626
       5645.5772       1.6129003
       5646.8773    -0.013227357
       5648.1777     -0.32032872
       5649.4784       1.3029626
       5650.7794      0.43197473
       5652.0807     -0.34631350
       5653.3823    -0.057303224
       5654.6842    -0.078035005
       5655.9864       1.6994099
       5657.2889      -1.5129764
       5658.5917      -2.2814331
       5659.8948      0.46426490
       5661.1982      -1.0226306
       5662.5019     -0.68278900
       5663.8059    0.0079147866
       5665.1102     -0.78356088
       5666.4148    -0.041663285
       5667.7197      0.95910496
       5669.0249     0.098961316
       5670.3304     -0.28764128
       5671.6362      0.29096178
       5672.9423     0.019134266
       5674.2487      0.25758537
       5675.5554       1.4011113
       5676.8624      0.57249079
       5678.1697     0.064319846
       5679.4773       1.7991922
       5680.7852    -0.091943670
       5682.0935     -0.63664071
       5683.4020      -1.2666926
       5684.7108      -1.1671557
       5686.0199      0.43539326
       5687.3293      0.41854764
       5688.6390     -0.13795624
       5689.9490      -1.1677394
       5691.2594      -1.5902031
       5692.5700      0.87674467
       5693.8809      0.57583362
       5695.1921      0.94337506
       5696.5037      0.88552612
       5697.8155     -0.40256742
       5699.1276      -1.6023594
       5700.4401     -0.68191142
       5701.7528      0.65821583
       5703.0658      0.69606439
       5704.3792       1.4793723
       5705.6928       1.2492461
       5707.0068      -1.9850948
