       Wave            Flux
       5149.2589      -1.4444511
       5150.4447      -1.4315436
       5151.6308      -1.7701476
       5152.8172     -0.89673126
       5154.0038     -0.34936129
       5155.1907      0.95859763
       5156.3779      0.67517103
       5157.5653      -2.0840510
       5158.7530      0.19770090
       5159.9410      -1.7168760
       5161.1293     -0.51848336
       5162.3178     -0.51936966
       5163.5066     -0.52143436
       5164.6957      -2.2847668
       5165.8851     -0.69224127
       5167.0747      -3.0071959
       5168.2646      -6.2499623
       5169.4548      -4.2947589
       5170.6453      -3.4404601
       5171.8360      -6.5973887
       5173.0270      -3.8893613
       5174.2183      -2.5680731
       5175.4098     -0.39277509
       5176.6017      -1.8483060
       5177.7938      -2.4395319
       5178.9861      -1.4931921
       5180.1788      -1.2125366
       5181.3717      -3.3210262
       5182.5649      -2.2397890
       5183.7584      -2.4037126
       5184.9522      -2.4760054
       5186.1462      -3.2951931
       5187.3405      -2.7248427
       5188.5351       1.5850872
       5189.7299      -2.5183242
       5190.9250      -1.9724739
       5192.1204     -0.99564686
       5193.3161      -1.4442155
       5194.5121     -0.57633944
       5195.7083       1.8744446
       5196.9048     -0.14022964
       5198.1016       1.9514940
       5199.2986       1.9962766
       5200.4960       1.2789484
       5201.6936      0.70550733
       5202.8914    -0.043847435
       5204.0896      0.30525816
       5205.2880     -0.43777151
       5206.4867      -3.0248140
       5207.6857      -2.3292590
       5208.8850     -0.78600478
       5210.0845    0.0048307819
       5211.2843    -0.050982373
       5212.4844      -1.6947577
       5213.6848      0.36780827
       5214.8854     -0.91763375
       5216.0864      0.85660759
       5217.2876      0.12028172
       5218.4890       1.2644151
       5219.6908       1.6555592
       5220.8928      0.47077314
       5222.0951       1.2108516
       5223.2977     -0.44078068
       5224.5005      0.69538125
       5225.7037      -1.6670541
       5226.9071      -2.0685558
       5228.1108      0.10791751
       5229.3147      -1.3818518
       5230.5190      0.55606595
       5231.7235     0.052818004
       5232.9283      0.32243178
       5234.1334      -1.2204999
       5235.3387     -0.38936271
       5236.5443      0.50742758
       5237.7503     -0.62983065
       5238.9564      -1.4251417
       5240.1629     -0.98678967
       5241.3696      0.92446834
       5242.5767       1.6977777
       5243.7840      0.93955204
       5244.9915       1.8230139
       5246.1994       1.2866207
       5247.4075     -0.74817718
       5248.6159      -2.6315782
       5249.8246      -1.4991829
       5251.0336      -2.4641053
       5252.2428      0.85682143
       5253.4523      0.83575584
       5254.6621     -0.78384435
       5255.8722       2.1727332
       5257.0826       4.7233119
       5258.2932       3.3062134
       5259.5041       1.8170683
       5260.7153      -1.1666591
       5261.9268      -2.5998298
       5263.1385      -2.2267640
       5264.3506      -1.6439146
       5265.5629      0.67686358
       5266.7755     -0.79328400
       5267.9883      -2.4198425
       5269.2015      -2.4862457
       5270.4149     -0.62939267
       5271.6286      -1.0346986
       5272.8426    -0.018530887
       5274.0569     -0.45337129
       5275.2714      -2.6768692
       5276.4862     -0.85618249
       5277.7014      0.64865700
       5278.9167       2.8581245
       5280.1324       2.0218455
       5281.3483      0.10075177
       5282.5646     0.058561287
       5283.7811     -0.27533860
       5284.9979      0.97053317
       5286.2149       2.0975658
       5287.4323      0.90973023
       5288.6499      0.24345751
       5289.8678      0.98199636
       5291.0860      0.51555733
       5292.3045      -1.3480101
       5293.5232     -0.62607526
       5294.7422       1.2916688
       5295.9615    -0.078425135
       5297.1811     -0.81511099
       5298.4010     -0.20452355
       5299.6211      -1.0700906
       5300.8416     -0.79795021
       5302.0623    -0.064459574
       5303.2833      -1.6994561
       5304.5046      0.30522038
       5305.7261      -1.2877279
       5306.9480     -0.13697023
       5308.1701     -0.18015096
       5309.3925       1.3991829
       5310.6152       1.9401842
       5311.8381       1.1040224
       5313.0614      0.68320610
       5314.2849      0.85996121
       5315.5087      0.77486526
       5316.7328      -2.5401882
       5317.9572       1.0245507
       5319.1818      -1.3562300
       5320.4068     -0.43794225
       5321.6320      -1.8270882
       5322.8575     -0.85626979
       5324.0833     -0.99814639
       5325.3093     -0.76439683
       5326.5357      -2.2821103
       5327.7623      -1.2777643
       5328.9892      -1.0826988
       5330.2164      0.21634257
       5331.4439      0.32822867
       5332.6717      -2.2670986
       5333.8997      -1.4794441
       5335.1280      0.18293414
       5336.3566     -0.37136630
       5337.5855      0.39840723
       5338.8147      -3.1644944
       5340.0442    -0.050145819
       5341.2739      -2.3505727
       5342.5039     -0.70613673
       5343.7342     -0.60394073
       5344.9648      0.36046409
       5346.1957      0.90186747
       5347.4269      0.12295745
       5348.6583      -3.0452086
       5349.8900     -0.87737164
       5351.1220       2.3680769
       5352.3543      0.47346664
       5353.5869    -0.053120364
       5354.8198       2.4099472
       5356.0529       2.2805884
       5357.2863      0.59961851
       5358.5200     -0.21195068
       5359.7540       1.1496736
       5360.9883       3.7577231
       5362.2229       2.3435265
       5363.4577      0.92801393
       5364.6929       1.4765970
       5365.9283       1.1677878
       5367.1640      0.86406064
       5368.4000      0.76499907
       5369.6362      0.64555459
       5370.8728      0.73330189
       5372.1096     -0.13256422
       5373.3468     -0.43870670
       5374.5842    -0.089467154
       5375.8219      -1.0101992
       5377.0598     -0.68538971
       5378.2981    -0.045516114
       5379.5367     -0.99965081
       5380.7755     0.022445860
       5382.0146       1.9939937
       5383.2540      -1.2016843
       5384.4937     0.044224307
       5385.7337     -0.71783325
       5386.9740     -0.18858690
       5388.2145      -1.3965459
       5389.4553     -0.76981505
       5390.6965       1.1455092
       5391.9379    -0.023499348
       5393.1796   -0.0096769909
       5394.4215     -0.41085103
       5395.6638      -1.2711534
       5396.9063     -0.83723163
       5398.1492      -2.1666186
       5399.3923      0.78759260
       5400.6357    -0.056281936
       5401.8794      -1.9767791
       5403.1234     -0.23725350
       5404.3676      -1.5897171
       5405.6122     -0.58828007
       5406.8570     0.086472933
       5408.1022      0.27814027
       5409.3476      0.13499400
       5410.5933     -0.97032541
       5411.8393      -1.0936086
       5413.0855     -0.26484073
       5414.3321       1.3589280
       5415.5790       1.6442971
       5416.8261      0.64951818
       5418.0735      0.94164665
       5419.3212       1.5171714
       5420.5692       1.3488029
       5421.8175       1.1313495
       5423.0661     -0.21364894
       5424.3149      0.43062823
       5425.5641       1.5985672
       5426.8135     -0.40322416
       5428.0632     -0.54187809
       5429.3133      0.13419203
       5430.5635       1.4760165
       5431.8141     -0.91917592
       5433.0650     -0.44179548
       5434.3162     -0.59197004
       5435.5676      -1.0830125
       5436.8194     -0.31867611
       5438.0714      0.27306058
       5439.3237      0.38907468
       5440.5763      0.66783654
       5441.8292       2.5643114
       5443.0824       3.4234087
       5444.3358      -1.8531169
       5445.5896      0.32782305
       5446.8437     -0.13454417
       5448.0980     -0.65305668
       5449.3526     0.034292473
       5450.6075      -1.3545047
       5451.8627     -0.75964672
       5453.1182     0.055140566
       5454.3740      0.64409037
       5455.6301     -0.29902546
       5456.8864       1.2670375
       5458.1431      0.78718458
       5459.4000     0.056106107
       5460.6572     -0.12964416
       5461.9148    -0.091917065
       5463.1726      0.94998186
       5464.4307       1.3823226
       5465.6890       1.3933303
       5466.9477      0.96400731
       5468.2067      -1.4557569
       5469.4659     -0.94631391
       5470.7255      0.27339348
       5471.9853      0.13229345
       5473.2454      0.76621637
       5474.5059     -0.96752154
       5475.7666     -0.70217224
       5477.0276      0.41294724
       5478.2888      0.38154110
       5479.5504      0.38564480
       5480.8123     -0.37708389
       5482.0744      0.61743221
       5483.3369     -0.31157304
       5484.5996     -0.20889178
       5485.8627      0.90272235
       5487.1260     -0.76488290
       5488.3896      -2.2904009
       5489.6535      0.34033231
       5490.9177       1.7915670
       5492.1822     -0.88386304
       5493.4469       1.4399169
       5494.7120      0.27663841
       5495.9774      0.45269684
       5497.2430      0.70993872
       5498.5090       1.2279901
       5499.7752      -1.9270781
       5501.0417    -0.032775817
       5502.3085     -0.24112101
       5503.5756      -1.2680630
       5504.8430      -1.8310943
       5506.1107      -2.4751936
       5507.3787       1.0789568
       5508.6470     -0.57575433
       5509.9156      0.37974852
       5511.1844      0.59238709
       5512.4536     -0.82508450
       5513.7230       1.2569608
       5514.9928     -0.68287224
       5516.2628     -0.59937485
       5517.5331      0.55155515
       5518.8037       3.5374646
       5520.0746    -0.086741446
       5521.3458       2.5678560
       5522.6173      -1.1136678
       5523.8891     -0.92564664
       5525.1612     -0.84136498
       5526.4335       2.9114977
       5527.7062     -0.35447847
       5528.9792      -1.7595620
       5530.2524      0.58512626
       5531.5260       1.0309179
       5532.7998      0.60016476
       5534.0739      0.57664607
       5535.3483     -0.24476888
       5536.6231      -1.1230157
       5537.8981     -0.43620591
       5539.1734      0.33790479
       5540.4490   -0.0059168043
       5541.7249     -0.42293432
       5543.0010     -0.34339557
       5544.2775      0.10339002
       5545.5543      -1.2679946
       5546.8314     -0.61241882
       5548.1087       1.2097065
       5549.3864       1.0047924
       5550.6643       1.4165188
       5551.9426       1.3317620
       5553.2211     -0.99709864
       5554.4999      -1.4397218
       5555.7791      0.95688247
       5557.0585      0.35387753
       5558.3382     -0.53566122
       5559.6182     -0.48709706
       5560.8985       2.9321988
       5562.1791    -0.043448131
       5563.4600      -1.5173338
       5564.7412      0.37901335
       5566.0227     -0.22395638
       5567.3045     -0.53868129
       5568.5865      0.45974577
       5569.8689       1.3180251
       5571.1516      0.54029172
       5572.4345     -0.41757972
       5573.7178      0.14814947
       5575.0014      0.95910173
       5576.2852      -1.4730243
       5577.5693      0.11064365
       5578.8538     -0.13239176
       5580.1385      0.84622920
       5581.4235    -0.043008803
       5582.7089      -2.7274222
       5583.9945      -1.1239337
       5585.2804      -3.7532520
       5586.5666     -0.91469754
       5587.8531     -0.45726911
       5589.1400      -1.7465482
       5590.4271      -1.1266495
       5591.7145      0.63974663
       5593.0022      0.26084600
       5594.2901      -1.8476716
       5595.5784      -1.0265086
       5596.8670     -0.56009612
       5598.1559      -2.7571435
       5599.4451     -0.18489039
       5600.7346       1.2933855
       5602.0243      -1.5005091
       5603.3144      -1.0043854
       5604.6048      0.73636156
       5605.8954     -0.17763493
       5607.1864       1.1082598
       5608.4777      0.83898600
       5609.7692     -0.17452381
       5611.0611      0.85426966
       5612.3532      0.44151257
       5613.6457      -1.0120436
       5614.9384     -0.72541655
       5616.2315      -1.8978295
       5617.5248      0.87572779
       5618.8184      0.78489645
       5620.1124     -0.68349700
       5621.4066      0.61697001
       5622.7012     -0.16604708
       5623.9960      -1.3359914
       5625.2911     -0.92102802
       5626.5865      0.38877002
       5627.8823      0.97314187
       5629.1783      -1.5815778
       5630.4746      -2.2246378
       5631.7712      0.29425859
       5633.0682       1.9450774
       5634.3654      -1.6694163
       5635.6629       1.0487614
       5636.9607      0.61063294
       5638.2588      -2.1709727
       5639.5572      0.16171362
       5640.8560      -1.5557727
       5642.1550     -0.71230876
       5643.4543       2.0379799
       5644.7539      -1.8405361
       5646.0538       1.5126392
       5647.3540       1.3481050
       5648.6545      0.24066885
       5649.9553      0.53856697
       5651.2564      0.28373870
       5652.5579      0.45448712
       5653.8596      0.60288898
       5655.1616      0.46441713
       5656.4639      -1.4395671
       5657.7665      -1.7930860
       5659.0694     -0.39863975
       5660.3726     -0.41892899
       5661.6761      0.38359930
       5662.9799      0.72056246
       5664.2840     -0.56748175
       5665.5884      0.28697768
       5666.8931      0.45631659
       5668.1981      0.10278636
       5669.5035      -1.0777252
       5670.8091      0.50595113
       5672.1150       1.5239281
       5673.4212       1.6066556
       5674.7277       1.0758839
       5676.0345    -0.074603771
       5677.3416     -0.52579538
       5678.6490     0.047422614
       5679.9568      0.48629571
       5681.2648     -0.40383583
       5682.5731     -0.25010305
       5683.8817     -0.79893878
       5685.1906      0.52801355
       5686.4999     -0.42087486
       5687.8094    -0.060973536
       5689.1192     -0.25676252
       5690.4293    -0.094681828
       5691.7398     -0.44508098
       5693.0505      0.40876466
       5694.3615       1.3490028
       5695.6729     -0.94190664
       5696.9845      -1.5090662
       5698.2964      -1.2302146
       5699.6087      -2.4376505
       5700.9212      -1.7340055
       5702.2341     -0.77770798
       5703.5472     -0.77401052
       5704.8607     -0.65984283
       5706.1744      -1.5768163
       5707.4885     -0.11474366
       5708.8028     -0.76031223
       5710.1175     -0.33853124
       5711.4324      -1.6982883
       5712.7477      0.32984755
       5714.0633      0.98484328
       5715.3792      -1.0401191
       5716.6953      -1.5927590
       5718.0118     -0.19485301
       5719.3286     -0.45294619
       5720.6457      0.34347453
       5721.9631       2.6722023
       5723.2807       1.4762540
       5724.5987     0.011912878
       5725.9170     -0.69979885
       5727.2356       1.8478574
       5728.5545       1.1329965
       5729.8738      0.51288625
       5731.1933       1.6581016
       5732.5131       1.3505169
       5733.8332       1.4804648
       5735.1536       1.7469561
       5736.4744      0.53976630
       5737.7954      0.76745875
       5739.1167       3.5015999
       5740.4384       1.2508172
       5741.7603       1.4058238
       5743.0826       1.1389730
       5744.4051       1.4787755
       5745.7280      -1.6669427
       5747.0511       1.0507466
       5748.3746       1.3594460
       5749.6984      -2.0745381
       5751.0224       2.3121994
       5752.3468      0.91132404
       5753.6715       1.8497275
       5754.9965       2.7179622
       5756.3218     -0.92680027
       5757.6474      0.54713525
       5758.9733       1.0838684
       5760.2995       1.8857556
       5761.6261      -1.3125559
       5762.9529     -0.67402864
       5764.2800      0.54603401
       5765.6074      0.46448050
       5766.9352       1.3273936
       5768.2632     0.035440604
       5769.5916       1.4554731
       5770.9202     0.085015345
       5772.2492      -1.6277618
       5773.5785      0.34662394
       5774.9081     0.071140731
       5776.2379      -1.7692423
       5777.5681      -1.6176397
       5778.8986      -1.5738497
       5780.2294     -0.46613669
       5781.5605      0.33508678
       5782.8919      -1.6931192
       5784.2237      0.51482635
       5785.5557      0.24443570
       5786.8880      -1.0644013
       5788.2207       2.5077975
       5789.5536       2.4409556
       5790.8869      -1.4340110
       5792.2204     -0.99762052
       5793.5543      -2.1834191
       5794.8885      0.18752547
       5796.2230       1.0231885
       5797.5578      0.81701353
       5798.8929      0.83405186
       5800.2283      0.93615137
       5801.5640      0.34213294
       5802.9000      -2.4702882
       5804.2363     -0.59120310
       5805.5730       1.2946029
       5806.9099      -1.0599679
       5808.2472      0.27877025
       5809.5847      0.92659941
       5810.9226      0.78721889
       5812.2608     -0.94520773
       5813.5993      -2.1201446
       5814.9380       1.2659801
       5816.2771      0.40175828
       5817.6166      0.52309748
       5818.9563       1.3654491
       5820.2963       1.8505849
       5821.6366      0.37662745
       5822.9773      -1.2350899
       5824.3182     0.019053410
       5825.6595     -0.18089980
       5827.0011      0.18589104
       5828.3429       1.5290253
       5829.6851      0.74762838
       5831.0276       1.5491903
       5832.3704      0.82248349
       5833.7135     -0.38515556
       5835.0570     -0.89850216
       5836.4007      0.64208436
       5837.7448     0.069667992
       5839.0891       1.0112463
       5840.4338     -0.53519442
       5841.7787      0.93396357
       5843.1240     -0.46049149
       5844.4696      0.47582459
       5845.8155       1.2763298
       5847.1617     -0.61434258
       5848.5082       2.7962367
       5849.8551       1.5532070
       5851.2022       3.0107563
       5852.5497     -0.48723620
       5853.8974      0.69715494
       5855.2455     -0.65499863
       5856.5939     -0.82266063
       5857.9426      -2.9847102
       5859.2916      -1.7718472
       5860.6409    -0.042335527
       5861.9905     -0.27674043
       5863.3405      0.25061067
       5864.6907      -1.0874394
       5866.0413      0.26780594
       5867.3921      -1.3949613
       5868.7433      0.56964319
       5870.0948     -0.86573076
       5871.4466     0.060747355
       5872.7987       2.3582961
       5874.1512       1.2389435
       5875.5039       2.2672672
       5876.8569       2.3337896
       5878.2103      0.68935045
       5879.5640      0.32476311
       5880.9180    -0.090732322
       5882.2723      -1.6233232
       5883.6269      -2.2165418
       5884.9818      -2.3397471
       5886.3370      -2.3106647
       5887.6926      -2.1746890
       5889.0484      -3.7422431
       5890.4046      -3.6794189
       5891.7611      -3.1819369
       5893.1179      -3.9243418
       5894.4750      -2.4400125
       5895.8324      -2.3525188
       5897.1901      -2.7543948
       5898.5481     -0.42576386
       5899.9065     -0.88135022
       5901.2652      -2.7173833
       5902.6241      0.27061768
       5903.9834    -0.052388101
       5905.3430      0.30650204
       5906.7030      -1.2251625
       5908.0632      -2.1562124
       5909.4237     -0.48101508
       5910.7846     0.047418906
       5912.1458      -2.1459008
       5913.5073     -0.40268984
       5914.8691     -0.58751782
       5916.2312     -0.88627278
       5917.5936      0.52868075
       5918.9563     0.094798183
       5920.3194      0.37940790
       5921.6828     -0.38352202
       5923.0465     -0.32146508
       5924.4105      -2.4837165
       5925.7748      -1.2119303
       5927.1394     -0.28257586
       5928.5043     -0.10758969
       5929.8696     -0.97605591
       5931.2351      -3.3320396
       5932.6010     -0.61886007
       5933.9672      0.41816433
       5935.3337      0.66302965
       5936.7006     -0.49186455
       5938.0677      -1.2435785
       5939.4352      -1.1428903
       5940.8029      0.43041773
       5942.1710      0.43969427
       5943.5394     -0.31904123
       5944.9081     -0.76325624
       5946.2772     -0.96077944
       5947.6465     -0.40446004
       5949.0162     -0.84668346
       5950.3862      0.26860601
       5951.7564      0.12287872
       5953.1271      0.42803776
       5954.4980     -0.33371701
       5955.8692      0.14491316
       5957.2408     0.074809302
       5958.6126      0.64615552
       5959.9848     -0.50275423
       5961.3573     -0.20654087
       5962.7302       1.1425674
       5964.1033     -0.18429789
       5965.4767      0.85514742
       5966.8505      0.37864803
       5968.2246      0.96823579
       5969.5990       2.1413047
       5970.9737     0.017401146
       5972.3487      -1.5332479
       5973.7241     -0.44110820
       5975.0998      0.36352803
       5976.4757      -1.3193710
       5977.8520     -0.55460144
       5979.2287      -1.7228475
       5980.6056    -0.034576698
       5981.9828    -0.091175664
       5983.3604      0.57711901
       5984.7383     -0.44455071
       5986.1165      -1.8727516
       5987.4950      -1.8339103
       5988.8739      -1.0861612
       5990.2530     -0.45543459
       5991.6325      0.87287668
       5993.0123      -1.3887733
       5994.3924      0.71737614
       5995.7728      -2.2549158
       5997.1536       1.1335999
       5998.5346     -0.24458046
       5999.9160     -0.96466243
       6001.2977      -1.0885120
       6002.6797      -2.8414417
       6004.0621      0.58508651
       6005.4447      0.48707544
       6006.8277      0.31255238
       6008.2110     -0.59756110
       6009.5946      -1.1238082
       6010.9785     -0.56038952
       6012.3628      -1.9686726
       6013.7473     -0.98190167
       6015.1322     -0.82085143
       6016.5174      0.56636643
       6017.9029      -1.9081896
       6019.2888     -0.82506557
       6020.6749     -0.42211289
       6022.0614     0.067415390
       6023.4482       1.9124643
       6024.8353     -0.32786907
       6026.2228      0.31515876
       6027.6105     -0.49938812
       6028.9986       1.2147013
       6030.3870      0.41157335
       6031.7757       2.1235663
       6033.1647       1.3813871
       6034.5541      0.44344432
       6035.9438       1.2198339
       6037.3338       1.2990669
       6038.7241      0.84420870
       6040.1147      0.91837058
       6041.5057     -0.83849478
       6042.8969       1.3327380
       6044.2885       1.2213712
       6045.6805      0.85218444
       6047.0727       1.7860601
       6048.4653       1.5428369
       6049.8581       2.7739170
       6051.2513      0.71548623
       6052.6449      0.86804301
       6054.0387      0.45513120
       6055.4329      0.46333696
       6056.8273       1.4202330
       6058.2221      0.50046684
       6059.6173     -0.13130162
       6061.0127       1.6883900
       6062.4085      0.24199133
       6063.8046     -0.34646880
       6065.2010     -0.26468499
       6066.5977      0.11044894
       6067.9948     -0.32280823
       6069.3921       2.7154764
       6070.7898       2.3386588
       6072.1879      -1.0319709
       6073.5862     -0.39206498
       6074.9849       1.4732417
       6076.3839       1.4233425
       6077.7832       1.4773413
       6079.1828       1.7300256
       6080.5827       1.1205499
       6081.9830      0.45347667
       6083.3836       1.5949037
       6084.7845       1.7265563
       6086.1858       2.3778287
       6087.5873      0.17162786
       6088.9892       2.2937989
       6090.3914      0.84591318
       6091.7940      0.10592491
       6093.1968       2.5550624
       6094.6000      0.85763996
       6096.0035    -0.025304474
       6097.4073      -1.4611277
       6098.8115     -0.46498346
       6100.2160       2.5793975
       6101.6208       3.8862614
       6103.0259      0.18904070
       6104.4313     -0.44819458
       6105.8371     -0.15253831
       6107.2432      0.70549724
       6108.6496     -0.66417568
       6110.0563      -1.0440928
       6111.4634       1.8819791
       6112.8708       2.4405125
       6114.2785      0.76752826
       6115.6865       1.2424009
       6117.0949      0.36744348
       6118.5036     0.075906337
       6119.9126     -0.28502390
       6121.3219      0.65497191
       6122.7316      -1.5479677
       6124.1415       1.3934589
       6125.5518      -2.8924491
       6126.9625       1.3725388
       6128.3734     -0.14373626
       6129.7847     -0.60922830
       6131.1963       1.6169134
       6132.6082      -2.9084599
       6134.0205     -0.64647380
       6135.4331      -1.0801053
       6136.8460      -1.4108668
       6138.2592     0.082329008
       6139.6728     -0.58309792
       6141.0867    0.0029830785
       6142.5009       2.5183348
       6143.9154      0.10444086
       6145.3303      -1.5817971
       6146.7454      0.93594432
       6148.1610     -0.17821951
       6149.5768      0.14999382
       6150.9930      -1.5250142
       6152.4094       1.0970850
       6153.8263      0.39307426
       6155.2434     -0.84413988
       6156.6609      0.85715683
       6158.0787      -1.0557018
       6159.4968      -1.0811668
       6160.9152       2.6902186
       6162.3340    -0.010022283
       6163.7531      -1.4154121
       6165.1725     -0.23274083
       6166.5923     -0.19042664
       6168.0124      -2.5929760
       6169.4328     -0.16816753
       6170.8535      -1.4403612
       6172.2746      -1.3110278
       6173.6960     -0.67870249
       6175.1177     -0.80055821
       6176.5397     -0.94659088
       6177.9621      -3.3325170
       6179.3848      -3.0996924
       6180.8078      -2.0403723
       6182.2312     -0.45589095
       6183.6549       1.4703634
       6185.0789      0.65077619
       6186.5032       1.0475689
       6187.9279     -0.76649869
       6189.3529     -0.55512092
       6190.7782     -0.83306723
       6192.2038      -3.2300113
       6193.6298       1.5852969
       6195.0561     -0.42561359
       6196.4828      0.29762225
       6197.9097      -1.0483369
       6199.3370       2.5129178
       6200.7647     -0.28687253
       6202.1926      -1.3008727
       6203.6209     -0.32502353
       6205.0495      -1.3131698
       6206.4784     -0.19459621
       6207.9077    -0.050443868
       6209.3373      -1.8734556
       6210.7672      0.13926690
       6212.1975     -0.44775471
       6213.6281      -1.4922676
       6215.0590     -0.52614147
       6216.4902      -1.4024652
       6217.9218      -2.9528430
       6219.3537     -0.21284695
       6220.7859      -1.7513461
       6222.2185     -0.38669121
       6223.6514       1.1705200
       6225.0846     -0.91771636
       6226.5181    -0.036995574
       6227.9520     -0.85307488
       6229.3862     -0.12701656
       6230.8208     -0.96350940
       6232.2556      0.27116575
       6233.6908      -1.2866964
       6235.1264      -1.2974864
       6236.5622      -2.2710697
       6237.9984      -1.7782967
       6239.4350      -2.0803244
       6240.8718     -0.49091363
       6242.3090      -1.6378457
       6243.7465      -3.2017752
       6245.1844      0.20416433
       6246.6225      -1.4867269
       6248.0611      0.23923148
       6249.4999      -2.3308865
       6250.9391     -0.92660900
       6252.3786      -2.2820610
       6253.8184      -2.1407100
       6255.2586      -2.1766603
       6256.6991     -0.68835499
       6258.1399     -0.68184212
       6259.5811      0.53622595
       6261.0226      0.27753684
       6262.4644      -1.6982324
       6263.9066      -1.1711679
       6265.3491      -2.7670949
       6266.7919      0.23900517
       6268.2350      0.17698851
       6269.6785     -0.98413163
       6271.1223      -1.6947321
       6272.5665     -0.54200065
       6274.0110      0.24553994
       6275.4558     -0.98052231
       6276.9009     -0.59102536
       6278.3464     -0.24022969
       6279.7922     -0.20030632
       6281.2384     -0.53158451
       6282.6849      -1.8582257
       6284.1317      -1.9566442
       6285.5788    -0.073164080
       6287.0263      -2.6838635
       6288.4741     -0.52403732
       6289.9223       1.3401192
       6291.3708      0.60114245
       6292.8196      -1.6955449
       6294.2687       1.3464617
       6295.7182       4.0790342
       6297.1680       3.0366498
       6298.6182       3.5953846
       6300.0687       1.9943183
       6301.5195       3.7723921
       6302.9706       3.9770528
       6304.4221      0.98537915
       6305.8740       1.1273700
       6307.3261     -0.50001693
       6308.7786       3.6455998
       6310.2314    -0.073103377
       6311.6846       1.1585399
       6313.1381      -1.7126580
       6314.5919     0.015571760
       6316.0461     -0.84094897
       6317.5006      0.72415659
       6318.9554     -0.27263613
       6320.4106     -0.28149761
       6321.8661      -1.1598008
       6323.3219    -0.023645174
       6324.7781      0.42199613
       6326.2346       1.9837784
       6327.6914      0.93649277
       6329.1486      -1.4144770
       6330.6061      0.46392352
       6332.0640       1.4094849
       6333.5222      -2.2376589
       6334.9807      0.54477580
       6336.4395      0.83873710
       6337.8987      0.73296229
       6339.3583     -0.59921004
       6340.8181      0.69914338
       6342.2783     -0.32449720
       6343.7389      -1.8052609
       6345.1998      0.10042176
       6346.6610     -0.98782714
       6348.1225      0.49980533
       6349.5844      0.67141924
       6351.0466      0.96013431
       6352.5092      0.49371675
       6353.9721      0.83838541
       6355.4353       1.4236353
       6356.8989    0.0031929095
       6358.3628      -1.2254468
       6359.8270     -0.32282174
       6361.2916      0.66769760
       6362.7565       1.7601437
       6364.2218      0.93826387
       6365.6874     -0.82095785
       6367.1533       2.2496115
       6368.6196       1.3656440
       6370.0862       1.8619850
       6371.5531       1.4840121
       6373.0204       1.8872292
       6374.4880       2.5891417
       6375.9560     0.037407501
       6377.4243       1.5957547
       6378.8929      0.41278778
       6380.3619       1.2297145
       6381.8312     -0.19002686
       6383.3008      0.35384949
       6384.7708     -0.64648248
       6386.2411     -0.12959367
       6387.7118      -1.5165062
       6389.1828     -0.82152408
       6390.6541       1.5820387
       6392.1258    -0.071552761
       6393.5978      -2.3436183
       6395.0702      -2.1367994
       6396.5429       1.7308870
       6398.0159      -3.3347522
       6399.4893      -5.3471906
       6400.9630       1.4322846
       6402.4371      0.22291450
       6403.9115     -0.91622543
       6405.3862     -0.29435855
       6406.8613      -3.5653922
       6408.3367      -1.5067275
       6409.8124       2.5568806
       6411.2885      -2.8600578
       6412.7649      -2.2507182
       6414.2417      -1.1821024
       6415.7188     -0.26653190
       6417.1963      -1.4248786
       6418.6741      -1.8226569
       6420.1522       1.8082312
       6421.6307      0.49180098
       6423.1095       1.7817848
       6424.5886      0.67855032
       6426.0681   -0.0057751786
       6427.5480     -0.91988778
       6429.0281       2.2984098
       6430.5087      0.75522347
       6431.9895       2.1977425
       6433.4707      -1.7687445
       6434.9523       1.3528652
       6436.4341      -1.4983604
       6437.9164     -0.89024896
       6439.3989      0.62361907
       6440.8818     -0.77027825
       6442.3651     -0.52274625
       6443.8487       2.1832369
       6445.3326    -0.013760201
       6446.8169      -3.3393387
       6448.3015     -0.23601887
       6449.7864     -0.53870785
       6451.2717     -0.67921993
       6452.7574      -2.3307426
       6454.2433    -0.038985447
       6455.7297      0.53228343
       6457.2163      0.15139984
       6458.7033     -0.21580506
       6460.1907       1.5858816
       6461.6784      0.48930259
       6463.1664       2.1181504
       6464.6548      0.88609698
       6466.1435      -1.1696949
       6467.6326       1.0718239
       6469.1220      0.80779942
       6470.6117      -1.1212162
       6472.1018      0.17936505
       6473.5923     -0.32985557
       6475.0830       2.3713221
       6476.5742       1.5391339
       6478.0656       1.2309369
       6479.5574     -0.25551860
       6481.0496       2.3134056
       6482.5421       2.3965327
       6484.0349     -0.61532806
       6485.5281     -0.72641736
       6487.0216     -0.92280192
       6488.5155       1.2962600
       6490.0097      0.25100366
       6491.5043      0.29104531
       6492.9992      -3.1299021
       6494.4944      0.20898519
       6495.9900     -0.29801746
       6497.4859      -3.2999686
       6498.9822       1.5507156
       6500.4789     -0.13169849
       6501.9758      -1.3072296
       6503.4731       1.3150481
       6504.9708      0.85273418
       6506.4688       1.1027851
       6507.9671      0.53391809
       6509.4658     -0.14612062
       6510.9649     -0.32383436
       6512.4643       1.2698687
       6513.9640    -0.061691959
       6515.4641      -1.4210278
       6516.9645      -1.5311294
       6518.4653     -0.77722476
       6519.9664      0.41423569
       6521.4678       1.9329026
       6522.9696     -0.98181857
       6524.4718     -0.66077887
       6525.9743      -2.6400789
       6527.4771       3.8724793
       6528.9803       2.5616354
       6530.4838     -0.16550665
