z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.201203      7.826084      43.870000      -1.096605      2.552000      2.500000      0.885575      -1.021317      2.595560      140.69187520      10.08542030      53050      1740      045
0.303582      8.413107      44.277600      -1.276027      3.179000      3.000000      0.931402      -1.058374      2.735442      139.37796490      11.01967920      53050      1740      349
0.329520      8.081598      44.638600      -0.583518      2.710000      3.000000      0.800379      -1.829889      2.744632      133.68241150      9.40147330       53051      1738      301
0.138974      7.465901      43.551100      -1.055321      2.690000      1.500000      0.647911      0.792033       2.466627      136.03413730      10.68314540      53051      1738      570
0.179036      7.960046      43.958700      -1.141866      3.152000      2.500000      0.798061      -1.503352      2.546128      136.33666340      10.36408020      53051      1738      608
0.275394      9.115407      44.602300      -1.653628      2.599000      2.500000      0.937929      -2.275908      2.660223      144.48411070      10.80229800      53052      1741      026
0.363857      7.983766      44.295100      -0.829187      2.726000      2.500000      0.821750      -1.051603      2.557903      143.61603060      10.69279520      53052      1741      091
0.180254      7.583356      43.741000      -0.982876      2.925000      2.000000      0.559824      -0.833064      2.635647      143.88052840      11.13625260      53052      1741      154
0.240579      8.692471      44.135700      -1.697292      2.673000      1.500000      0.829085      -0.642123      2.679694      163.08459610      45.72283810      53053      1434      541
0.349255      8.251436      44.482300      -0.909657      3.160000      1.500000      0.826318      0.039479       2.922519      164.59081020      44.44280360      53054      1436      243
0.219588      8.308660      43.935800      -1.513381      2.629000      2.000000      0.720594      -0.013532      2.712444      174.27887210      48.32879250      53054      1444      321
0.366353      8.545676      44.462300      -1.223896      2.557000      2.500000      0.908134      -1.747991      2.672236      177.27776230      47.23102750      53054      1444      637
0.110732      7.480952      43.344600      -1.276872      2.892000      2.000000      0.831919      0.655689       2.390489      147.81602460      12.53050180      53054      1743      400
0.232090      7.745527      44.002900      -0.883147      2.374000      0.500000      0.844446      -0.894279      2.560693      172.61261680      41.00209280      53055      1443      215
0.206502      7.303277      43.680100      -0.763697      2.588000      2.000000      0.861083      -2.238739      2.460414      174.08982140      42.15681580      53055      1443      594
0.321664      8.630755      44.313100      -1.458176      2.486000      2.500000      0.918941      -1.315817      2.691001      172.15787690      12.61209070      53055      1606      488
0.326018      8.124350      44.213100      -1.051770      2.333000      2.000000      0.809400      -0.805104      2.788587      172.38970990      12.69952240      53055      1606      508
0.090801      7.931012      43.318500      -1.753032      2.023000      0.500000      0.503065      2.225806       2.470881      172.47680330      12.51122930      53055      1606      513
0.258108      8.216840      44.099800      -1.257561      2.494000      2.500000      0.722901      -1.224452      2.622687      116.45459490      46.06016050      53055      1737      224
0.267949      7.995075      43.916500      -1.219096      2.592000      1.500000      0.899193      -0.107639      2.527046      116.62340000      46.46250150      53055      1737      438
0.217302      8.069058      43.715200      -1.494378      2.561000      3.000000      0.580676      -1.547372      2.585020      150.17281100      11.56520490      53055      1744      125
0.220160      7.689825      43.785500      -1.044845      2.751000      1.000000      0.781572      0.519733       2.524086      150.16941710      13.12552220      53055      1744      415
0.283450      8.048626      44.264200      -0.924947      2.955000      2.000000      0.659857      -0.083939      2.644190      169.78697670      43.53224160      53061      1364      017
0.262366      7.649524      44.033200      -0.756845      2.756000      2.000000      0.531870      -0.827208      2.535729      169.35051780      42.91271770      53061      1364      032
0.221712      8.103739      43.918600      -1.325660      2.663000      1.500000      0.678788      -0.076591      2.555243      167.81969550      43.38559140      53061      1364      144
0.381276      7.947731      44.110400      -0.977852      3.078000      2.500000      0.943436      -2.551423      2.687296      207.82340490      40.81745960      53061      1378      326
0.138234      7.541479      43.937100      -0.744899      2.749000      1.500000      0.913032      -0.022369      2.994367      208.88101740      40.26372320      53061      1378      492
0.209104      7.714755      44.020500      -0.834776      2.812000      2.000000      0.849868      -0.573854      2.507932      209.73136400      40.20183170      53061      1378      547
0.145208      7.319052      43.042300      -1.417272      3.188000      2.500000      0.741782      0.083373       2.354716      151.92395890      13.59675670      53061      1745      321
0.237432      7.363474      43.818800      -0.685195      2.682000      2.500000      0.810673      -1.029664      2.436786      171.22663270      43.92185470      53062      1365      091
0.192653      8.196899      43.872000      -1.465420      2.605000      2.500000      0.925012      0.212815       2.484935      189.63526860      44.11642980      53062      1372      145
0.229279      8.088549      44.283600      -0.945469      2.618000      1.500000      0.766560      0.501263       2.828389      189.67796750      45.30688650      53062      1372      486
0.305175      8.381791      44.521500      -1.000812      3.183000      3.000000      0.793625      -1.500976      2.656006      176.63657150      41.33736770      53062      1445      049
0.229715      8.540244      43.935900      -1.744865      2.886000      3.500000      0.855249      -2.098209      2.425914      199.02260040      45.85214760      53062      1461      217
0.160704      8.052372      43.769600      -1.423293      2.712000      3.000000      0.783570      -1.364790      2.513074      198.03953980      45.51179000      53062      1461      283
0.142844      7.337196      43.640300      -0.837417      2.018000      1.500000      0.725198      -0.782178      2.344147      171.16424670      11.52145410      53062      1605      021
0.250210      7.804335      43.873400      -1.071455      2.780000      2.500000      0.818010      -1.288831      2.613934      174.07936000      43.74659870      53063      1366      042
0.174751      7.279218      43.696700      -0.723039      2.627000      1.000000      0.647230      -0.032698      2.551787      172.51482460      44.71159030      53063      1366      443
0.344001      8.030004      44.322600      -0.847925      2.472000      2.500000      0.909437      -1.848189      2.529258      173.21509510      45.08049840      53063      1366      487
0.105663      7.907812      43.367200      -1.681132      2.261000      0.500000      0.649919      1.244238       2.500771      192.45987890      44.84848740      53063      1373      471
0.361001      8.090181      44.421900      -0.808802      2.199000      2.500000      0.911555      -2.485727      2.534354      203.20680250      46.55021590      53063      1463      555
0.060818      7.619887      43.470400      -1.290008      3.099000      1.000000      0.615076      0.723611       2.564137      157.35726150      14.13983750      53075      1747      453
0.377986      7.930269      44.272400      -0.798389      3.119000      3.000000      0.711694      -0.995008      2.561718      167.33336070      11.32063930      53078      1604      263
0.266761      7.420385      43.820500      -0.740406      2.718000      2.500000      0.959077      -2.031805      2.446916      167.57725470      12.19888960      53078      1604      431
0.249256      7.955467      44.203100      -0.892887      2.837000      1.500000      0.763802      -0.467306      2.724288      180.66172570      47.19581720      53080      1446      031
0.159710      8.807632      43.966200      -1.981953      2.811000      1.000000      0.982550      -0.193940      2.629210      121.15143540      6.57118650       53080      1756      297
0.239586      9.070817      44.398200      -1.813138      2.786000      1.500000      0.657554      -0.123982      2.690852      122.58385850      7.57073280       53080      1756      408
0.176807      7.759086      43.885400      -1.014207      2.443000      1.000000      0.885102      0.319558       2.726201      130.64998620      9.14551610       53081      1759      573
0.232141      7.738429      44.178500      -0.700450      3.016000      3.500000      0.980157      -1.664524      2.515826      204.75569890      45.38176820      53082      1465      240
0.317077      8.062536      44.181900      -1.021157      2.963000      3.000000      0.740711      -1.616333      2.614323      204.32699160      45.39309290      53082      1465      280
0.114670      7.952455      43.380600      -1.712375      2.466000      0.000000      0.271225      3.506863       2.469917      228.44034600      35.55363350      53083      1353      175
0.198174      8.302120      44.270300      -1.172341      2.722000      3.000000      0.989054      -1.684367      2.477902      174.07130940      44.17294670      53083      1367      252
0.053215      7.685021      42.897200      -1.928341      2.019000      2.000000      0.869499      0.892541       2.354921      175.02294340      45.70458190      53083      1367      508
0.133469      7.948002      43.549000      -1.539523      2.611000      1.500000      0.823599      -1.134703      2.576084      195.65356350      44.20667540      53083      1374      178
0.209279      8.348232      43.888500      -1.600253      2.637000      1.000000      0.587775      0.142380       2.583497      172.49147160      46.34986560      53083      1441      028
0.131068      8.608250      43.691900      -2.056871      2.630000      2.500000      0.885346      -1.285361      2.545573      207.36875550      46.19055810      53083      1466      332
0.215073      7.611594      43.545800      -1.206315      2.230000      2.000000      0.872651      0.059145       2.597457      207.32483690      45.30126520      53083      1466      395
0.153780      7.433156      43.837200      -0.736476      2.562000      2.500000      0.744892      -1.009555      2.660319      174.77064790      13.17206760      53083      1607      610
0.271631      7.482226      44.043400      -0.579346      2.938000      3.000000      0.779529      -0.780216      2.608485      124.97899350      7.92632090       53083      1757      417
0.381202      9.108928      44.455800      -1.793649      2.570000      2.500000      0.664934      -1.795307      2.745079      125.45888310      8.31872380       53083      1757      565
0.302016      7.529281      44.015900      -0.653901      3.054000      3.000000      0.662752      -1.472359      2.525683      176.23027860      44.46467880      53084      1368      297
0.211153      7.499602      43.525500      -1.114623      2.749000      3.000000      0.933759      -0.919701      2.481169      178.57221720      45.41443250      53084      1368      523
0.271810      8.895864      44.098900      -1.937485      2.279000      1.500000      0.696740      -0.703922      2.607616      199.15414410      43.42022360      53084      1375      059
0.276364      7.993279      44.372700      -0.761100      2.962000      3.000000      0.950468      -1.692749      2.922191      214.93650310      39.22155000      53084      1380      510
0.136458      7.866620      43.434400      -1.572741      2.115000      1.000000      0.709861      0.885837       2.631010      215.37927180      38.78633200      53084      1380      598
0.156075      7.763952      43.526900      -1.377572      2.823000      1.500000      0.914806      0.905672       2.512499      169.45387410      41.15059340      53084      1440      184
0.180360      8.161752      43.989200      -1.313073      2.763000      2.000000      0.846593      -0.168029      2.703873      187.58614220      46.46271510      53084      1453      210
0.290914      7.947417      44.296700      -0.791237      2.444000      3.000000      0.902812      -1.138931      2.591815      187.55875420      46.85734820      53084      1453      218
0.158329      8.059636      43.779800      -1.420357      2.783000      1.000000      0.649221      0.118405       2.475862      173.99788320      7.16235230       53084      1619      191
0.339821      8.021394      44.167700      -0.994215      2.845000      3.000000      0.869826      -1.036870      2.628412      173.23106260      6.36134200       53084      1619      250
0.177294      8.014907      43.612100      -1.543327      1.977000      2.000000      0.798564      -0.560078      2.817540      173.97456230      8.20847250       53084      1619      526
0.133454      8.531310      43.687100      -1.984731      2.460000      1.000000      0.667743      1.107478       2.736585      174.65177400      8.58431560       53084      1619      604
0.205633      8.748429      44.309000      -1.579950      2.864000      3.000000      0.776488      -1.458878      2.591812      128.43114110      7.78181370       53084      1758      027
0.319298      8.407630      44.202500      -1.345651      2.515000      2.500000      0.886739      -2.045116      2.476753      127.73931120      8.04283690       53084      1758      105
0.273862      7.600974      44.058400      -0.683095      2.981000      1.500000      0.917307      -0.126037      2.646157      180.95018690      45.55521480      53089      1369      526
0.334703      8.069047      44.410800      -0.798767      2.680000      2.500000      0.733559      -1.971029      2.547382      182.17937800      45.11335980      53089      1369      620
0.248568      7.573575      43.803600      -0.910495      2.326000      1.500000      0.802135      0.026934       2.775372      200.09522300      43.80214190      53089      1376      197
0.231546      8.798855      44.033700      -1.905676      2.488000      3.000000      0.885728      -2.084962      2.662742      202.01061900      44.30151220      53089      1376      599
0.152226      7.629868      43.589400      -1.180989      2.697000      3.000000      0.912211      -1.285754      2.379983      191.02556680      46.51651750      53089      1455      139
0.321207      7.966739      44.250000      -0.857260      2.958000      3.000000      0.863873      -1.522208      2.542955      159.22508050      10.74556030      53089      1599      037
0.366507      8.059036      44.508900      -0.690657      2.766000      2.500000      0.828493      -1.920840      2.709710      158.53459930      11.92517580      53089      1599      602
0.252347      8.284742      44.078900      -1.346363      2.533000      0.500000      0.867182      -0.077284      2.659489      118.01852370      49.10471630      53089      1779      348
0.189242      9.120119      44.608100      -1.652540      2.463000      2.500000      0.893051      -2.075765      2.804384      159.08576560      12.29301970      53090      1600      363
0.167162      7.961713      43.728500      -1.373733      2.810000      2.500000      0.488986      -0.801009      2.545510      205.03943730      41.24513420      53091      1464      628
0.273198      8.042076      44.578300      -0.604297      2.786000      3.000000      0.882276      -1.476569      4.417200      219.58599610      41.94634600      53112      1396      175
0.327401      8.001832      44.315600      -0.826753      2.488000      3.000000      0.624555      -1.048776      2.534292      218.04556100      42.92425930      53112      1396      333
0.223763      8.557654      44.037600      -1.660575      2.548000      2.500000      0.671846      -1.224584      2.891934      184.63123390      42.11236000      53112      1452      306
0.227754      8.022579      43.999600      -1.163500      2.244000      0.500000      0.829543      -0.061630      2.655663      201.53781580      41.78172460      53112      1462      550
0.287539      7.963872      44.151800      -0.952593      2.418000      2.500000      0.700076      -1.900015      2.787231      170.17690040      7.21985170       53112      1617      158
0.093739      7.605800      43.256000      -1.490321      2.524000      0.000000      0.555852      3.093528       2.421798      171.06286750      7.23702590       53112      1617      636
0.312505      8.307529      44.106000      -1.342049      1.927000      1.500000      0.816917      0.423807       2.738612      199.29119590      14.46523580      53112      1773      199
0.165170      7.896896      44.222100      -0.815317      2.659000      2.500000      0.752322      -2.094179      2.491918      198.52072440      15.51507110      53112      1773      333
0.311065      8.049382      44.334500      -0.855402      2.689000      3.000000      0.796104      -1.412816      2.746699      200.06991170      15.50615530      53112      1773      579
0.188766      8.084086      43.900100      -1.324506      2.368000      1.000000      0.770828      -0.716973      2.701988      212.58472630      45.27097590      53115      1467      602
0.320214      8.574616      44.277500      -1.437637      2.263000      2.500000      0.851996      -2.017646      2.574165      221.79304340      37.05031480      53116      1383      414
0.294304      8.984155      44.290000      -1.834675      2.572000      2.000000      0.938577      -1.015644      2.996887      182.80825380      46.78667690      53116      1449      001
0.074487      7.687262      43.217800      -1.609982      2.510000      1.500000      0.972728      -0.098278      2.400620      171.48266690      7.51884270       53116      1618      280
0.236733      7.833307      44.062800      -0.911027      3.028000      4.000000      0.830883      -1.713339      2.778990      196.12464290      12.02930000      53116      1696      236
0.225563      8.240515      44.084600      -1.296436      2.714000      2.000000      0.714497      -1.330235      2.619007      196.46462160      46.08964540      53117      1459      225
0.183220      8.297859      43.973000      -1.465379      2.222000      2.000000      0.665075      -1.528014      2.601507      196.24168030      45.59270510      53117      1459      275
0.093892      8.076669      43.878200      -1.338989      2.789000      2.500000      0.841222      -1.445051      2.632509      233.56423110      30.57650370      53119      1388      048
0.267747      8.953798      44.330300      -1.764018      2.369000      1.500000      0.818690      -0.024079      3.155495      221.57537490      41.33418570      53119      1397      399
0.196061      7.594701      44.022900      -0.712322      2.864000      0.500000      0.658636      2.017816       2.911009      183.84492780      41.77258580      53120      1450      141
0.151098      7.570611      43.390100      -1.321031      3.298000      1.500000      0.845279      0.297292       2.566795      182.91366480      41.30892830      53120      1450      273
0.134732      7.686085      44.006000      -0.820606      3.056000      2.000000      0.946598      -1.487181      2.514894      252.15082540      23.84970840      53135      1414      553
0.278425      8.049884      43.953000      -1.237405      2.553000      2.500000      0.855344      -0.113003      2.621590      252.47096190      24.18388580      53135      1414      587
0.232969      8.261352      43.896500      -1.505373      2.363000      0.500000      0.746962      0.732430       2.474003      174.58899010      12.25294090      53138      1608      355
0.249384      7.933005      44.038800      -1.034725      2.521000      1.000000      0.528091      0.274702       2.757327      238.69468050      36.36152810      53141      1417      565
0.215582      7.779540      44.038300      -0.881760      2.431000      1.000000      0.929515      1.142190       2.751995      241.04812670      34.53432190      53142      1418      577
0.177612      8.216919      44.173400      -1.184040      2.629000      2.500000      0.892643      -0.538533      2.708821      177.36031490      11.44138070      53142      1609      096
0.200868      8.283639      43.782500      -1.641660      2.341000      2.500000      0.865037      -0.620024      2.537879      177.42804590      13.24790220      53142      1609      403
0.229007      8.350658      44.101900      -1.389279      2.655000      0.500000      0.868126      -0.476573      2.461674      177.66605550      12.62752890      53142      1609      481
0.169495      8.369280      43.914000      -1.595800      2.723000      2.000000      0.747071      -0.081160      2.679971      177.99550340      12.35800770      53142      1609      517
0.270035      9.064636      44.459300      -1.745856      3.038000      2.500000      0.764596      -0.546481      2.624993      178.63121960      12.24097050      53142      1609      596
0.315961      8.169194      44.480900      -0.828814      2.853000      2.500000      0.594864      -1.704573      2.615283      199.38393550      11.11446360      53142      1697      009
0.133157      7.488921      43.721400      -0.908041      2.034000      0.500000      0.463100      0.490142       2.537855      197.97088800      12.86578180      53142      1697      377
0.086375      7.609171      43.478200      -1.271492      2.568000      1.500000      0.918726      -0.743161      2.528763      198.63625090      12.45510990      53142      1697      461
0.160135      7.664192      43.624200      -1.180512      2.386000      2.500000      0.656133      -0.138185      2.575136      199.78639430      12.09016960      53142      1697      637
0.259563      7.902248      44.320100      -0.722669      2.603000      2.500000      0.878472      -1.661708      2.727961      213.69158300      37.03393050      53143      1643      532
0.153349      7.784623      44.030400      -0.894744      2.742000      2.000000      0.908857      -1.361741      2.656094      232.59458840      35.60043570      53144      1401      238
0.298124      7.947158      44.219100      -0.868578      2.410000      2.000000      0.817453      -2.113341      2.652693      235.04658600      36.02567390      53144      1401      625
0.121850      8.214712      44.120200      -1.235033      2.587000      2.500000      0.519387      -1.981633      2.646878      178.89732500      12.88167290      53144      1610      469
0.313588      8.834736      44.591700      -1.383557      2.643000      2.500000      0.872602      -1.254247      2.493568      215.78067510      35.25685070      53144      1644      162
0.263158      8.075338      43.996300      -1.219559      2.736000      3.000000      0.905359      -1.010881      2.605769      208.21874620      12.07819550      53144      1702      386
0.194273      7.753777      43.526800      -1.367497      2.210000      2.000000      0.785502      -0.914646      2.659724      209.38878340      12.48331180      53144      1702      569
0.352911      8.883691      44.435200      -1.589011      2.598000      2.500000      0.742378      -1.942287      2.846519      236.37958500      32.75219620      53145      1580      375
0.348658      8.006136      43.998200      -1.148457      2.898000      3.000000      0.742266      -1.386621      2.578573      237.40969050      32.32733300      53145      1580      483
0.094295      8.161848      43.388800      -1.913568      3.017000      1.500000      0.737835      0.098161       2.460006      225.14423710      39.88656930      53146      1398      470
0.256547      7.655271      43.858100      -0.937691      2.693000      3.000000      0.870464      -1.607390      2.678051      200.85868190      11.02964330      53146      1698      093
0.242852      7.897464      43.941200      -1.096785      2.463000      3.000000      0.733651      -1.083532      2.551061      200.12492670      13.21986250      53146      1698      328
0.119839      8.095285      43.773400      -1.462405      2.779000      1.500000      0.897009      -0.211569      2.446495      181.24312940      12.17182390      53147      1611      180
0.311501      7.843429      44.224400      -0.759550      2.571000      3.000000      0.701811      -1.948635      2.735472      181.34972660      13.05675370      53147      1611      487
0.121843      7.396634      43.743200      -0.793955      2.828000      1.500000      0.671042      -0.706066      2.507964      224.33041840      45.68947550      53147      1676      440
0.270590      7.781207      44.106000      -0.815727      3.119000      2.500000      0.905602      -1.896004      2.661605      224.03247190      45.50948830      53147      1676      442
0.351233      7.730025      44.475500      -0.395046      2.249000      2.000000      0.870161      -2.055290      2.616247      227.50863290      44.97958110      53148      1677      410
0.288838      8.215833      44.028300      -1.328054      2.194000      2.000000      0.898459      -1.165667      2.875377      201.80391540      12.09878630      53148      1699      431
0.204578      7.994896      43.771900      -1.363517      1.946000      0.500000      0.808801      0.373192       2.654144      202.16121550      12.16459880      53148      1699      477
0.209611      8.165790      43.880600      -1.425710      2.581000      1.500000      0.689169      -0.050697      2.509342      246.98552530      28.86647060      53149      1421      144
0.382556      8.474105      44.534300      -1.080326      2.379000      2.000000      0.820171      -1.966105      2.499237      247.77757400      29.44476390      53149      1421      582
0.119225      7.606752      43.437600      -1.309672      2.761000      1.500000      0.791389      -0.099546      2.454112      228.36622130      30.65036310      53149      1649      252
0.274038      8.882906      44.431700      -1.591726      2.696000      3.000000      0.907116      -1.221996      2.767630      233.36688460      40.58681200      53149      1679      139
0.233155      7.860665      43.926900      -1.074286      2.128000      3.000000      0.856754      -1.228131      2.685317      187.49136760      11.33873580      53166      1615      128
0.145303      7.520578      43.625300      -1.035799      2.791000      1.000000      0.875410      0.112643       2.622122      250.76793300      26.61084350      53167      1423      449
0.255450      8.056326      44.282400      -0.914446      2.791000      2.000000      0.900719      -0.678003      2.503281      250.76793300      26.61084350      53167      1821      132
0.342683      7.833464      44.272900      -0.701084      2.801000      2.500000      0.786282      -1.022114      2.638045      252.79415750      18.52527020      53169      1568      209
0.278830      8.282175      44.245600      -1.177095      2.386000      3.000000      0.913667      -1.125616      2.770358      253.61310610      20.56403030      53169      1568      536
0.308592      7.967122      44.250900      -0.856742      3.044000      3.000000      0.772991      -1.400076      2.774516      189.84240090      11.96663630      53169      1616      108
0.322144      7.750678      44.210300      -0.680898      2.522000      3.000000      0.748289      -1.681067      2.773602      190.13572770      12.75537610      53169      1616      632
0.280022      7.621837      44.116700      -0.645657      2.905000      3.000000      0.692727      -1.498350      2.737251      227.10919840      31.52274160      53171      1648      060
0.199231      7.808107      44.301100      -0.647528      2.431000      3.000000      0.884702      -1.534859      3.275562      236.07533590      40.03295800      53171      1680      548
0.154089      8.157471      43.894000      -1.403992      2.415000      1.500000      0.805105      0.052798       2.513117      191.02171890      14.38098750      53171      1770      317
0.296527      8.407887      44.225600      -1.322808      2.605000      2.000000      0.804420      -0.213584      2.715000      219.21458930      34.60068790      53172      1645      109
0.262220      8.630354      44.251500      -1.519375      2.172000      2.000000      0.935967      -1.547518      2.691053      219.62596590      35.65451070      53172      1645      618
0.269412      8.270974      44.224600      -1.186895      2.493000      2.000000      0.933035      -0.996935      2.776842      239.59059710      37.76976390      53172      1681      118
0.291950      7.741342      44.010600      -0.871262      2.482000      3.000000      0.873658      -1.073703      2.578224      238.69061590      38.31914910      53172      1681      544
0.333461      7.949093      44.380000      -0.709613      2.308000      2.500000      0.955620      -1.725707      2.552011      239.14422840      38.36845220      53172      1681      594
0.109844      8.808875      44.247400      -1.701996      2.550000      1.500000      0.649782      -1.229035      2.564274      237.72151350      5.35331000       53172      1822      308
0.238531      7.432169      43.872600      -0.700089      2.400000      0.000000      0.776108      3.162855       3.038632      238.51632020      6.56550940       53172      1822      435
0.151059      7.790841      43.912200      -1.019162      2.955000      0.500000      0.682242      -0.087984      2.470824      249.41809890      21.77261970      53174      1571      054
0.207667      8.177465      43.714200      -1.603786      2.410000      1.000000      0.685465      -0.025843      2.503603      247.71181050      22.88188040      53174      1571      357
0.076933      7.796930      43.388400      -1.549051      2.529000      2.000000      0.748072      -0.134605      2.723361      230.18012730      30.68963030      53174      1650      435
0.072290      8.286818      43.378300      -2.049038      2.538000      1.500000      0.696414      0.101107       2.734185      257.24633350      21.88559630      53177      1689      148
0.137967      7.386104      43.430700      -1.095925      2.578000      2.500000      0.885448      -1.270151      2.552066      210.31041400      13.81882760      53178      1704      349
0.317661      7.738300      44.410000      -0.468820      2.602000      2.000000      0.713307      -1.787724      2.462602      212.11463270      14.37591590      53178      1704      562
0.117950      7.585006      43.806900      -0.918626      2.932000      0.500000      0.348927      1.126501       2.677154      249.40082170      20.37122920      53224      1659      067
0.128496      7.791918      43.951500      -0.980938      2.655000      0.500000      0.961520      0.466103       3.274172      248.74926530      20.82668740      53224      1659      542
0.158245      8.048969      44.018800      -1.170689      2.457000      1.000000      0.929766      -0.295913      2.539808      248.84775480      20.94680360      53224      1659      547
0.240290      7.713544      43.841200      -1.012865      2.765000      2.000000      0.699012      -0.118179      2.511127      247.86154900      23.78724440      53226      1573      069
0.276051      8.152602      44.066200      -1.226922      2.693000      2.500000      0.968640      -0.822582      2.725910      247.96939140      25.30843120      53226      1573      615
0.228861      8.790817      43.928200      -2.003138      1.991000      1.500000      0.860770      -0.514138      2.785432      237.96582020      33.76056760      53227      1403      485
0.327992      8.962036      44.443800      -1.658757      2.469000      1.500000      0.742675      0.473942       2.964773      244.34635580      32.47175160      53239      1684      282
0.257003      8.106007      44.309100      -0.937428      2.790000      2.500000      1.000000      -1.746350      2.782282      246.16648750      32.65525590      53239      1684      571
0.194986      7.445793      43.721800      -0.864514      2.401000      1.500000      0.673338      -0.619708      2.553311      254.16908420      27.88241600      53260      1691      609
0.137887      7.814359      43.419200      -1.535680      2.701000      2.500000      0.811662      -0.116930      2.646792      122.09334940      52.30367920      53297      1781      291
0.277297      8.400960      44.337700      -1.203780      2.693000      3.000000      0.831627      -1.321329      2.553441      122.06968980      53.12834710      53297      1781      391
0.119715      7.677010      44.128700      -0.688830      2.886000      3.500000      0.948229      -1.363871      2.974458      123.73372750      53.42599600      53297      1781      444
0.200647      7.624330      44.069100      -0.695750      2.710000      2.500000      0.790088      -1.251238      2.578077      112.81524610      43.49573350      53312      1865      527
0.134467      8.208376      43.599000      -1.749897      2.603000      1.000000      0.714827      1.580616       2.626167      112.04533570      41.91612280      53313      1864      570
0.277570      7.811155      44.387200      -0.564476      3.056000      2.000000      0.772494      -0.154328      2.728265      112.15731820      44.61280190      53314      1866      246
0.186378      7.848426      44.051400      -0.937547      2.609000      2.500000      0.959766      -2.436579      2.574296      117.80076870      17.73104510      53314      1920      157
0.346121      8.451549      44.198600      -1.393470      2.315000      3.000000      0.831099      -1.553771      2.658182      121.17548810      19.07391960      53315      1922      009
0.278834      7.829411      44.236400      -0.733531      2.235000      2.000000      0.877243      -1.022125      2.501801      121.09426420      19.44410210      53315      1922      078
0.352017      8.239168      44.550200      -0.829489      2.517000      2.500000      0.784433      -2.418812      2.668929      115.37044070      47.05603030      53317      1867      058
0.273515      8.118731      44.225500      -1.033751      2.896000      3.000000      0.787035      -1.787964      2.702209      115.38170970      47.19533530      53317      1867      540
0.249104      8.133137      44.051500      -1.222158      1.890000      3.000000      0.879821      -1.400363      2.533885      117.18911870      17.81019260      53317      1921      339
0.169166      7.849022      43.717800      -1.271743      2.238000      1.500000      0.658861      -0.067848      2.582665      119.55503940      17.65853050      53317      1921      617
0.082170      8.033812      43.376800      -1.797532      2.565000      2.000000      0.809212      0.076839       2.597206      124.32021030      23.08642130      53317      1926      353
0.220642      7.820621      44.581700      -0.379442      2.747000      4.000000      0.940573      -1.692820      2.797719      116.76845490      48.64259820      53318      1868      049
0.261153      8.183035      43.984600      -1.338956      3.185000      2.500000      0.793842      -1.214822      2.587607      120.89078160      18.65833360      53319      1923      471
0.160746      8.237215      43.696400      -1.681335      2.565000      0.000000      0.796618      2.537824       2.673216      119.15789110      50.64231290      53327      1869      073
0.162810      7.769687      44.105400      -0.804808      2.226000      2.500000      1.000000      -2.378253      2.350489      123.67465820      21.48847500      53327      1925      441
0.180016      7.547734      44.129900      -0.558354      2.355000      2.000000      0.840865      -1.377770      2.901468      123.49709880      21.58689040      53327      1925      449
0.266136      8.396535      43.943800      -1.593256      2.299000      1.500000      0.956578      -0.058524      2.705982      127.12219170      24.97894330      53327      1928      339
0.184266      7.860046      44.164700      -0.835867      2.828000      2.500000      0.898439      -2.261583      2.669591      122.28452310      20.40568130      53330      1924      214
0.314110      8.881939      44.276500      -1.745960      2.422000      3.000000      0.938062      -1.310745      2.612778      121.79135110      20.98378180      53330      1924      236
0.274927      7.894198      44.380600      -0.654119      2.094000      2.500000      0.885567      -1.474485      2.585967      129.26374590      25.13756510      53347      1930      240
0.187691      8.571253      44.195100      -1.516674      2.134000      2.500000      0.913924      -1.862243      2.629130      128.84286130      26.09423180      53347      1930      346
0.173590      8.488129      43.900900      -1.727749      2.440000      2.500000      0.562763      -1.120865      2.786163      162.26018880      13.35099330      53357      1749      102
0.179443      7.559396      43.825400      -0.874517      2.017000      0.500000      0.902313      0.029878       2.706279      160.93521920      13.24354660      53357      1749      274
0.173211      8.428303      43.752900      -1.815924      2.639000      1.500000      0.823314      -0.022690      2.729217      162.50566550      14.04349110      53357      1749      634
0.285068      8.437797      44.157900      -1.420417      2.835000      3.000000      0.871634      -1.045533      2.678175      163.98782890      13.07574820      53358      1750      085
0.180537      8.915680      44.330300      -1.725901      2.522000      3.000000      0.828393      -1.206785      2.596188      163.87671990      13.35498090      53358      1750      129
0.218951      7.679517      43.976100      -0.843938      2.628000      2.000000      0.584608      -0.720526      2.736851      166.93922630      14.89868480      53377      1751      539
0.213172      8.187235      44.231700      -1.096055      2.989000      3.000000      0.809795      -1.173257      2.743983      168.31859600      15.41321290      53379      1752      401
0.121737      8.032714      43.667200      -1.506034      2.804000      1.000000      0.628971      0.137593       2.703646      169.30026100      14.63820500      53379      1752      548
0.162889      7.848968      43.824000      -1.165488      2.807000      2.500000      0.672052      -0.600164      2.551042      141.62291080      31.40038410      53379      1938      619
0.313437      8.358661      44.228500      -1.270681      3.372000      3.000000      0.790264      -1.544264      2.385360      171.34924370      13.93498330      53383      1753      104
0.215967      7.705456      43.786400      -1.059577      2.503000      2.000000      0.689513      -0.879621      2.601557      118.25822520      53.15136620      53383      1870      345
