z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    V98               sigma           RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.196131      7.886457      43.777400      -1.249578      2.991000      3.500000      0.764353      -1.067579      2.512378      -920.088734       205.864367      204.90800780      9.01368370       53886      1804      298
0.094237      8.082619      43.709300      -1.513840      3.137000      3.000000      0.915766      -1.351927      2.478213      -1104.291470      357.921895      234.68637980      17.70350080      53889      2167      282
0.094152      8.254737      43.727200      -1.668057      2.881000      3.000000      0.862587      0.327452       2.570012      -1204.500217      495.535484      216.93573570      30.76161720      53917      2133      430
0.046838      7.293425      43.085700      -1.348246      2.180000      1.500000      0.874373      2.410787       2.782776      -1218.739095      186.876978      192.61427640      0.22931380       51609      0292      519
0.198093      7.406460      43.558900      -0.988080      3.102000      2.000000      0.798984      0.911394       2.411248      -827.403340       233.939820      172.38070850      0.64912390       51614      0281      505
0.069818      7.917931      43.048000      -2.010452      3.284000      3.000000      0.651144      1.358220       2.385657      -1047.461352      340.072711      213.30288250      -0.75248920      51615      0303      205
0.168804      6.997185      43.465900      -0.671806      2.581000      2.000000      0.713059      2.860842       2.879298      -864.647139       190.542465      149.34124560      0.29895140       51633      0268      423
0.133850      7.419502      43.649200      -0.910823      2.653000      2.000000      0.669509      2.504185       2.667638      -1186.288160      345.112760      174.28317640      0.94462840       51658      0282      580
0.137131      7.001665      43.437500      -0.704685      2.688000      2.000000      0.563323      1.039024       2.463845      -693.462622       272.868646      221.58040850      0.88830940       51662      0308      456
0.175327      8.103018      43.961200      -1.282339      3.128000      3.000000      0.831468      0.815927       2.680848      -1403.025078      467.072939      205.27494890      -0.81732760      51671      0299      256
0.233793      8.027601      43.646100      -1.522022      2.808000      3.000000      0.914764      1.038327       2.571107      -1334.839515      399.063252      205.16283930      0.83230110       51671      0299      412
0.123854      7.157336      43.346800      -0.951057      2.994000      2.500000      0.704736      0.847912       2.393819      -1159.595354      368.973757      212.11776220      1.02980510       51688      0302      524
0.085522      7.363856      43.344000      -1.160376      3.315000      3.000000      0.677259      0.257517       2.412772      -914.033071       367.193546      200.60281010      -3.20217400      51690      0341      131
0.075978      7.076859      43.262900      -0.954480      3.161000      3.000000      0.853417      1.640416       2.471264      -1067.565482      388.225846      200.02018410      -3.31571150      51690      0341      204
0.089362      6.828713      42.880500      -1.088733      3.497000      4.500000      0.939693      -0.075151      2.403489      -878.834877       352.113703      257.25854410      64.29115700      51691      0350      263
0.277747      8.294725      44.057900      -1.377345      3.122000      3.500000      0.722025      -0.098630      2.457390      -892.811354       341.923112      257.32165850      61.88957890      51780      0351      355
0.245928      7.392399      43.842500      -0.690420      2.546000      2.500000      0.883435      0.004213       2.546779      -803.227064       131.435902      19.36448760       0.01275000       51789      0398      560
0.281741      7.659920      43.562200      -1.238241      2.893000      3.500000      0.711317      0.351803       2.439227      -1540.335608      636.571164      359.20307540      -0.12617480      51791      0387      311
0.129303      7.659653      43.376900      -1.423273      2.408000      2.000000      0.403429      1.904761       2.455472      -752.717191       252.383566      259.93380130      59.68358430      51792      0354      292
0.187738      7.647434      43.751800      -1.036154      2.575000      3.000000      0.863394      0.322557       2.537624      -1090.483826      292.320028      1.67615160        0.23866650       51793      0388      439
0.288254      7.631352      44.053200      -0.718673      3.121000      3.500000      0.807403      0.120378       2.394653      -477.181577       87.745458       26.47978060       -0.20510850      51793      0402      315
0.111825      7.631664      43.549300      -1.222884      2.263000      1.500000      0.846614      2.842721       2.707392      -1135.831527      206.682326      11.01945430       1.03138450       51794      0393      445
0.154691      7.610707      43.450000      -1.301228      2.656000      3.000000      0.770768      0.831366       2.493071      -1052.118233      174.474723      3.22932330        1.15146430       51795      0389      368
0.151660      7.861790      43.870800      -1.131510      2.952000      3.000000      0.857017      -0.302501      2.409042      -958.398752       381.300276      346.86406640      -0.55373440      51811      0381      221
0.198232      7.551381      43.799400      -0.892501      3.490000      3.000000      0.970301      -0.070166      2.724123      -1320.500109      342.570289      346.87925120      1.16540410       51811      0381      403
0.160966      7.565218      43.318000      -1.387739      3.003000      2.500000      0.753029      0.016279       2.361779      -621.902631       214.186246      56.49721300       0.30377440       51811      0416      624
0.073922      6.971711      43.238700      -0.873532      3.258000      3.000000      0.275055      1.133119       2.913004      -1590.137147      311.885844      32.09918000       -0.33353300      51812      0404      079
0.071513      7.412756      43.459600      -1.093677      3.231000      3.000000      0.850866      -0.403407      2.545288      -1273.009277      414.024773      45.35109720       1.17303150       51817      0411      403
0.331697      8.127265      43.954400      -1.313385      2.666000      3.500000      0.698195      0.707750       2.524965      -922.061365       205.780078      351.48126020      -0.61964900      51818      0383      150
0.336236      8.683088      44.366500      -1.457108      2.977000      4.000000      0.592184      -1.536680      2.588431      -1006.854187      242.040064      22.56294160       0.43252940       51820      0400      395
0.068472      7.515557      43.098600      -1.557477      1.446000      1.500000      0.851585      2.930036       2.555948      -1220.716806      239.912962      37.07615210       -1.21445620      51820      0407      248
0.022399      7.063228      42.756400      -1.447349      1.723000      2.000000      0.783858      2.395345       2.656488      -1313.666819      310.434910      38.46516870       1.13715020       51820      0407      609
0.210840      7.876127      44.052500      -0.964148      3.575000      3.500000      0.701159      -0.833631      2.495256      -1000.036992      367.589851      7.49598770        15.13811360      51821      0417      437
0.129996      7.392987      43.421700      -1.111808      3.223000      2.500000      0.859169      1.296444       2.516512      -709.843211       113.696911      123.06494440      47.42191790      51868      0441      359
0.250953      7.905770      43.965100      -1.081191      2.836000      2.500000      0.632633      -0.085519      2.584585      -1315.997851      318.394296      35.71825920       1.11192420       51869      0406      420
0.306330      7.849174      44.165100      -0.824594      3.163000      3.000000      0.940259      -0.796819      2.563896      -718.189369       85.468685       35.41143000       0.84678270       51869      0406      421
0.359262      8.051469      44.421700      -0.770290      2.582000      4.500000      0.589933      -1.509669      2.605069      -1334.780124      423.348807      29.24334940       0.27105600       51871      0403      467
0.199822      7.834534      44.122200      -0.852854      3.920000      2.500000      0.776891      1.074321       2.806125      -1407.615998      297.381409      41.07264180       -0.51143320      51871      0409      315
0.351795      8.248237      44.273300      -1.115457      2.445000      2.000000      0.855741      0.005565       2.700158      -1297.413216      236.752266      126.84922580      48.03594960      51873      0443      185
0.166444      7.608908      43.630000      -1.119428      2.975000      2.500000      0.246914      1.916769       2.447771      -880.817693       315.792366      355.03371960      -0.61433000      51877      0385      251
0.242533      7.968038      43.642400      -1.466159      3.158000      2.500000      0.681030      0.142398       2.396707      -617.147849       86.631504       354.01238980      0.29138120       51877      0385      344
0.097010      7.314102      43.251100      -1.203522      2.684000      3.500000      0.541025      1.666924       2.424910      -797.563148       301.238244      355.79178440      0.54762800       51877      0385      550
0.219079      8.004038      43.942900      -1.201658      2.841000      3.000000      0.799709      -0.094449      2.406447      -765.036832       285.239461      28.54897180       13.03039060      51877      0430      126
0.062098      7.309313      43.014900      -1.434933      1.701000      1.500000      0.484978      2.636833       2.604846      -1279.183150      194.031545      120.85810550      45.56713940      51877      0439      339
0.211077      7.946811      43.778500      -1.308832      2.918000      4.000000      0.933773      -1.307349      2.485928      -1254.053716      442.427548      117.23881290      42.53737270      51885      0434      177
0.331461      7.766317      44.274700      -0.632138      3.468000      4.000000      0.858881      -1.573178      2.705338      -1085.462429      235.033820      23.22851840       15.22081430      51898      0425      578
0.129331      7.561212      43.289300      -1.412432      3.288000      2.000000      0.394658      2.164859       2.602125      -1025.049746      144.376714      31.11398770       13.10535950      51900      0427      104
0.124732      7.356626      43.400800      -1.096347      2.859000      3.000000      0.871052      0.423464       2.347746      -1005.263236      286.135593      30.74026430       14.27047620      51900      0427      441
0.259556      8.155178      44.034900      -1.260798      2.977000      4.000000      0.835080      -0.772554      2.509593      -719.791025       152.195293      132.52348940      53.21032670      51900      0449      301
0.094407      7.582264      43.472300      -1.250485      2.790000      4.500000      0.921972      0.245246       2.421468      -1199.303975      411.326373      135.04531970      54.40791650      51900      0449      614
0.138471      7.545154      43.584800      -1.100875      2.395000      3.000000      0.556959      -0.303843      2.371329      -852.103292       348.382706      51.84637570       0.73953550       51901      0414      516
0.086515      7.304376      43.428900      -1.015996      3.775000      1.500000      0.620916      -0.278223      2.668165      -1431.968561      392.673511      53.05497470       0.26300100       51901      0414      608
0.156876      6.857420      43.330800      -0.667140      2.496000      4.000000      0.882562      0.155292       2.425032      -1274.595501      156.426855      43.62420240       -7.07411830      51901      0457      448
0.208965      7.574825      43.989900      -0.725446      3.395000      3.500000      0.834118      -0.547117      2.375300      -850.585659       329.454944      137.65891190      59.16798500      51907      0484      446
0.263009      8.428496      44.014500      -1.554517      3.051000      3.500000      0.745249      -0.672382      2.655606      -1225.696333      421.554806      138.83140690      56.64379700      51908      0451      439
0.345051      8.108507      44.305300      -0.943728      3.046000      4.000000      0.724236      -0.588784      2.609548      -1069.595023      431.612277      57.25375370       -4.89432340      51908      0463      402
0.348374      8.435642      44.310500      -1.265663      2.651000      2.500000      0.640848      0.101319       2.524181      -862.792618       353.063799      163.57617730      0.10398060       51909      0276      512
0.244687      7.916467      43.876700      -1.180287      3.166000      2.500000      0.835499      0.061268       2.399241      -987.334512       402.282526      55.43057020       -5.86746890      51909      0462      501
0.114981      6.914590      43.586100      -0.469010      1.319000      1.500000      0.852120      2.814324       2.588904      -878.446797       317.417373      161.22954770      0.94880590       51910      0275      447
0.166087      7.524153      43.774600      -0.890074      2.947000      3.000000      0.596438      0.393179       2.526759      -1293.827535      451.292863      42.28000630       -9.02148510      51910      0456      045
0.341472      7.304828      43.920000      -0.525349      3.445000      4.500000      0.780332      -0.155087      2.607259      -1482.677812      609.151351      42.56885960       -7.27344190      51910      0456      620
0.249610      7.871239      44.010300      -1.001460      3.183000      3.000000      0.886505      -0.150579      2.473049      -968.393607       328.713213      61.98533090       -5.79919950      51910      0465      173
0.246926      8.010225      43.839900      -1.310846      3.003000      2.500000      0.984908      1.112746       2.478794      -703.644986       210.271688      61.38976220       -6.38845570      51910      0465      277
0.188276      7.716830      43.647000      -1.210351      3.068000      3.000000      0.853283      0.008548       2.475860      -1056.246455      133.833711      133.39048880      -0.51533440      51912      0468      137
0.134497      7.808111      43.655900      -1.292732      3.282000      3.500000      0.546958      -0.711004      2.475947      -840.036201       340.431926      12.59391980       0.15769240       51913      0394      429
0.106741      7.514039      43.602900      -1.051660      3.179000      3.500000      0.702264      0.234528       2.368199      -861.444196       318.615568      134.64991040      1.53035510       51913      0469      463
0.359839      8.027365      44.209500      -0.958386      2.899000      4.000000      0.876305      -1.784418      2.448233      -1020.986926      419.458743      47.68511970       -8.26452270      51924      0459      248
0.311501      7.792755      44.281000      -0.652276      2.841000      3.000000      0.903729      -0.528727      2.491431      -936.092021       292.354916      48.51508410       -7.22692910      51924      0459      497
0.214510      7.830735      43.908400      -1.062856      3.328000      3.500000      0.937542      -0.080872      2.568611      -805.512135       130.926012      190.99837950      0.27653320       51928      0291      498
0.297424      8.005718      44.139600      -1.006639      3.188000      2.500000      0.853811      0.045743       2.519494      -1166.565567      381.399184      49.31583100       1.06631820       51929      0413      371
0.326112      8.194264      44.495400      -0.839384      3.475000      3.500000      0.721015      -0.717677      2.634840      -1234.651802      422.474421      135.58893200      0.57253350       51929      0470      431
0.220928      7.849904      43.811000      -1.179425      2.879000      2.500000      0.897620      0.818502       2.477030      -995.588040       275.578620      167.16486160      66.77735960      51929      0490      590
0.197680      7.391066      43.626200      -0.905386      2.437000      2.500000      0.855044      0.174610       2.441614      -836.397518       158.814154      157.35891820      -0.44535230      51941      0272      040
0.138272      7.684714      43.787000      -1.038235      2.193000      1.500000      0.912636      2.346914       2.518661      -1147.726889      351.830510      209.60525180      0.98288230       51942      0301      446
0.167235      8.585277      43.873600      -1.852198      2.573000      3.000000      0.761080      0.093130       2.490053      -1085.023227      436.287409      170.20780950      66.94584650      51942      0491      439
0.047388      7.415731      43.233500      -1.322752      1.183000      1.500000      0.608393      1.241910       2.603839      -1273.283830      243.301307      177.16857080      -0.28645740      51943      0284      311
0.293610      7.971835      43.991600      -1.120756      3.083000      4.000000      0.855444      0.027665       2.433218      -1184.639786      461.297898      137.30175240      0.03940350       51955      0472      316
0.188644      7.966181      43.940200      -1.166502      2.483000      2.500000      0.525793      2.183464       2.672177      -1037.844154      135.597593      138.61031680      1.16437770       51955      0472      446
0.304170      8.257078      44.034300      -1.363299      2.437000      2.500000      0.714911      0.056997       2.536608      -564.058399       135.836089      158.74418800      -0.76498570      51957      0273      008
0.282129      8.071218      43.861100      -1.350638      2.915000      2.500000      0.727768      0.630235       2.249564      -849.817442       232.797261      180.40984320      66.50525440      51957      0493      298
0.063196      7.434955      43.334100      -1.241375      1.176000      1.500000      0.749601      2.130235       2.641196      -768.066930       88.750660       180.35076070      68.50010490      51957      0493      362
0.266394      7.738393      44.077700      -0.801213      3.012000      2.500000      0.956399      0.060576       2.470840      -1229.247771      372.245751      128.76920100      45.77246670      51981      0549      052
0.314154      8.039397      44.289900      -0.890018      3.223000      2.500000      0.935860      0.577180       2.306809      -763.551042       309.676591      169.60073720      -0.95124930      51984      0279      057
0.074533      7.357337      43.193600      -1.304258      1.983000      1.500000      0.658561      1.827877       2.447137      -1351.070044      288.077566      200.50744850      -0.30395790      51984      0296      119
0.337977      8.333370      44.246400      -1.227490      3.185000      4.500000      0.839220      -1.565351      2.564561      -1064.618229      356.972940      127.06534060      44.10311700      51986      0548      074
0.211227      7.945892      43.937700      -1.148713      3.099000      2.500000      0.699168      0.034730       2.514949      -853.562484       244.783447      195.99092640      67.47573660      51988      0495      418
0.353291      8.063193      44.296300      -0.907414      2.687000      4.000000      0.864664      -2.286618      2.472921      -810.320636       284.437273      186.67258940      -0.33474790      51990      0289      234
0.220488      8.514131      43.854100      -1.800552      2.863000      2.500000      0.816790      0.388373       2.474138      -1288.053148      421.542754      225.82666090      0.50837730       51990      0310      470
0.085452      7.883647      43.089500      -1.934668      3.155000      4.000000      0.798685      2.104225       2.419198      -894.734858       162.360334      197.14365600      -1.32642720      51990      0340      331
0.185493      7.768891      43.664800      -1.244612      2.948000      3.000000      0.683589      0.275646       2.568133      -1193.398781      362.242840      142.63012820      55.49310440      51991      0556      288
0.197050      7.920223      43.586300      -1.474443      2.784000      3.500000      0.887843      0.087970       2.460143      -935.975038       284.182474      146.43804720      56.08993980      51991      0556      567
0.305131      8.332568      44.190400      -1.282688      3.121000      2.500000      0.849929      0.331370       2.818593      -1015.057406      105.460222      134.92468600      50.70874080      51992      0552      309
0.098168      7.472588      43.484100      -1.129008      2.054000      1.500000      0.826337      2.736096       2.663355      -1332.134672      382.387951      136.94250290      52.77823430      51992      0552      585
0.205435      8.008221      43.860100      -1.288642      3.030000      2.500000      0.809296      0.571160       2.589517      -1192.435672      248.706467      188.10840890      -3.32822430      51993      0334      004
0.175909      7.952377      44.117000      -0.975898      3.533000      3.500000      0.829465      0.388049       2.592936      -1398.958707      430.505058      117.73859450      35.51071320      51993      0542      581
0.116088      7.576767      43.501100      -1.216188      2.337000      1.500000      0.739126      2.620271       2.535471      -791.745206       122.756743      133.46067790      49.53688600      51993      0551      268
0.226499      7.893284      43.872700      -1.161104      2.997000      3.000000      0.728315      -0.090656      2.518868      -907.196984       304.825597      213.18255970      1.14055510       51994      0533      250
0.158245      8.209938      43.876700      -1.473759      2.888000      2.500000      0.621677      0.906936       2.383731      -863.665434       336.660572      214.05570390      2.31886750       51994      0533      513
0.277886      8.155660      44.071800      -1.224380      3.394000      3.000000      0.819823      0.089555       2.390881      -823.151417       320.336399      193.81649450      -3.09555850      51997      0337      069
0.089336      7.509906      43.316500      -1.333927      1.741000      1.500000      0.701428      2.862155       2.444213      -1378.693442      236.367611      215.29155360      2.96651950       51997      0534      361
0.166028      7.425487      43.391900      -1.174107      2.498000      4.000000      0.793135      0.231926       2.369561      -1479.814936      230.071088      215.83909660      3.10805390       51997      0534      456
0.200845      8.014517      43.795000      -1.360037      2.777000      3.000000      0.815652      1.004706       2.532567      -1145.187276      262.963853      216.44612000      2.87075000       51997      0534      568
0.108096      7.382107      43.347900      -1.174728      2.581000      3.500000      0.573614      0.626142       2.445408      -775.118679       272.608845      137.74776740      52.72143400      51999      0553      476
0.290243      8.441115      44.101100      -1.480535      2.876000      3.500000      0.727452      -1.444576      2.555614      -1126.842083      273.483762      141.23364230      53.49451260      52000      0554      096
0.029196      7.120817      42.608300      -1.653037      2.133000      1.500000      0.915938      2.461861       2.653195      -1235.710492      225.861453      262.99668800      59.97163150      52017      0366      564
0.183302      7.604236      43.507900      -1.236856      2.257000      3.000000      0.779544      -0.104827      2.393917      -927.161451       338.612136      160.68175470      2.70962030       52022      0506      495
0.054967      7.673000      43.101100      -1.712421      2.202000      2.000000      0.587848      2.058956       2.372887      -835.986801       304.583771      161.79485420      2.99704620       52022      0506      604
0.247316      7.879409      44.035600      -0.984329      3.336000      4.000000      0.874920      -0.165981      2.526513      -925.894835       335.202278      203.20219190      1.71397130       52022      0528      290
0.191964      8.331520      44.057200      -1.414841      3.260000      3.000000      0.944066      1.004462       2.539941      -1024.044745      129.778386      204.31636190      3.16020260       52022      0528      522
0.339002      8.253871      44.238200      -1.156192      2.727000      3.000000      0.619786      0.147996       2.648147      -754.553306       154.090093      238.15863570      2.37400410       52023      0595      292
0.295829      8.444149      44.248700      -1.335970      3.033000      3.500000      0.918362      0.047212       2.512211      -867.373583       321.905031      180.80057780      1.88926940       52024      0517      310
0.094687      7.941844      43.422600      -1.659765      2.315000      1.500000      0.392819      2.874881       2.629471      -1100.792850      195.996003      192.15814140      1.87123670       52024      0522      150
0.124405      7.445646      43.340600      -1.245567      2.799000      1.500000      0.887744      2.634870       2.494636      -963.518667       103.931852      192.15702770      1.87024720       52024      0522      191
0.362171      8.705585      44.423300      -1.422806      2.703000      2.000000      0.774455      0.502647       2.672519      -1529.244763      310.207676      191.41653440      1.96818630       52024      0522      425
0.090705      7.919654      42.940500      -2.119674      2.633000      2.000000      0.795210      1.687603       2.550302      -775.098760       131.688090      191.71871940      2.92322240       52024      0522      479
0.217353      7.976288      43.955900      -1.160908      3.032000      3.500000      0.841216      -0.579102      2.610150      -1419.530976      386.653818      195.40856180      2.35568780       52026      0523      354
0.243340      8.324358      44.067400      -1.397479      2.819000      2.000000      0.694315      0.735719       2.488834      -999.858310       413.085045      192.86787110      2.84750090       52026      0530      247
0.184949      8.069067      43.782500      -1.427088      2.697000      3.000000      0.808010      0.551917       2.594191      -1040.330969      398.714379      196.40300140      1.71657700       52027      0524      131
0.097352      8.090271      43.734600      -1.496192      2.256000      1.500000      0.726741      2.075770       2.511999      -1067.404960      345.721240      223.90398860      1.53089690       52029      0538      174
0.354366      8.218594      44.337900      -1.021214      2.912000      2.500000      0.932026      -0.148201      2.530181      -576.640922       119.032261      210.88266770      4.08200330       52045      0582      269
0.253410      8.246923      44.117600      -1.269843      2.258000      3.500000      0.797449      -0.087626      2.702823      -1639.739790      595.572155      210.71723060      4.99241020       52045      0582      384
0.373347      8.368398      44.390800      -1.118118      3.046000      3.500000      0.774792      -0.864705      2.619945      -1273.909331      347.361280      211.01947130      4.61631900       52045      0582      400
0.239321      7.930401      44.166900      -0.904022      3.801000      4.500000      0.894343      -1.029850      2.536084      -822.715421       211.592611      211.03527620      4.68953880       52045      0582      428
0.371295      8.229680      44.251900      -1.118301      3.157000      4.500000      0.799001      -1.276404      2.546419      -1150.003873      320.335777      223.12920470      2.97836880       52045      0588      210
0.254535      8.038655      43.957500      -1.221675      2.901000      2.500000      0.947483      1.776607       2.510803      -898.114348       253.926629      237.30134410      3.11131090       52045      0594      055
0.094875      7.660999      43.316500      -1.485019      2.756000      1.500000      0.865041      2.391197       2.496217      -969.510907       302.711624      236.98079490      3.06412850       52045      0594      093
0.179012      7.852307      43.894600      -1.098227      2.960000      2.000000      0.848462      1.606142       2.513605      -1374.074664      546.908722      238.91372550      52.50014330      52049      0618      048
0.206205      8.163283      43.978200      -1.325603      2.611000      2.500000      0.948411      0.886186       2.543717      -1022.257872      360.131951      239.68641740      52.84988400      52049      0618      619
0.302195      8.389779      44.104300      -1.426000      2.710000      3.500000      0.711578      -0.935275      2.606389      -1079.660722      236.005571      251.07004500      44.65691270      52051      0629      486
0.244671      8.189155      44.119400      -1.210276      3.360000      3.500000      0.966638      0.240615       2.437660      -906.017593       319.824571      242.92988870      47.30294220      52054      0622      118
0.295861      7.889894      44.036100      -0.994315      2.662000      3.500000      0.903209      -0.868715      2.536262      -711.261404       122.287232      242.85834370      48.14198760      52054      0622      197
0.189509      7.503189      43.422300      -1.221410      2.798000      3.000000      0.842851      0.186642       2.428521      -841.020974       125.464212      243.46066200      49.69886580      52054      0622      581
0.321870      8.088041      44.455300      -0.773262      3.782000      3.500000      0.920381      0.076595       2.698852      -1349.366459      388.811440      212.93426570      5.43751240       52055      0583      328
0.235386      8.116588      43.677600      -1.579509      2.923000      3.000000      0.923007      0.894458       2.534279      -1031.585577      347.110149      226.18356880      60.57867690      52055      0611      194
0.192028      8.037615      43.753500      -1.424636      3.368000      4.000000      0.893884      -0.066911      2.303291      -689.097758       267.505734      224.93774690      62.06716530      52055      0611      363
0.371754      8.226152      44.394200      -0.972473      3.139000      4.500000      0.801487      -1.111024      2.406499      -778.772848       277.748799      176.29656070      -3.66389640      52056      0329      295
0.359049      8.326933      44.455300      -1.012153      2.630000      3.500000      0.780626      -0.145120      2.754927      -1393.881716      311.255591      201.04213710      64.16815330      52056      0603      473
0.326491      8.452346      44.216400      -1.376466      3.289000      3.000000      0.827774      -0.068954      2.461885      -904.475592       352.483286      224.24193520      59.53396090      52056      0610      415
0.174263      7.509013      43.606100      -1.043433      2.354000      2.500000      0.724143      2.251499       2.466745      -870.378139       237.160805      227.67811310      2.96892730       52057      0590      122
0.142816      8.002274      43.888500      -1.254294      3.249000      2.500000      0.739694      0.867320       2.562937      -1244.135658      221.505892      247.90819680      43.10681680      52057      0626      227
0.351223      8.112444      44.288000      -0.964965      3.035000      3.000000      0.953082      -0.110487      2.481094      -905.710790       169.448930      171.60113910      63.57779880      52059      0597      241
0.334180      8.567568      44.125200      -1.582889      3.019000      4.500000      0.716579      -1.257590      2.689070      -1333.533955      388.212213      193.88160810      64.56904880      52072      0602      358
0.308605      8.108593      44.091400      -1.157713      3.027000      3.000000      0.837336      0.498636       2.494263      -1296.353929      375.004440      194.46824110      64.64524930      52072      0602      392
0.179253      7.795242      43.802600      -1.133163      3.310000      3.500000      0.448854      -0.085750      2.391446      -1167.021043      497.995972      237.08997310      56.08181270      52072      0617      102
0.245339      8.254319      44.076300      -1.318540      3.027000      2.500000      0.807309      0.101613       2.617496      -1375.097093      361.315787      251.97894690      42.63335130      52079      0631      324
0.094040      8.157230      43.809800      -1.487950      2.964000      2.500000      0.753844      0.671366       2.465868      -1193.971855      424.057957      255.05714490      40.14886860      52079      0633      532
0.355630      8.350185      44.251400      -1.239305      3.010000      4.000000      0.864069      -0.654877      2.436613      -1315.877505      502.334283      219.75785610      60.30186490      52081      0608      396
0.310024      8.043402      44.189800      -0.994123      3.273000      4.000000      0.786977      -0.899653      2.480305      -862.291295       334.667538      221.50247720      60.03852400      52081      0608      471
0.141591      7.780481      43.598100      -1.322902      2.789000      2.000000      0.565183      2.011022       2.435990      -641.713875       131.589292      249.48000120      42.80407360      52083      0628      465
0.144998      8.033409      43.797200      -1.376730      3.428000      3.500000      0.829567      -0.191433      2.457740      -658.481595       124.803978      4.72184640        -9.99068920      52138      0652      073
0.198749      8.064523      43.813600      -1.391443      3.455000      3.000000      0.827896      1.168100       2.460856      -1011.989650      378.405200      -2.06441950       10.77240810      52141      0651      220
0.054873      7.631904      43.184900      -1.587525      2.473000      1.500000      0.462984      2.051519       2.477180      -948.809047       336.247393      337.28966530      0.24704350       52143      0376      467
0.296588      8.325214      44.075600      -1.390134      2.499000      2.000000      0.889581      0.885846       2.736563      -1468.691374      279.281832      -359.5174030      10.51823740      52143      0650      236
0.167471      7.618993      43.583900      -1.175614      2.958000      2.500000      0.794871      1.908633       2.378525      -654.503729       122.465219      -359.8232611      10.91672620      52143      0650      244
0.301768      8.213814      44.090900      -1.263435      2.977000      3.500000      0.993284      -0.644877      2.436152      -730.316366       244.719258      -7.09388810       10.65100970      52145      0653      069
0.368380      8.334251      44.509800      -0.964972      2.363000      3.500000      0.681636      -1.467465      2.578336      -1143.154029      479.528225      320.14244440      -6.68941180      52146      0639      504
0.388107      8.532301      44.368900      -1.303922      3.259000      3.500000      0.560325      -1.333077      2.449873      -851.358927       238.195993      24.13410680       -9.59300090      52147      0662      513
0.126060      7.639276      43.402500      -1.377297      3.376000      3.000000      0.907955      0.779922       2.391579      -546.167003       118.758972      -11.05728390      10.95523620      52148      0656      247
0.286113      8.031543      44.168300      -1.003764      3.422000      4.000000      0.868630      -0.227772      2.488668      -1038.399254      325.634707      -21.41338140      10.73097250      52163      0661      050
0.334023      8.183903      44.101500      -1.222924      2.578000      3.500000      0.812057      -0.111467      2.513333      -1099.861077      273.695353      29.10366290       -9.46562000      52168      0665      022
0.129126      7.868784      43.627100      -1.382205      2.609000      2.000000      0.924361      1.103546       2.474109      -960.621895       131.664089      329.86275590      -0.97592320      52173      0372      128
0.215763      7.874461      43.670400      -1.344582      2.267000      3.000000      0.699053      0.020688       2.579393      -1164.507324      243.159127      328.40645700      -8.83512370      52173      0644      057
0.215304      7.561608      43.520500      -1.181628      2.396000      2.500000      0.758965      1.429159       2.555173      -1173.758210      507.612970      -14.89875230      10.19225600      52177      0657      037
0.214718      8.010244      43.686100      -1.464665      2.777000      3.000000      0.741774      0.158207       2.378608      -1302.614151      378.130586      13.36548640       -9.28782130      52177      0657      484
0.186757      7.982567      43.748800      -1.374287      3.262000      3.000000      0.752708      0.031689       2.425394      -935.508176       292.089943      357.29634390      -8.94107370      52201      0649      348
0.113687      7.682326      43.275500      -1.547347      2.652000      2.500000      0.942109      2.137677       2.209534      -543.309778       121.381079      332.22674570      -9.46116350      52206      0718      189
0.186021      7.682368      43.484900      -1.337989      2.910000      1.500000      0.547878      2.582562       2.385153      -1328.470397      511.376133      124.41495210      43.90561760      52207      0547      472
0.139504      7.663410      43.450600      -1.353331      2.840000      2.500000      0.743882      2.800081       2.568808      -1009.202532      141.103755      134.53722050      2.68597680       52225      0565      146
0.148214      7.715122      43.649100      -1.206543      2.418000      1.500000      0.528900      3.015141       2.284767      -663.517436       227.173368      353.68007770      14.24366090      52234      0747      256
0.147437      7.773096      43.539700      -1.373916      2.722000      3.500000      0.846059      1.120499       2.380440      -1027.795634      143.620785      354.05795090      15.24899500      52234      0747      421
0.163889      7.846022      43.638000      -1.348543      3.179000      2.500000      0.885513      1.182560       2.499083      -793.823781       183.622636      137.37824160      2.58272410       52238      0566      046
0.142161      7.764265      43.591000      -1.313786      2.840000      2.000000      0.818226      1.739027       2.500872      -878.011447       113.072199      138.55767760      3.11440760       52252      0567      189
0.119281      7.565721      43.279100      -1.427141      2.734000      2.000000      0.708010      2.083050       2.403205      -895.322287       279.718143      197.56712780      2.60665200       52295      0525      432
0.161031      7.859887      43.717000      -1.283408      2.838000      3.000000      0.956524      1.307525       2.542912      -1301.590224      297.640990      170.07838690      62.44458090      52295      0775      456
0.065240      7.380182      42.811300      -1.709403      2.280000      1.500000      0.219790      2.999643       2.386792      -1247.215059      321.090960      125.22568150      35.49128710      52295      0826      118
0.127527      8.060812      43.519800      -1.681532      2.611000      2.000000      0.694982      2.137294       2.647203      -1421.096113      233.947402      130.31318410      40.30121480      52296      0829      272
0.124490      7.755737      43.529200      -1.367058      2.306000      1.500000      0.913132      2.191008       2.541532      -986.211629       110.392434      154.60576490      58.56647990      52316      0559      221
0.163611      7.650782      43.595300      -1.196002      3.305000      2.000000      0.555896      2.106860       2.410232      -1072.191534      141.088708      146.11539560      46.88970450      52316      0834      027
