z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.163596      7.895648      43.727000      -1.733914      2.776000      4.000000      0.927016      -0.138103      2.434595      212.49737550      36.88114270      53115      1642      034
0.264504      7.887931      44.035800      -1.701132      2.806000      4.000000      0.809715      -0.747344      2.603461      211.15761800      38.13531070      53115      1642      540
0.035705      7.325693      42.667500      -2.014386      2.435000      3.000000      0.615572      0.717161       2.473897      212.42376880      37.48475120      53115      1642      624
0.352032      8.212695      44.339900      -0.853118      2.491000      2.000000      0.752744      1.221491       2.671232      221.19134300      36.10615440      53116      1383      399
0.166235      7.862301      43.650400      -1.864117      2.309000      2.500000      0.674834      1.518007       2.599012      222.03272330      36.84171720      53116      1383      412
0.073449      8.038556      43.431400      -0.819886      2.875000      3.500000      0.973284      0.097531       2.518507      172.26667730      6.19444820       53116      1618      082
0.095679      7.690551      43.141400      -1.529858      2.532000      2.000000      0.579195      2.393494       2.588921      171.36191320      7.08897650       53116      1618      263
0.298134      7.904947      44.378600      -1.616329      3.333000      4.500000      0.781404      -0.919346      2.556534      196.23718510      13.47949890      53116      1696      445
0.220522      8.267209      44.142300      -1.230529      2.793000      4.500000      0.925468      -0.919230      2.576916      197.35675750      12.72744860      53116      1696      549
0.112870      7.472855      43.282900      -0.527173      3.029000      2.500000      0.291343      0.263881       2.388008      185.47023400      46.89845420      53117      1451      117
0.025015      7.696623      42.465500      -0.678871      1.149000      2.000000      0.834481      1.749186       2.322754      195.47159300      47.39711510      53117      1459      377
0.087835      7.864772      43.184400      -0.971648      2.988000      2.500000      0.210200      2.888392       2.800311      163.13737810      10.60552920      53117      1602      243
0.187875      8.040225      43.914700      -0.920229      2.982000      3.500000      0.778135      -0.522304      2.564312      231.68436470      31.36464710      53118      1387      058
0.370196      8.118302      44.419300      -2.086506      3.093000      3.500000      0.766562      -1.465356      2.531196      230.79755490      31.74497580      53118      1387      216
0.082224      7.300484      43.050900      -0.884439      3.091000      2.500000      0.335053      2.017020       2.385855      229.78342030      33.23734380      53118      1387      322
0.079416      7.946951      43.310900      -1.305280      2.343000      2.500000      0.666787      2.291443       2.550374      222.18458620      41.11324020      53119      1397      433
0.129852      7.908179      43.490800      -0.780852      2.613000      2.000000      0.766647      2.156776       2.597936      165.49237790      12.09196890      53119      1603      491
0.227220      7.821106      43.683400      -1.684969      2.237000      4.500000      0.883990      -0.939665      2.512241      181.44877130      43.42440870      53120      1448      521
0.322800      8.072573      44.109900      -1.226548      2.626000      3.000000      0.674438      -0.116553      2.496484      186.37748030      12.19153670      53120      1614      147
0.339493      8.038531      44.321800      -0.984148      3.062000      4.000000      0.777839      -0.159065      2.578523      185.27706540      11.77372720      53120      1614      292
0.093176      7.493376      43.338200      -0.818622      3.278000      4.000000      0.775131      -0.539304      2.522047      185.17500550      11.40147970      53120      1614      300
0.227243      7.816770      43.719300      -0.737223      3.072000      3.500000      0.958519      0.273023       2.586488      233.26690800      30.41910790      53135      1389      315
0.097104      7.414175      43.121500      -1.325640      2.677000      2.000000      0.630715      1.707074       2.454891      234.37578160      30.80894610      53135      1389      421
0.293302      8.317837      44.105700      -1.866353      2.749000      2.500000      0.772679      0.160873       2.568271      236.40304540      30.66607880      53135      1389      638
0.132706      8.092057      43.467800      -0.778630      2.655000      2.000000      0.839574      2.051313       2.450088      251.43587020      22.85206140      53135      1414      129
0.193360      8.484158      43.927500      -1.125711      2.354000      2.000000      0.900787      1.858362       2.534825      237.92263950      35.22074610      53141      1417      235
0.163423      7.659117      43.515600      -1.276027      3.150000      4.500000      0.907959      -0.104497      2.528548      237.05097290      36.00778040      53141      1417      332
0.060299      7.314729      42.894600      -0.583518      2.524000      3.500000      0.856286      1.108959       2.381375      241.26323530      33.24105700      53142      1418      055
0.235522      7.951299      43.738000      -1.055321      2.806000      3.000000      0.834601      -0.799067      2.662413      240.75197970      34.55270640      53142      1418      535
0.216615      7.723897      43.606400      -1.653628      2.687000      3.000000      0.804966      -0.066564      2.435943      198.87051350      11.23223820      53142      1697      091
0.140580      7.889674      43.511500      -1.411354      2.568000      2.000000      0.442959      2.216388       2.707917      205.46256220      11.41784350      53142      1701      303
0.140666      8.228357      43.521000      -1.697292      2.341000      2.000000      0.798026      1.980711       2.780887      232.46436170      36.16468410      53144      1401      423
0.240829      8.110027      43.825000      -0.753251      2.993000      3.500000      0.968787      -0.076030      2.636003      233.80092150      36.87158810      53144      1401      580
0.296828      8.113269      43.999800      -0.909657      2.994000      2.500000      0.748996      0.276743       2.571121      242.75993200      31.53912040      53144      1419      128
0.177754      7.682561      43.371800      -1.610720      2.372000      2.000000      0.640598      1.559529       2.435360      216.16580090      34.74859860      53144      1644      128
0.204808      7.633801      43.634500      -0.577716      3.372000      3.500000      0.583434      0.041479       2.507821      215.15899380      35.14096940      53144      1644      269
0.154812      7.494071      43.469500      -1.276872      2.988000      3.000000      0.865300      -0.000596      2.514732      237.46063440      30.85298430      53145      1580      088
0.166532      7.848450      43.631900      -0.717803      2.808000      2.000000      0.712226      1.713268       2.852245      225.94659670      40.12793610      53146      1398      509
0.357130      8.231751      44.448700      -0.763697      2.853000      3.500000      0.951955      -1.958459      2.583384      201.18875100      11.80617440      53146      1698      507
0.258881      7.994131      43.944400      -1.058106      3.388000      3.500000      0.916940      -0.274041      2.783222      180.74873930      12.31571800      53147      1611      234
0.246339      7.959966      43.892700      -1.105889      2.935000      4.000000      0.808584      -0.614187      2.631261      223.03196270      45.02593520      53147      1676      299
0.095912      7.851506      43.447800      -1.051770      2.714000      1.500000      0.849763      2.532657       2.467708      247.65310310      29.58399500      53149      1421      611
0.158016      7.505660      43.717400      -1.753032      2.093000      2.500000      0.467380      1.049402       2.624748      247.33706150      29.75143320      53149      1570      116
0.060286      7.764031      43.161200      -1.257561      2.648000      2.000000      0.623994      0.791703       2.719273      250.22132730      21.27390650      53149      1570      434
0.145902      7.521663      43.335000      -1.219096      2.741000      2.500000      0.810642      2.147818       2.345858      249.56920590      21.99596540      53149      1570      483
0.093749      7.489513      43.205500      -1.494378      2.923000      3.000000      0.632225      1.232563       2.445119      251.40170800      22.65744320      53149      1570      628
0.110258      7.637286      43.328800      -1.091910      2.567000      2.500000      0.739725      1.270798       2.497985      228.99067450      30.39918960      53149      1649      386
0.137338      7.737082      43.638800      -1.325660      2.308000      2.000000      0.900941      1.767446       2.376227      250.80479530      26.30754760      53167      1423      447
0.242239      8.036667      43.945500      -0.977852      2.998000      3.500000      0.684191      0.105615       2.655609      237.55457650      6.76972270       53167      1821      640
0.147958      7.579692      43.494100      -0.744899      2.668000      2.000000      0.754943      1.090835       2.451112      250.74647540      20.24157900      53168      1569      272
0.148874      7.711088      43.634000      -0.834776      1.803000      2.000000      0.553698      2.132421       2.583830      250.82216720      19.94278300      53168      1569      289
0.340654      8.679367      44.308400      -0.685195      2.760000      2.500000      0.958474      -0.054357      2.578740      253.11569040      20.03958690      53169      1568      486
0.201629      7.966669      43.724900      -1.086851      3.022000      4.000000      0.703158      -1.698944      2.662065      228.10128730      38.85353810      53172      1399      497
0.358521      8.296138      44.378300      -0.945469      2.909000      4.000000      0.809889      -1.711072      2.517724      255.53059560      19.05532180      53172      1567      633
0.236332      8.005173      43.870600      -0.760349      2.986000      3.000000      0.840548      0.017446       2.585358      241.75361460      35.71389910      53173      1682      110
0.250729      8.250562      43.919600      -0.639942      2.908000      4.500000      0.904487      -1.550669      2.535176      240.08601880      37.45090920      53173      1682      378
0.059338      7.690412      43.247800      -1.423293      2.646000      3.000000      0.757572      1.093959       2.505905      248.38384410      24.98472430      53177      1572      562
0.198790      8.322717      43.796300      -0.837417      2.727000      3.500000      0.627446      0.021664       2.702473      256.64446400      21.51232950      53177      1689      258
0.057012      7.515527      43.003600      -1.562483      2.157000      1.500000      0.470147      2.499855       2.471659      258.23770800      23.25733370      53177      1689      605
0.209768      7.851738      43.993700      -1.365311      3.078000      2.000000      0.516721      1.296127       2.635178      211.89508950      13.85025310      53178      1704      512
0.198156      8.135358      43.752400      -1.071455      2.387000      2.500000      0.622755      0.724928       2.517746      248.33224280      21.21457320      53224      1659      540
0.191211      7.649736      43.736300      -1.553870      2.770000      2.000000      0.404369      0.311964       2.421920      123.94557130      51.73808100      53297      1781      083
0.144779      8.177802      43.596500      -0.723039      2.509000      3.000000      0.667979      2.003152       2.513772      121.67352450      20.08310810      53315      1922      587
0.198454      7.874925      43.651500      -0.847925      2.756000      2.500000      0.856338      0.037398       2.512468      114.71463780      46.35871150      53317      1867      197
0.081318      7.744335      43.391400      -0.448779      3.184000      2.000000      0.256286      1.702648       2.500468      115.10490770      48.05357430      53317      1867      597
0.220046      7.746492      43.872200      -2.001681      3.089000      2.500000      0.753167      -0.090032      2.513587      130.53049140      24.08583640      53358      1931      186
0.182874      7.776543      43.433200      -1.981953      2.656000      3.000000      0.812310      1.538104       2.580400      132.08570960      25.33013900      53358      1931      613
0.140919      7.692740      43.662700      -0.700450      2.883000      3.500000      0.866292      -0.158231      2.480878      151.52715970      31.52544220      53358      1953      394
0.070130      7.682903      43.087800      -0.730467      2.870000      2.500000      0.583693      0.882541       2.475717      125.46122010      18.86408280      53358      2082      023
0.110520      7.988480      43.232300      -1.172341      2.813000      2.500000      0.854774      2.372407       2.369085      167.90663370      14.02170710      53377      1751      032
0.241908      8.013686      43.961300      -1.928341      3.101000      4.000000      0.807101      -0.460442      2.686209      151.75441370      32.43543880      53378      1952      165
0.230991      7.627680      43.709400      -1.539523      2.805000      4.000000      0.791875      -1.644181      2.490526      153.54953070      32.96805780      53378      1952      617
0.171712      7.421411      43.622800      -0.362819      2.685000      4.000000      0.967852      -0.542068      2.515204      169.65077750      14.95584490      53383      1753      346
0.143752      7.935354      43.535000      -2.056871      2.862000      2.000000      0.683991      1.628447       2.499554      126.77578330      55.23821740      53383      1782      523
0.260249      8.576405      44.496600      -1.206315      2.729000      5.000000      0.922937      -1.082791      4.151898      127.50151120      54.75238340      53383      1782      639
0.259842      8.258950      44.033400      -0.736476      3.088000      3.000000      0.707218      -0.213551      2.639592      141.64695560      27.60328820      53383      1940      425
0.153377      7.756363      43.290200      -1.793649      2.725000      3.000000      0.845541      1.522025       2.518354      178.38539200      7.64583720       53385      1622      499
0.278488      8.056621      44.003500      -0.653901      2.388000      2.000000      0.674584      0.710166       2.666929      125.04675590      56.50385960      53386      1872      072
0.355619      8.154853      44.364700      -1.114623      2.809000      4.500000      0.768728      -1.215451      2.557369      178.86103320      39.79677060      53386      1970      021
0.226325      8.217135      43.734000      -1.697582      2.758000      2.500000      0.663053      0.077053       2.590858      136.45962560      26.48537130      53387      1935      175
0.379146      8.166572      44.185000      -1.937485      3.031000      4.000000      0.857357      -1.997963      2.516198      146.34487920      33.75612030      53387      1945      438
0.267233      8.368427      43.870000      -1.572741      2.145000      2.000000      0.682429      0.756543       2.500736      139.91610700      29.32922550      53388      1937      528
0.139856      8.036090      43.881300      -1.487881      2.652000      4.000000      0.699833      -1.176448      2.545460      179.04169880      14.88052240      53415      1762      033
0.226631      7.853838      43.759400      -1.420357      2.861000      2.000000      0.884484      0.167424       2.440987      155.93121130      36.59015230      53415      1957      470
0.103502      8.383952      43.535300      -1.095882      2.050000      3.000000      0.801884      0.805658       2.557114      146.00145230      28.87412900      53431      1947      307
0.334077      8.277898      44.291300      -0.683095      2.390000      2.500000      0.838303      -0.012998      2.484483      148.08440440      30.44328950      53431      1947      567
0.271862      8.340009      44.241300      -0.910495      2.311000      4.000000      0.764862      -0.153931      2.499693      162.67228280      34.94212750      53431      2025      603
0.162566      7.943136      43.587500      -1.180989      2.741000      2.000000      0.830775      1.916509       2.635819      147.80251190      31.59472160      53432      1946      558
0.149021      7.687755      43.523200      -0.857260      2.894000      2.000000      0.591431      2.670434       2.696754      148.59372720      32.11865280      53432      1946      620
0.231914      8.162849      44.177000      -1.346363      2.632000      5.000000      0.721266      -1.847735      2.938657      170.32146850      39.05999170      53433      1980      003
0.162300      7.377836      43.349100      -1.652540      2.507000      3.500000      0.788865      0.124089       2.441246      186.41986990      14.58475790      53436      1767      115
0.296073      8.087619      44.065600      -0.790837      3.167000      3.500000      0.857363      -0.138856      2.654981      186.00427770      14.21425570      53436      1767      206
0.113758      7.872919      43.378700      -1.623613      2.216000      2.500000      0.739943      1.235473       2.461369      149.95873780      29.01387720      53436      1950      184
0.245665      7.886390      43.924100      -1.373733      2.817000      3.500000      0.844531      -0.706635      2.627749      160.32648740      32.96506260      53436      1982      031
0.352944      8.504982      43.972200      -0.604297      2.925000      4.000000      0.703830      -1.296386      2.504278      158.06591920      33.68434280      53436      1982      391
0.120882      7.370226      43.561900      -0.826753      2.078000      1.500000      0.514900      2.433868       2.679783      158.96944530      34.59939010      53436      1982      413
0.121542      7.677831      43.260300      -1.422029      2.733000      2.000000      0.578270      2.020579       2.637353      170.06522310      39.36991330      53436      1996      311
0.135520      8.040084      43.511600      -1.350481      2.843000      3.500000      0.679841      0.540400       2.507900      156.34926620      32.07085930      53440      1959      377
0.118297      7.624575      43.567600      -1.163500      2.398000      2.000000      0.821354      1.768006       2.601353      231.02882750      29.82645030      53442      1651      193
0.191894      7.785978      43.889100      -0.952593      2.992000      3.500000      0.815271      -0.816617      2.691132      187.80692870      15.19104860      53442      1768      427
0.061414      7.596468      43.046800      -1.490321      3.056000      4.500000      0.654212      -0.162933      2.591606      190.35604780      11.86175420      53472      1694      306
0.183797      7.807814      43.549900      -0.855402      2.920000      2.500000      0.405230      -0.043950      2.432728      185.63766860      35.71601180      53442      2003      203
0.134658      7.525469      43.445800      -1.324506      2.832000      2.500000      0.706834      2.092397       2.503655      184.75303470      35.89244610      53442      2003      269
0.105426      8.351277      43.786000      -1.118220      2.712000      3.500000      0.808060      -0.676774      2.482033      170.99540250      38.38102850      53446      2037      524
0.342543      7.789024      44.122800      -1.616487      2.661000      3.500000      0.750057      -2.314592      2.440940      160.57459620      36.02430150      53446      2096      612
0.259019      8.587267      44.092000      -0.483181      2.886000      2.500000      0.603087      -0.154498      2.615123      161.01157080      35.82879180      53446      2096      629
0.072768      7.404645      43.242000      -1.437637      3.237000      3.000000      0.639357      0.400589       2.524858      215.24337120      48.32249000      53460      1672      144
0.152425      7.877552      43.600100      -1.834675      2.832000      3.000000      0.842003      0.813779       2.512952      168.49931070      31.15340520      53460      2092      560
0.288103      8.145374      44.379500      -0.712322      2.905000      4.000000      0.898566      -0.566814      2.823323      222.36582080      45.75612720      53466      1675      062
0.257826      8.322610      44.169300      -1.321031      2.522000      3.000000      0.787130      -1.913100      2.460074      221.39475430      46.64324560      53466      1675      428
0.257294      8.034464      43.894600      -0.820606      2.885000      4.500000      0.676831      -0.157823      2.824840      187.66199410      38.90271840      53466      1992      501
0.222424      7.991958      43.874600      -1.237405      3.203000      4.500000      0.719408      -1.055936      2.658795      187.46097600      38.33547680      53466      1992      519
0.199312      7.851011      43.826800      -0.982365      2.834000      2.000000      0.611092      -1.393789      2.587759      180.41624710      14.96162110      53467      1764      385
0.097947      7.935808      43.506700      -1.034725      2.965000      3.500000      0.648590      1.711708       2.664376      209.09320930      35.24920810      53467      1838      398
0.213417      7.813100      43.786800      -1.341417      2.452000      4.000000      0.877967      -0.112090      2.623763      210.68004010      35.18319860      53467      1838      552
0.235495      8.441707      43.849400      -0.881760      2.625000      4.500000      0.856995      -0.105993      2.700963      203.94039640      31.35728730      53467      2110      633
0.301262      8.087217      44.063600      -1.184040      2.752000      3.500000      0.745027      -0.778713      2.596043      183.63288270      15.07730810      53468      1766      425
0.375211      8.578373      44.424500      -1.595800      2.955000      4.500000      0.739418      -1.914629      2.822420      182.96841210      36.75555640      53472      2105      493
0.238350      7.944172      43.979200      -1.745856      2.814000      3.000000      0.883205      0.262053       2.639870      183.42084500      37.19072850      53472      2105      530
0.079300      7.405973      43.274200      -0.932393      3.247000      3.500000      0.677532      -0.977933      2.522496      252.76307740      26.29643720      53473      1692      398
0.256305      7.996284      43.903100      -0.722669      2.895000      4.000000      0.737983      -0.550876      2.723730      202.63572190      28.97221840      53473      1978      431
0.231870      8.026221      44.073200      -0.894744      2.843000      3.500000      0.876455      -0.554718      2.487850      175.40382800      31.86915330      53473      2008      154
0.103811      7.813283      43.319700      -0.877711      3.342000      4.500000      0.906409      -0.159968      2.592677      189.46387980      7.21550970       53474      1628      172
0.253035      8.490100      43.751000      -1.235033      2.764000      4.500000      0.945811      -1.569560      2.731635      188.78037610      8.41749720       53474      1628      378
0.272945      7.988460      44.031700      -1.219559      2.809000      4.500000      0.900696      -1.588091      2.505786      164.36769650      37.71769790      53474      2007      043
0.190079      7.636295      43.523800      -0.451250      2.308000      3.000000      0.745938      -0.103584      2.507408      162.47083000      37.72934110      53474      2007      206
0.300557      8.165691      43.970300      -1.148457      2.782000      2.500000      0.544347      0.484523       2.689309      206.93983630      28.64488970      53474      2017      624
0.198469      8.217494      43.921100      -1.913568      2.947000      2.000000      0.953833      0.110631       2.456909      180.25676440      32.42458170      53474      2095      434
0.088177      7.989168      43.183200      -1.096785      2.792000      2.000000      0.433075      2.304941       2.663055      196.75588190      33.18156900      53476      2006      026
0.182563      7.680711      43.412500      -1.462405      2.818000      5.000000      0.645129      -1.299994      2.343229      195.11755980      34.11953030      53476      2006      421
0.246060      8.426355      44.458100      -0.759550      2.905000      5.000000      0.839176      -1.911612      2.904797      206.73869800      36.54761480      53476      2033      357
0.106566      7.903489      43.558100      -0.903429      3.329000      4.000000      0.838359      -1.088750      2.491449      208.33940420      37.51501610      53476      2033      444
0.179875      7.810821      43.748500      -0.815727      3.106000      3.500000      0.741028      -0.140657      2.468830      210.73260440      7.28116710       53491      1824      381
0.260675      8.426568      43.973900      -0.957755      3.089000      3.000000      0.649157      -0.076036      2.657402      243.79655390      25.01886950      53493      1575      186
0.206794      7.742764      43.400100      -1.328054      2.597000      4.000000      0.943604      0.071590       2.459033      243.80443210      25.59935190      53493      1575      395
0.227345      8.278054      44.081800      -1.363517      2.953000      4.500000      0.758124      -0.704283      2.610197      184.70202070      37.89982610      53493      2001      119
0.361500      8.192678      43.973800      -1.080326      2.229000      4.000000      0.721057      -1.856788      2.607011      184.21587070      39.00412060      53493      2001      471
0.208991      7.806344      43.712300      -1.325112      2.027000      3.500000      0.795674      -0.130494      2.541415      198.87840370      39.17946670      53493      2088      021
0.101173      7.369441      43.245100      -0.867016      2.543000      3.000000      0.882094      1.844640       2.388098      218.78766690      23.18546250      53494      2136      158
0.239437      7.787054      43.897800      -1.324371      3.708000      4.000000      0.776568      -0.480488      2.557251      217.03254140      23.62408840      53494      2136      531
0.155802      7.605210      43.370500      -1.309672      2.319000      2.500000      0.968770      0.603200       2.354469      190.10673310      37.54294640      53495      2000      542
0.146802      7.564655      43.468500      -1.591726      2.971000      2.500000      0.595979      2.211557       2.449959      187.74888110      35.76185970      53496      1576      044
0.264322      8.162807      44.120300      -1.074286      2.610000      3.500000      0.768510      -0.651983      2.540653      245.37848900      25.28758960      53496      1576      078
0.145423      8.320104      43.626200      -1.035799      3.131000      2.000000      0.621706      2.146561       2.596890      245.90326320      26.14431090      53496      1576      252
0.119660      7.682541      42.997900      -0.763045      2.487000      3.000000      0.745050      1.908742       2.438903      220.02213050      33.32905160      53498      1646      297
0.223095      7.805834      43.947700      -0.701084      1.889000      2.000000      0.682752      0.697628       2.641066      219.92172370      33.36201250      53498      1646      628
0.162610      8.160485      43.465000      -0.856742      3.049000      2.500000      0.657201      2.073177       2.413829      242.77949550      6.66856170       53498      1730      347
0.233001      7.703120      43.770500      -0.680898      2.964000      2.500000      0.836658      0.251060       2.540089      241.94379520      9.02153850       53498      1771      104
0.321169      7.663456      44.071100      -0.645657      3.368000      4.500000      0.802702      -0.851321      2.625240      195.29880630      14.10067810      53498      1771      220
0.219348      8.121841      43.517400      -0.667773      2.703000      2.500000      0.588106      0.719724       2.552921      182.52507610      33.60079120      53498      2089      267
0.147298      7.674290      43.536100      -1.403992      3.032000      3.000000      0.714410      0.554313       2.506258      181.12110260      33.59672940      53498      2089      463
0.150754      7.697720      43.528000      -1.519375      2.902000      3.000000      0.752509      -0.076087      2.432230      167.93090610      38.15640010      53499      2030      457
0.213660      7.707907      43.624000      -1.186895      3.125000      4.000000      0.884394      0.070267       2.993233      167.96736320      37.61220240      53499      2030      464
0.377700      8.285062      44.406200      -1.920062      3.083000      4.000000      0.824083      -0.164150      2.823728      245.71468880      7.10752430       53501      1732      110
0.258092      7.974798      44.066500      -1.701996      3.133000      4.000000      0.820218      -0.863332      2.462803      219.94631120      31.59904640      53501      1732      632
0.152992      7.889007      43.717000      -1.019162      2.606000      3.000000      0.770818      0.019052       2.530472      204.68738020      11.90962110      53502      1700      426
0.114435      7.659067      43.368200      -0.639571      2.310000      3.000000      0.725183      0.857987       2.388410      215.49901400      13.11139320      53502      1769      243
0.193169      7.497242      43.551700      -1.603786      2.883000      2.000000      0.550422      0.747700       2.488890      215.51856210      13.35410590      53503      1708      392
0.227988      7.848912      43.775600      -1.549051      3.377000      3.500000      0.568834      -0.681792      2.567756      205.56705380      32.11004570      53503      2024      163
0.183991      7.709100      43.761100      -2.049038      3.013000      2.500000      0.708094      0.496190       2.473856      206.14642090      32.36387340      53503      2024      337
0.261645      8.223808      44.131000      -1.095925      3.016000      4.500000      0.744111      -1.186222      2.506337      207.16129550      32.24355210      53503      2024      366
0.083390      7.760663      43.126400      -0.468820      3.164000      3.500000      0.613784      0.914807       2.520871      212.55220620      7.57194790       53504      1825      257
0.312898      8.195763      44.018000      -0.918626      2.436000      4.500000      0.894910      -1.129086      2.469381      212.68397440      7.08767190       53504      1825      387
0.098525      7.513188      43.490700      -1.177598      3.618000      3.000000      0.558445      0.290772       2.516473      213.18730470      7.02442870       53504      1825      468
0.191521      8.054593      43.935000      -1.170689      3.082000      2.500000      0.831116      -0.274899      2.430018      224.05583520      12.05659060      53521      1714      640
0.216080      7.713461      43.623300      -1.012865      2.743000      3.000000      0.899412      0.178295       2.470762      238.76497140      24.42709350      53524      1851      337
0.166891      8.008568      43.500900      -0.942523      2.460000      2.500000      0.802585      0.120514       2.368481      217.73471650      6.70388060       53531      1827      547
0.147664      8.344138      43.766000      -1.658757      2.877000      2.500000      0.938161      1.311529       2.506405      214.43655250      7.79685430       53533      1811      299
0.106852      7.686741      43.257000      -1.234354      2.416000      2.500000      0.820428      1.029448       2.343871      243.20119270      22.38315440      53534      1852      073
0.170075      7.950688      43.857000      -0.937428      3.190000      3.000000      0.766969      -0.167819      2.452779      220.85330300      9.46259770       53535      1711      058
0.167403      7.472798      43.477100      -0.758373      2.402000      3.000000      0.867671      0.159184       2.407395      220.02191260      9.94665050       53535      1711      170
0.188546      7.536736      43.542300      -0.884733      2.153000      2.500000      0.928019      0.760673       2.595411      248.96874300      13.29537520      53535      2210      300
0.271446      8.003000      44.229400      -1.535680      2.962000      3.000000      0.893804      0.762372       2.582353      232.46543330      30.27702710      53555      1652      380
0.262437      7.930852      43.957800      -0.688830      3.023000      3.500000      0.719411      -1.011603      2.709942      236.23583010      22.82412130      53556      2169      186
0.306397      7.883622      44.204600      -0.695750      2.407000      3.000000      0.730243      -0.098058      3.043795      240.50869870      18.45793080      53556      2199      450
0.250919      8.006303      43.871600      -0.564476      3.178000      4.500000      0.947259      -1.321822      2.548129      119.62824230      13.39499640      53674      2265      419
0.375666      8.213150      44.688700      -0.937547      3.162000      4.000000      0.849956      -1.098661      2.752855      120.85857820      12.52345420      53674      2265      598
0.284424      8.010275      44.186200      -0.881847      2.836000      3.500000      0.651528      -1.200818      2.762289      118.63571870      14.12094090      53682      2264      488
0.375529      8.157993      44.631200      -0.829489      3.353000      4.000000      0.859084      -1.405232      2.558935      121.91879420      13.44888770      53682      2268      188
0.223693      8.029683      44.247900      -1.033751      3.724000      3.000000      0.959037      0.173919       2.771724      135.00195720      18.82725010      53700      2285      313
0.180566      8.460134      43.880600      -1.797532      3.324000      4.000000      0.817346      -0.832396      2.747340      130.53128950      20.81115160      53705      2277      579
0.281560      7.514564      44.304900      -0.379442      2.476000      4.500000      0.923015      -1.776447      2.528077      130.68059410      20.15243240      53705      2277      581
0.162225      7.910154      43.970600      -0.736683      3.283000      3.000000      0.709539      0.325699       2.530659      135.49005790      21.24397940      53708      2284      252
0.153284      7.840897      43.777600      -0.966265      3.068000      3.500000      0.931097      -0.103327      2.436551      128.03239300      19.52220320      53709      2275      468
0.085228      7.385172      43.254900      -0.804808      2.985000      2.500000      0.647108      2.474683       2.675031      133.32092920      18.54570250      53711      2281      497
0.128891      7.753846      43.620800      -1.745960      3.136000      3.500000      0.797059      0.339566       2.490930      172.01267640      34.28216250      53713      2100      580
0.194364      8.019799      43.929600      -0.804293      3.098000      3.000000      0.682329      -0.917060      2.627621      125.61617120      15.79191120      53713      2272      489
0.117762      7.681783      43.631700      -0.810740      3.062000      3.500000      0.871765      0.318912       2.575992      164.86624850      32.10067350      53714      2106      293
0.180124      7.846853      43.812500      -1.727749      2.410000      2.500000      0.740791      1.105699       2.662309      123.99879880      13.71465540      53714      2270      192
0.196367      7.935366      43.803400      -1.815924      2.685000      3.000000      0.966604      0.223425       2.438549      193.37804120      28.90672090      53726      2239      018
0.256705      8.107359      43.932400      -0.909899      2.290000      2.500000      0.885028      0.473216       2.540838      126.92932710      14.96517170      53726      2274      124
0.127648      7.694808      43.537200      -1.420417      3.391000      3.000000      0.838712      -0.668100      2.656903      141.51086150      17.44422750      53728      2360      201
0.259482      8.004424      44.188200      -0.585450      2.958000      3.000000      0.907715      -0.068743      2.484704      142.71814060      19.82901640      53728      2360      565
0.168419      7.635844      43.770200      -1.096055      2.630000      4.000000      0.630151      -1.520548      2.381134      179.29696650      29.90501640      53729      2225      391
0.191071      8.008797      43.983200      -0.672233      2.248000      2.000000      0.753886      1.893487       2.693909      191.59513610      32.07894740      53734      1975      558
0.180652      8.066561      44.082400      -1.768932      3.120000      3.000000      0.593677      0.724863       2.857680      146.80125680      22.47702880      53734      2295      475
0.173460      8.097716      43.826500      -0.865357      2.487000      4.500000      0.812779      -0.256227      2.503428      157.09523190      23.85714130      53734      2349      060
0.193410      8.032121      43.904800      -1.579394      2.767000      3.000000      0.741512      -0.578204      2.560068      152.93869170      22.81605080      53735      2343      004
0.365482      8.097032      44.405200      -1.903716      2.886000      4.000000      0.825766      -1.770938      2.479513      146.55410180      25.43006540      53738      2297      020
0.284032      7.944555      44.152300      -1.846695      2.554000      2.500000      0.835406      0.207723       2.550946      146.98087300      25.02079150      53738      2341      395
0.292253      8.244464      44.332100      -0.890818      2.680000      4.000000      0.951047      -1.422064      2.554822      147.01588980      25.13734580      53738      2341      439
0.242871      7.910619      44.106400      -1.923792      2.677000      3.000000      0.732617      1.207103       2.976448      154.62385520      21.59166750      53739      2365      113
0.283713      7.840229      44.474300      -1.761564      3.147000      4.500000      0.906123      -1.246779      2.510196      151.11673390      26.65096130      53740      2344      601
0.365495      8.758807      44.377900      -0.902827      2.427000      4.500000      0.830689      -0.106216      2.659894      157.07363280      21.25206730      53741      2366      001
0.238468      8.572614      44.025800      -0.943812      2.646000      4.000000      0.863030      -0.938022      2.466577      147.88097350      26.72000780      53742      2342      163
0.218511      7.964111      43.928500      -1.527604      3.186000      3.500000      0.667307      -0.096112      2.566351      147.49364020      26.25211380      53742      2342      247
0.206510      7.992752      44.018900      -1.518849      3.234000      4.500000      0.746048      -1.804750      2.408408      149.04256690      28.18285790      53742      2342      539
0.051762      7.724010      43.254000      -1.752297      2.660000      1.500000      0.440598      1.884532       2.488576      150.57831240      26.80192880      53757      2345      121
0.244606      8.067602      44.145900      -1.231399      2.741000      5.000000      0.727001      -1.726862      2.574862      153.70392290      25.67108920      53757      2347      025
