PSO Pan-STARRS1    Identifier RAdeg    DECdeg     Period    PM
PSO J011.6909+42.0217 2103471 11.69090 42.02172   3.275155  0.000320
PSO J011.6774+42.0269 2105570 11.67737 42.02688   3.196976  0.000303
PSO J011.6517+42.0349 2108805 11.65171 42.03488   3.017535  0.000212
PSO J011.3006+42.0403 2110313 11.30057 42.04030   3.187785  0.000442
PSO J011.7564+42.0405 2111408 11.75642 42.04048   3.820194  0.000381
PSO J011.7631+42.0601 2119283 11.76315 42.06014   3.316058  0.000296
PSO J011.6937+42.0627 2120016 11.69372 42.06271   3.597304  0.000397
PSO J011.6607+42.0733 2123885 11.66071 42.07333   3.983289  0.000433
PSO J011.7322+42.0767 2125362 11.73220 42.07666   3.325700  0.000296
PSO J011.7233+42.0803 2126773 11.72327 42.08025   3.788999  0.000440
PSO J011.6833+42.0892 2129973 11.68329 42.08924   3.114796  0.000261
PSO J011.3694+42.0997 2133173 11.36941 42.09970   3.472293  0.009554
PSO J011.7609+42.1041 2135627 11.76090 42.10410   3.975967  0.000385
PSO J011.4857+42.1103 2137178 11.48566 42.11033   3.257360  0.000365
PSO J011.7071+42.1150 2139332 11.70706 42.11499   3.635834  1.131000
PSO J011.6571+42.1349 2145972 11.65708 42.13494   3.850918  0.000427
PSO J011.3649+42.1472 2149337 11.36486 42.14720   3.109186  0.015232
PSO J011.6348+42.1503 2150687 11.63477 42.15034   3.048799  0.783448
PSO J011.6217+42.1517 2151125 11.62170 42.15171   3.731089  0.000535
PSO J011.6587+42.1550 2152150 11.65872 42.15502   3.748903  0.000614
PSO J011.8094+42.1540 2152180 11.80935 42.15404   3.926679  1.295660
PSO J011.6932+42.1634 2154020 11.69323 42.16335   3.816761  0.000700
PSO J011.5324+42.1668 2154555 11.53238 42.16680   3.948634  0.000766
PSO J011.6573+42.1694 2155220 11.65733 42.16939   3.405785  0.000622
PSO J011.5432+42.1811 2157574 11.54322 42.18108   3.712465  0.000358
PSO J011.5841+42.1917 2159800 11.58409 42.19166   3.476806  0.000424
PSO J011.6304+42.1993 2161311 11.63041 42.19929   3.943838  0.000461
PSO J011.5980+42.2096 2162734 11.59801 42.20963   3.496315  0.000326
PSO J011.0412+41.8330 2172156 11.04117 41.83302   3.216619  0.000471
PSO J011.0088+41.8454 2177837 11.00882 41.84540   3.986243  0.000738
PSO J010.8480+41.8505 2180054 10.84802 41.85055   3.989870  0.000468
PSO J010.8396+41.8546 2181776 10.83964 41.85462   3.499038  0.000378
PSO J011.1294+41.8597 2183968 11.12941 41.85970   3.625019  0.000202
PSO J010.9954+41.8695 2188071 10.99544 41.86950   3.569364  0.000376
PSO J010.8912+41.8708 2188507 10.89116 41.87081   3.617207  0.000674
PSO J011.0977+41.8738 2189795 11.09768 41.87385   3.925371  0.000484
PSO J011.2403+41.3765  219355 11.24026 41.37652   3.519086  0.000391
PSO J010.8861+41.8888 2196281 10.88605 41.88881   3.433731  0.000345
PSO J011.2563+41.9025 2202159 11.25630 41.90248   3.812939  0.000496
PSO J010.9560+41.9049 2202903 10.95596 41.90494   3.856587  0.000439
PSO J011.1346+41.3806  220316 11.13462 41.38061   3.775012  0.000396
PSO J011.1933+41.9094 2204869 11.19327 41.90942   3.297578  0.000266
PSO J011.2411+41.9270 2211110 11.24114 41.92704   3.606746  0.000452
PSO J010.9381+41.9400 2215518 10.93813 41.94005   3.834068  0.000450
PSO J010.8379+41.9471 2217984 10.83788 41.94713   3.107742  0.000312
PSO J010.9879+41.9523 2219919 10.98787 41.95228   3.681448  0.000552
PSO J010.9166+41.9582 2221958 10.91662 41.95818   3.536788  0.000245
PSO J010.9971+41.9594 2222379 10.99712 41.95942   3.904728  0.000465
PSO J011.1958+41.9789 2228995 11.19584 41.97886   3.038290  0.000353
PSO J011.0239+41.9822 2230027 11.02392 41.98225   3.143754  0.000405
PSO J011.0033+41.9850 2230890 11.00333 41.98495   3.820862  0.000395
PSO J011.1756+42.0109 2239078 11.17556 42.01085   3.443392  0.000285
PSO J011.2697+41.3941  223953 11.26974 41.39410   3.063546  0.000242
PSO J011.1361+42.0190 2241712 11.13611 42.01900   3.848825  0.000370
PSO J011.0944+42.0242 2243355 11.09443 42.02424   3.899801  0.000515
PSO J011.1169+42.0286 2244701 11.11688 42.02863   3.057649  0.000164
PSO J011.0197+42.0295 2244951 11.01972 42.02951   3.417643  0.000515
PSO J011.2164+42.0359 2247100 11.21637 42.03587   3.785816  0.000726
PSO J011.0812+42.0368 2247308 11.08120 42.03680   3.035661  0.000333
PSO J010.9720+42.0380 2247698 10.97204 42.03804   3.596369  0.000376
PSO J011.2154+42.0432 2249280 11.21536 42.04320   3.023041  0.000343
PSO J011.0246+42.0458 2249831 11.02456 42.04583   3.959474  0.000489
PSO J011.3289+42.0527 2251923 11.32886 42.05268   3.979580  0.000704
PSO J010.9895+42.0564 2252750 10.98945 42.05642   3.929227  0.000382
PSO J011.1198+42.0573 2253058 11.11977 42.05731   3.602727  0.000444
PSO J011.2002+42.0810 2259865 11.20016 42.08102   3.563238  0.000467
PSO J011.1496+42.0913 2262639 11.14957 42.09125   3.094587  0.000148
PSO J011.2375+42.0931 2263252 11.23752 42.09310   3.216357  0.000275
PSO J011.2200+42.1037 2266305 11.22004 42.10373   3.552974  0.000395
PSO J011.1386+42.1225 2271697 11.13860 42.12251   3.113627  0.000332
PSO J011.2454+42.1233 2272007 11.24539 42.12333   3.617763  0.000589
PSO J011.1843+42.1287 2273518 11.18428 42.12866   3.019098  0.000129
PSO J010.7639+41.8545 2292113 10.76393 41.85446   3.832663  0.000421
PSO J010.7541+41.8761 2297238 10.75414 41.87615   3.160904  0.000162
PSO J010.8144+41.8788 2297878 10.81438 41.87881   3.626316  0.000341
PSO J010.8061+41.8871 2299812 10.80613 41.88712   3.491539  0.000581
PSO J010.7779+41.8907 2300649 10.77795 41.89074   3.017574  0.000263
PSO J011.9097+42.2328 2418545 11.90969 42.23280   3.369070  0.000401
PSO J012.0830+42.2355 2419126 12.08297 42.23550   3.462655  0.000389
PSO J011.8776+42.2481 2420616 11.87763 42.24805   3.566043  0.001258
PSO J012.0899+42.2820 2426886 12.08994 42.28202   3.226005  0.000385
PSO J012.0208+42.2854 2427361 12.02078 42.28537   3.821202  0.000520
PSO J011.9190+42.2912 2428252 11.91900 42.29120   3.585266  0.000643
PSO J011.8867+42.2922 2428369 11.88670 42.29215   3.962352  0.000666
PSO J011.8179+42.2970 2429138 11.81789 42.29702   3.879498  0.000418
PSO J011.9167+42.2978 2429442 11.91668 42.29784   3.726564  0.000449
PSO J011.9980+42.3101 2431577 11.99798 42.31014   3.238035  0.000290
PSO J012.0664+42.3271 2434670 12.06638 42.32709   3.617556  0.000487
PSO J011.8798+42.3493 2437977 11.87982 42.34928   3.031514  0.001003
PSO J011.9737+42.3796 2442608 11.97369 42.37961   3.523390  0.000598
PSO J011.9535+42.3910 2443943 11.95351 42.39100   3.405201  0.000463
PSO J011.9223+42.4119 2446530 11.92234 42.41186   3.622036  0.000344
PSO J012.1011+42.4117 2446727 12.10110 42.41169   3.401975  0.000659
PSO J011.9450+42.4160 2447157 11.94498 42.41602   3.575573  0.000532
PSO J011.8784+42.4722 2453704 11.87842 42.47221   3.745443  0.021184
PSO J011.8627+42.4911 2455868 11.86271 42.49108   3.511635  0.015954
PSO J011.9328+42.4968 2456581 11.93284 42.49676   3.875382  0.016340
PSO J011.8662+42.5046 2457385 11.86616 42.50463   3.822747  0.004639
PSO J011.9433+42.5178 2458909 11.94331 42.51779   3.603947  0.010676
PSO J011.8208+42.5391 2460099 11.82076 42.53908   3.531868  0.001048
PSO J011.7734+42.1622 2462076 11.77338 42.16216   3.091422  0.000562
PSO J011.7978+42.1625 2462233 11.79775 42.16249   3.474036  0.008088
PSO J011.6243+42.1826 2465224 11.62432 42.18260   3.570441  0.000404
PSO J011.7907+42.1835 2465524 11.79074 42.18352   3.859453  0.000557
PSO J011.7782+42.1837 2465532 11.77820 42.18372   3.782001  0.000409
PSO J011.8351+42.1960 2467145 11.83510 42.19596   3.270625  0.000342
PSO J011.7368+42.2015 2467909 11.73676 42.20151   3.929718  0.000408
PSO J011.5869+42.2213 2472522 11.58688 42.22126   3.938124  0.000406
PSO J011.6137+42.2213 2472607 11.61370 42.22131   3.754331  0.000460
PSO J011.5503+42.2557 2482693 11.55030 42.25575   3.829763  0.000413
PSO J011.6766+42.2605 2484166 11.67656 42.26048   3.381349  0.000409
PSO J011.5767+42.2620 2484402 11.57672 42.26200   3.756538  0.000382
PSO J011.7952+42.2625 2484982 11.79515 42.26252   3.449790  0.000271
PSO J011.4379+42.3163 2498134 11.43786 42.31634   3.222327  0.000336
PSO J011.6333+42.3267 2500708 11.63334 42.32672   3.147505  0.000280
PSO J011.6918+42.3479 2505400 11.69178 42.34792   3.414917  0.000383
PSO J011.4856+42.3570 2507184 11.48560 42.35702   3.474072  0.000335
PSO J011.4997+42.3627 2508456 11.49969 42.36267   3.175827  0.000243
PSO J011.5417+42.3673 2509402 11.54168 42.36732   3.349508  0.000321
PSO J011.6014+42.3725 2510464 11.60139 42.37245   3.282001  0.000297
PSO J011.5641+42.3762 2511076 11.56406 42.37618   3.898539  0.000376
PSO J011.6271+42.3808 2512055 11.62709 42.38078   3.439759  0.000288
PSO J011.6435+42.3862 2513154 11.64352 42.38618   3.142560  0.000278
PSO J011.6398+42.3883 2513605 11.63976 42.38834   3.228365  0.000270
PSO J011.5911+42.3925 2514393 11.59113 42.39248   3.916617  0.000335
PSO J011.4717+42.3939 2514533 11.47175 42.39389   3.381733  0.000263
PSO J011.6598+42.3933 2514670 11.65978 42.39334   3.570983  0.000372
PSO J011.6833+42.3936 2514741 11.68332 42.39361   3.134779  0.000319
PSO J011.7230+42.3973 2515515 11.72299 42.39727   3.355445  0.000438
PSO J011.6775+42.3993 2515873 11.67748 42.39933   3.956817  0.000605
PSO J011.7185+42.4057 2517164 11.71850 42.40572   3.798571  0.000376
PSO J011.5509+42.4140 2518488 11.55091 42.41402   3.749397  0.000300
PSO J011.7093+42.4226 2520216 11.70934 42.42265   3.469352  0.000354
PSO J011.7425+42.4329 2522135 11.74251 42.43290   3.842295  0.000672
PSO J011.1559+42.1926 2537275 11.15595 42.19259   3.270650  0.000319
PSO J011.2435+42.2090 2540780 11.24353 42.20895   3.852803  0.000725
PSO J011.2159+42.2367 2546086 11.21586 42.23672   3.071549  0.000165
PSO J010.5802+42.2106 2592599 10.58020 42.21059   3.694090  0.000378
PSO J010.5239+40.5104 2729329 10.52387 40.51036   3.452955  0.000436
PSO J010.0739+40.4173 2784333 10.07392 40.41728   3.498220  1.051680
PSO J010.1076+40.4816 2796762 10.10764 40.48156   3.122126  0.000494
PSO J010.1575+40.4848 2797658 10.15754 40.48483   3.475959  0.000402
PSO J010.0834+40.5003 2802527 10.08340 40.50027   3.154916  0.000246
PSO J010.1663+40.5034 2803258 10.16629 40.50339   3.282442  0.000272
PSO J010.3111+40.5303 2811678 10.31105 40.53035   3.204900  0.000539
PSO J010.3108+40.5306 2811790 10.31081 40.53056   3.204803  0.000281
PSO J010.1467+40.5328 2812929 10.14673 40.53279   3.264668  0.000262
PSO J010.1648+40.5395 2815435 10.16480 40.53954   3.385288  0.000631
PSO J010.1052+40.5406 2816047 10.10521 40.54063   3.116597  0.000585
PSO J010.2956+40.5492 2818592 10.29556 40.54923   3.141023  0.000250
PSO J010.0971+40.5566 2821599 10.09714 40.55661   3.454800  0.000794
PSO J010.2769+40.5664 2825494 10.27689 40.56642   3.161589  0.000251
PSO J010.2301+40.5739 2828809 10.23009 40.57389   3.345435  0.000429
PSO J010.1064+40.5775 2830923 10.10645 40.57753   3.008548  0.000307
PSO J010.0231+40.5774 2831131 10.02308 40.57736   3.895271  0.000319
PSO J010.2252+40.5833 2833214 10.22521 40.58327   3.018556  0.000252
PSO J010.2636+40.5876 2835248 10.26363 40.58763   3.163637  0.000181
PSO J010.0487+40.6137 2845564 10.04867 40.61368   3.478490  0.000210
PSO J010.1508+40.6237 2849024 10.15080 40.62370   3.740578  0.000295
PSO J009.9816+40.6311 2852374 09.98157 40.63108   3.831918  0.000379
PSO J010.0885+40.6592 2863152 10.08854 40.65919   3.750269  0.000296
PSO J010.3236+40.6723 2868222 10.32358 40.67230   3.169236  0.000302
PSO J010.0181+40.6865 2874311 10.01810 40.68647   3.806838  0.000469
PSO J010.0932+40.6874 2874441 10.09320 40.68740   3.275723  0.000480
PSO J010.3121+40.7035 2879169 10.31207 40.70351   3.959669  0.002915
PSO J010.0995+40.7395 2891968 10.09954 40.73954   3.702611  0.000994
PSO J009.7686+40.4261 2907433 09.76862 40.42611   3.752502  0.000503
PSO J009.8254+40.4352 2909141 09.82542 40.43525   3.833983  0.000538
PSO J009.9133+40.4919 2925713 09.91333 40.49186   3.638016  0.000561
PSO J009.6838+40.5584 2945685 09.68381 40.55843   3.576252  0.000306
PSO J009.8595+40.5613 2946017 09.85947 40.56131   3.775544  0.000404
PSO J009.8572+40.5733 2949317 09.85723 40.57325   3.761075  0.000275
PSO J009.7775+40.6405 2967258 09.77747 40.64048   3.028339  0.000171
PSO J009.7163+40.6894 2980097 09.71630 40.68942   3.514762  0.000493
PSO J009.3633+40.6402 2999220 09.36333 40.64020   3.281321  0.000642
PSO J011.7860+42.5387 3009212 11.78596 42.53873   3.444950  1.020810
PSO J011.7189+42.6511 3024049 11.71894 42.65111   3.921246  0.000923
PSO J010.4534+41.3828  306209 10.45344 41.38283   3.733536  0.000287
PSO J010.5882+41.4161  314422 10.58825 41.41607   3.650237  0.000407
PSO J010.0242+40.2872 3198731 10.02418 40.28723   3.804273  0.000481
PSO J010.5631+41.4391  319965 10.56308 41.43915   3.924372  0.000367
PSO J010.5704+41.4421  320610 10.57036 41.44213   3.499507  0.000680
PSO J009.7128+40.2482 3264870 09.71278 40.24823   3.862788  0.000492
PSO J009.7269+40.2849 3277056 09.72688 40.28486   3.921112  0.000357
PSO J009.7441+40.3285 3292014 09.74413 40.32850   3.159098  0.000411
PSO J009.8535+40.3353 3293951 09.85352 40.33526   3.536975  0.000915
PSO J009.7484+40.3474 3298438 09.74841 40.34738   3.828427  0.002687
PSO J009.8314+40.3623 3303225 09.83139 40.36234   3.506679  0.002102
PSO J009.8692+40.3849 3308908 09.86916 40.38491   3.164605  0.001652
PSO J009.8422+40.4026 3312820 09.84218 40.40262   3.293281  0.010370
PSO J010.7247+41.4343  460690 10.72472 41.43427   3.716722  0.000404
PSO J010.8676+41.0596  469902 10.86762 41.05962   3.306204  0.000677
PSO J010.0927+41.0886  551076 10.09266 41.08859   3.790700  0.000357
PSO J010.1137+41.1043  556411 10.11374 41.10427   3.619717  0.000257
PSO J010.2101+41.1317  565909 10.21012 41.13170   3.525056  0.000321
PSO J010.3564+41.1376  567728 10.35636 41.13762   3.939535  0.000396
PSO J010.3166+41.1405  568939 10.31663 41.14051   3.173674  0.000216
PSO J010.1754+41.1545  574419 10.17539 41.15449   3.733045  0.000374
PSO J010.2955+41.1620  576928 10.29552 41.16198   3.221752  0.000328
PSO J010.1872+41.2246  598999 10.18717 41.22458   3.173338  0.000265
PSO J010.3578+41.2365  602536 10.35782 41.23648   3.376024  0.000215
PSO J010.2162+41.2376  603134 10.21617 41.23760   3.285013  0.000399
PSO J010.1715+41.2486  606742 10.17145 41.24862   3.626258  0.000355
PSO J010.2849+41.2581  609585 10.28492 41.25814   3.725921  0.000354
PSO J010.2434+41.3714  643384 10.24337 41.37141   3.924060  0.000427
PSO J010.3026+41.4088  652611 10.30261 41.40885   3.259333  0.000342
PSO J011.4151+41.5316  779588 11.41514 41.53161   3.230272  0.000216
PSO J011.3993+41.6779  826721 11.39932 41.67786   3.392318  0.000422
PSO J011.4260+41.6822  828453 11.42601 41.68215   3.529851  0.000352
PSO J011.3533+41.6859  829757 11.35334 41.68591   3.416011  0.000239
PSO J011.4235+41.7059  837164 11.42348 41.70591   3.481327  0.000714
PSO J011.4660+41.7218  843432 11.46597 41.72184   3.582429  0.000228
PSO J011.4434+41.7529  855963 11.44339 41.75295   3.897448  0.000558
PSO J011.7554+41.7827  869145 11.75535 41.78274   3.939294  0.000716
PSO J011.5673+41.8196  882844 11.56732 41.81963   3.577100  0.000356
PSO J011.5904+41.8378  885006 11.59038 41.83779   3.762858  0.000364
PSO J010.9255+41.7554  916177 10.92551 41.75545   3.705736  0.000462
PSO J010.9668+41.7910  924364 10.96683 41.79101   3.289239  0.000691
PSO J010.9266+41.7961  925448 10.92658 41.79605   3.738064  0.000427
PSO J010.9817+41.8197  930295 10.98174 41.81966   3.161748  0.000300
PSO J010.9054+41.5780  966781 10.90536 41.57803   3.112056  0.000240
PSO J011.3220+41.6401  985574 11.32196 41.64013   3.980440  0.000253
PSO J011.3338+41.6686  993656 11.33382 41.66862   3.960914  0.000262
PSO J011.0214+41.2834  100154 11.02144 41.28336   4.209064  0.000426
PSO J011.0810+41.2946  102646 11.08102 41.29460   4.011686  0.000404
PSO J011.0968+41.2969  103140 11.09682 41.29694   4.579617  0.000472
PSO J011.2747+41.5061 1051458 11.27467 41.50606   4.089882  0.000511
PSO J011.2367+41.5315 1057688 11.23673 41.53154   4.794106  0.000799
PSO J011.2230+41.5322 1057826 11.22300 41.53217   4.164076  0.000727
PSO J011.2705+41.5469 1061536 11.27051 41.54689   4.974630  0.000399
PSO J011.2577+41.5534 1063216 11.25766 41.55344   4.810672  0.000471
PSO J011.3268+41.5907 1073125 11.32684 41.59072   4.032971  0.000239
PSO J011.2420+41.5918 1073326 11.24195 41.59181   4.373035  0.000797
PSO J011.2420+41.5918 1073356 11.24195 41.59181   4.373834  0.001110
PSO J011.3470+41.5967 1074783 11.34703 41.59672   4.283221  0.000517
PSO J010.6225+41.6403 1086971 10.62254 41.64034   4.432144  0.000381
PSO J011.0924+41.3290  110335 11.09239 41.32905   4.303624  0.000374
PSO J010.4237+41.4424 1115564 10.42365 41.44242   4.271403  0.000374
PSO J010.4208+41.4824 1119661 10.42081 41.48239   4.015770  0.000417
PSO J010.4750+41.4989 1122855 10.47501 41.49887   4.098865  0.000350
PSO J010.4678+41.5417 1131500 10.46779 41.54169   4.677530  0.000518
PSO J010.4082+41.5479 1132823 10.40816 41.54786   4.341090  0.000366
PSO J010.5213+41.5598 1135123 10.52131 41.55978   4.984286  0.000376
PSO J010.5387+41.5615 1135430 10.53868 41.56150   4.686207  0.000383
PSO J010.4636+41.5634 1135888 10.46362 41.56342   4.969188  0.000327
PSO J010.5389+41.5648 1136122 10.53889 41.56483   4.165331  0.000398
PSO J010.5325+41.5750 1138139 10.53250 41.57500   4.176613  0.000256
PSO J010.6068+41.5940 1141875 10.60684 41.59399   4.641652  0.000503
PSO J010.6098+41.6120 1145543 10.60981 41.61197   4.854566  0.000471
PSO J010.8020+41.6424 1152794 10.80200 41.64242   4.894332  0.000549
PSO J010.6820+41.6597 1156685 10.68200 41.65972   4.012876  0.000297
PSO J010.7096+41.6677 1158100 10.70956 41.66769   4.319372  0.000387
PSO J010.7163+41.6746 1159232 10.71626 41.67462   4.381003  0.000451
PSO J010.7606+41.7073 1164434 10.76059 41.70734   4.389850  0.000307
PSO J010.6703+41.7147 1165903 10.67029 41.71474   4.101091  0.000407
PSO J010.6529+41.7235 1167715 10.65294 41.72350   4.123909  0.000459
PSO J010.8612+41.7271 1168395 10.86121 41.72707   4.326423  0.000400
PSO J010.8572+41.7272 1168433 10.85717 41.72725   4.127012  0.000717
PSO J010.7805+41.7316 1169245 10.78053 41.73162   4.556378  0.000318
PSO J010.8834+41.7378 1170391 10.88336 41.73784   4.624269  0.000340
PSO J010.8370+41.7603 1174491 10.83696 41.76034   4.889533  0.000690
PSO J010.8941+41.7625 1174931 10.89407 41.76252   4.263532  0.000851
PSO J010.8148+41.7634 1175101 10.81484 41.76345   4.192817  0.000448
PSO J010.8282+41.7731 1176865 10.82819 41.77310   4.251940  0.000699
PSO J010.7502+41.7763 1177502 10.75019 41.77627   4.330566  0.000546
PSO J010.8708+41.7994 1181368 10.87083 41.79939   4.476409  0.001471
PSO J010.8753+41.8029 1181994 10.87526 41.80290   4.755434  0.001227
PSO J010.8366+41.8083 1183022 10.83656 41.80827   4.522154  0.001488
PSO J010.8864+41.8276 1186911 10.88636 41.82759   4.744969  0.000455
PSO J010.7740+41.5199 1201489 10.77395 41.51988   4.368407  0.000531
PSO J010.6639+41.5246 1202793 10.66393 41.52459   4.609613  0.000806
PSO J010.7158+41.5359 1205738 10.71578 41.53591   4.095304  0.000386
PSO J010.6513+41.5386 1206474 10.65134 41.53861   4.285508  0.000467
PSO J010.6815+41.5556 1210980 10.68149 41.55555   4.295460  0.000461
PSO J010.7387+41.5698 1214526 10.73865 41.56981   4.238195  0.000343
PSO J010.7569+41.6039 1222780 10.75685 41.60394   4.932199  0.000621
PSO J010.2285+41.5203 1254713 10.22845 41.52028   4.036680  0.000423
PSO J011.0795+41.3977  126228 11.07945 41.39766   4.986811  0.000813
PSO J010.3084+41.5690 1268851 10.30839 41.56904   4.103673  0.000439
PSO J010.9420+41.4273  132960 10.94199 41.42728   4.876590  0.000656
PSO J010.3242+41.7403 1334753 10.32416 41.74029   4.942928  0.000797
PSO J010.9690+41.4513  138670 10.96899 41.45126   4.001273  0.004529
PSO J010.9457+41.1010  149636 10.94569 41.10100   4.459850  0.000380
PSO J010.5237+40.9195 1530325 10.52365 40.91945   4.174422  0.000424
PSO J010.6304+40.9220 1530995 10.63044 40.92204   4.331451  0.000530
PSO J010.5504+40.7262 1576699 10.55044 40.72621   4.226432  0.000365
PSO J010.4348+40.7290 1577286 10.43482 40.72899   4.428830  0.001364
PSO J010.4694+40.7338 1578116 10.46937 40.73376   4.710516  0.000562
PSO J010.6301+40.7471 1580301 10.63011 40.74705   4.185734  0.000484
PSO J010.4667+40.7470 1580378 10.46675 40.74705   4.439501  1.576820
